token,n,unique_ids,unique_authors,weighted_n,weighted_ids,score
0d1507,1,1,1,1,1,2
104,1,1,1,1,1,2
105,1,1,1,1,1,2
106,1,1,1,1,1,2
107m,1,1,1,1,1,2
107m.txt,1,1,1,1,1,2
108,1,1,1,1,1,2
109,1,1,1,1,1,2
10bedata.csv,1,1,1,1,1,2
10bedata.xlsx,1,1,1,1,1,2
10m,1,1,1,1,1,2
110,1,1,1,1,1,2
111,1,1,1,1,1,2
111543,1,1,1,1,1,2
113,1,1,1,1,1,2
114,1,1,1,1,1,2
117,1,1,1,1,1,2
118,1,1,1,1,1,2
119,1,1,1,1,1,2
11a,1,1,1,1,1,2
11b,1,1,1,1,1,2
11pcforam.csv,1,1,1,1,1,2
120,1,1,1,1,1,2
121,1,1,1,1,1,2
122,1,1,1,1,1,2
122919,1,1,1,1,1,2
123,1,1,1,1,1,2
124,1,1,1,1,1,2
126,1,1,1,1,1,2
127,1,1,1,1,1,2
128,1,1,1,1,1,2
129,1,1,1,1,1,2
130,1,1,1,1,1,2
131,1,1,1,1,1,2
132,1,1,1,1,1,2
133,1,1,1,1,1,2
133m.txt,1,1,1,1,1,2
134,1,1,1,1,1,2
135m,1,1,1,1,1,2
135m.txt,1,1,1,1,1,2
138m,1,1,1,1,1,2
138m.txt,1,1,1,1,1,2
13c,1,1,1,1,1,2
13ch4,1,1,1,1,1,2
13co2,1,1,1,1,1,2
1416,1,1,1,1,1,2
1425m.csv,1,1,1,1,1,2
14b,1,1,1,1,1,2
14c.csv,1,1,1,1,1,2
150607,1,1,1,1,1,2
150609,1,1,1,1,1,2
150612,1,1,1,1,1,2
150614,1,1,1,1,1,2
150617,1,1,1,1,1,2
150620,1,1,1,1,1,2
150623,1,1,1,1,1,2
150626,1,1,1,1,1,2
150628,1,1,1,1,1,2
150630,1,1,1,1,1,2
150702,1,1,1,1,1,2
150703,1,1,1,1,1,2
150706,1,1,1,1,1,2
150710,1,1,1,1,1,2
150715,1,1,1,1,1,2
150720,1,1,1,1,1,2
150721,1,1,1,1,1,2
150725,1,1,1,1,1,2
150727,1,1,1,1,1,2
150804,1,1,1,1,1,2
150806,1,1,1,1,1,2
150812,1,1,1,1,1,2
151,1,1,1,1,1,2
15a,1,1,1,1,1,2
15b,1,1,1,1,1,2
15c,1,1,1,1,1,2
15min.csv,1,1,1,1,1,2
160711,1,1,1,1,1,2
164310,1,1,1,1,1,2
16b,1,1,1,1,1,2
16b.dta,1,1,1,1,1,2
16s.classifer.nsres.csv,1,1,1,1,1,2
16s.otu.nsres.csv,1,1,1,1,1,2
170627,1,1,1,1,1,2
171844,1,1,1,1,1,2
174006,1,1,1,1,1,2
174800,1,1,1,1,1,2
1750m.csv,1,1,1,1,1,2
1767,1,1,1,1,1,2
185913,1,1,1,1,1,2
188m,1,1,1,1,1,2
188m.txt,1,1,1,1,1,2
18gc,1,1,1,1,1,2
1915,1,1,1,1,1,2
1920,1,1,1,1,1,2
1933,1,1,1,1,1,2
1948,1,1,1,1,1,2
1949,1,1,1,1,1,2
1950,1,1,1,1,1,2
1951,1,1,1,1,1,2
1952,1,1,1,1,1,2
1954,1,1,1,1,1,2
1955,1,1,1,1,1,2
1956,1,1,1,1,1,2
1957,1,1,1,1,1,2
1958,1,1,1,1,1,2
1959,1,1,1,1,1,2
1960,1,1,1,1,1,2
1963,1,1,1,1,1,2
1965,1,1,1,1,1,2
1966,1,1,1,1,1,2
1970to2017,1,1,1,1,1,2
1997shtotsoilnuts.csv,1,1,1,1,1,2
1999lgcover.csv,1,1,1,1,1,2
1999shleafnut.csv,1,1,1,1,1,2
1999shretrans.csv,1,1,1,1,1,2
19n1,1,1,1,1,1,2
1cm,1,1,1,1,1,2
1m.tfw,1,1,1,1,1,2
1m.tif,1,1,1,1,1,2
1m.tif.aux.xml,1,1,1,1,1,2
1m.tif.ovr,1,1,1,1,1,2
2.10,1,1,1,1,1,2
2.11,1,1,1,1,1,2
2.12,1,1,1,1,1,2
2.13,1,1,1,1,1,2
2.1a,1,1,1,1,1,2
2.1b,1,1,1,1,1,2
2.2abc,1,1,1,1,1,2
2.2d,1,1,1,1,1,2
2.3,1,1,1,1,1,2
2.4a,1,1,1,1,1,2
2.4b,1,1,1,1,1,2
2.5abc,1,1,1,1,1,2
2.6,1,1,1,1,1,2
2.7abc,1,1,1,1,1,2
2.8,1,1,1,1,1,2
2.9,1,1,1,1,1,2
2000lgcover.csv,1,1,1,1,1,2
2000lgshttbm.csv,1,1,1,1,1,2
2000lgshttcn.csv,1,1,1,1,1,2
2000shsoilresp.csv,1,1,1,1,1,2
2001lgcover.csv,1,1,1,1,1,2
2001lgshttbm.csv,1,1,1,1,1,2
2001lgshttcn.csv,1,1,1,1,1,2
2001lssl,1,1,1,1,1,2
2002lgcover.csv,1,1,1,1,1,2
2004seaiceper.csv,1,1,1,1,1,2
20080307,1,1,1,1,1,2
20080627,1,1,1,1,1,2
20090331,1,1,1,1,1,2
20110319,1,1,1,1,1,2
20110325,1,1,1,1,1,2
20110326,1,1,1,1,1,2
20110412,1,1,1,1,1,2
20110531,1,1,1,1,1,2
20110610,1,1,1,1,1,2
20110612.010137,1,1,1,1,1,2
20110613.000000,1,1,1,1,1,2
20110614.000000,1,1,1,1,1,2
20110615.000000,1,1,1,1,1,2
20110615.032900,1,1,1,1,1,2
20110616.000000,1,1,1,1,1,2
20110617.000000,1,1,1,1,1,2
20110618.000000,1,1,1,1,1,2
20110619.000000,1,1,1,1,1,2
20110620.000000,1,1,1,1,1,2
20110621.000000,1,1,1,1,1,2
20110622.000000,1,1,1,1,1,2
20110623.000000,1,1,1,1,1,2
20110624.000000,1,1,1,1,1,2
20110625.000000,1,1,1,1,1,2
20110626.134854,1,1,1,1,1,2
20110627.000000,1,1,1,1,1,2
20110628.000000,1,1,1,1,1,2
20110630.000000,1,1,1,1,1,2
20110701.000000,1,1,1,1,1,2
20110702.000000,1,1,1,1,1,2
20110703.000000,1,1,1,1,1,2
20110704.000000,1,1,1,1,1,2
20110705.000000,1,1,1,1,1,2
20110706.000000,1,1,1,1,1,2
20110707.000000,1,1,1,1,1,2
20110708.000000,1,1,1,1,1,2
20110709.000000,1,1,1,1,1,2
20110710,1,1,1,1,1,2
20110710.000000,1,1,1,1,1,2
20110711.000000,1,1,1,1,1,2
20110712.000000,1,1,1,1,1,2
20110713.000000,1,1,1,1,1,2
20110714.000000,1,1,1,1,1,2
20110715.000000,1,1,1,1,1,2
20110716.000000,1,1,1,1,1,2
20110717.000000,1,1,1,1,1,2
20110718.000000,1,1,1,1,1,2
20110719.000000,1,1,1,1,1,2
20110720.000000,1,1,1,1,1,2
20110721.000000,1,1,1,1,1,2
20110722.000000,1,1,1,1,1,2
20110723.000000,1,1,1,1,1,2
20110724.000000,1,1,1,1,1,2
20110725.000000,1,1,1,1,1,2
20110726.000000,1,1,1,1,1,2
20110727.000000,1,1,1,1,1,2
20110728.000000,1,1,1,1,1,2
20110729.000000,1,1,1,1,1,2
20110730.000000,1,1,1,1,1,2
20110731.000000,1,1,1,1,1,2
20110801.000000,1,1,1,1,1,2
20110802.000000,1,1,1,1,1,2
20110803.000000,1,1,1,1,1,2
20110804.000000,1,1,1,1,1,2
20110805.000000,1,1,1,1,1,2
20110806.000000,1,1,1,1,1,2
20110807.000000,1,1,1,1,1,2
20110808.000000,1,1,1,1,1,2
20110809.000000,1,1,1,1,1,2
20110810.000000,1,1,1,1,1,2
20110811.000000,1,1,1,1,1,2
20110812.000000,1,1,1,1,1,2
20110813.000000,1,1,1,1,1,2
20110814.000000,1,1,1,1,1,2
20110815.000000,1,1,1,1,1,2
20110816.000001,1,1,1,1,1,2
20110817.000000,1,1,1,1,1,2
20110818.000000,1,1,1,1,1,2
20110819.000000,1,1,1,1,1,2
20110820.000000,1,1,1,1,1,2
20110821,1,1,1,1,1,2
20110821.000000,1,1,1,1,1,2
20110822.000000,1,1,1,1,1,2
20110823.000001,1,1,1,1,1,2
20110824,1,1,1,1,1,2
20110824.000000,1,1,1,1,1,2
20110825.000000,1,1,1,1,1,2
20110826.000000,1,1,1,1,1,2
20110827.000000,1,1,1,1,1,2
20110828.000001,1,1,1,1,1,2
20110829.000000,1,1,1,1,1,2
20110830.000000,1,1,1,1,1,2
20110831.000000,1,1,1,1,1,2
20110901.000000,1,1,1,1,1,2
20110902.000000,1,1,1,1,1,2
20110903.000000,1,1,1,1,1,2
20110904.000000,1,1,1,1,1,2
20110905.000000,1,1,1,1,1,2
20110906.000000,1,1,1,1,1,2
20110907.000000,1,1,1,1,1,2
20110908.000000,1,1,1,1,1,2
20110909.000000,1,1,1,1,1,2
20110910.000000,1,1,1,1,1,2
20110911.000000,1,1,1,1,1,2
20110912.000000,1,1,1,1,1,2
20110913.000000,1,1,1,1,1,2
20110914.000000,1,1,1,1,1,2
20110915.000000,1,1,1,1,1,2
20110916.000000,1,1,1,1,1,2
20110917.000000,1,1,1,1,1,2
20110918.000000,1,1,1,1,1,2
20110919.000000,1,1,1,1,1,2
20110920.000000,1,1,1,1,1,2
20110921.000000,1,1,1,1,1,2
20110922.000000,1,1,1,1,1,2
20110923.000000,1,1,1,1,1,2
20110924.000000,1,1,1,1,1,2
20110925.000000,1,1,1,1,1,2
20110926.000000,1,1,1,1,1,2
20110927.000000,1,1,1,1,1,2
20111030.000000,1,1,1,1,1,2
20111031.000000,1,1,1,1,1,2
20111101.000000,1,1,1,1,1,2
20111102.000000,1,1,1,1,1,2
20111103.000000,1,1,1,1,1,2
20111104.000000,1,1,1,1,1,2
20111105.000000,1,1,1,1,1,2
20111106.000000,1,1,1,1,1,2
20111107.000000,1,1,1,1,1,2
20111108.000000,1,1,1,1,1,2
20111109.000000,1,1,1,1,1,2
20111110.000000,1,1,1,1,1,2
20111111.000000,1,1,1,1,1,2
20111112.000000,1,1,1,1,1,2
20111113.000000,1,1,1,1,1,2
20111114.000000,1,1,1,1,1,2
20111115.000000,1,1,1,1,1,2
20111116.000000,1,1,1,1,1,2
20111117.000000,1,1,1,1,1,2
20111118.000000,1,1,1,1,1,2
20111119.000000,1,1,1,1,1,2
20111120.000000,1,1,1,1,1,2
20111121.000000,1,1,1,1,1,2
20111122.000000,1,1,1,1,1,2
20111123.000000,1,1,1,1,1,2
20111124.000000,1,1,1,1,1,2
20111125.000000,1,1,1,1,1,2
20111126.000000,1,1,1,1,1,2
20111127.000000,1,1,1,1,1,2
20111128.000000,1,1,1,1,1,2
20111129.000000,1,1,1,1,1,2
20111130.000000,1,1,1,1,1,2
20111201.000000,1,1,1,1,1,2
20111202.000000,1,1,1,1,1,2
20111203.000000,1,1,1,1,1,2
20111204.000000,1,1,1,1,1,2
20111205.000000,1,1,1,1,1,2
20111206.000000,1,1,1,1,1,2
20111207.000000,1,1,1,1,1,2
20111208.000000,1,1,1,1,1,2
20111209.000000,1,1,1,1,1,2
20111210.000000,1,1,1,1,1,2
20111211.000000,1,1,1,1,1,2
20111212.000000,1,1,1,1,1,2
20111213.000000,1,1,1,1,1,2
20111214.000000,1,1,1,1,1,2
20111215.000000,1,1,1,1,1,2
20111216.000000,1,1,1,1,1,2
20111217.000000,1,1,1,1,1,2
20111218.000000,1,1,1,1,1,2
20111219.000000,1,1,1,1,1,2
20111220.000000,1,1,1,1,1,2
20111221.000000,1,1,1,1,1,2
20111222.000000,1,1,1,1,1,2
20111225.000000,1,1,1,1,1,2
20111227.170808,1,1,1,1,1,2
20111228.000000,1,1,1,1,1,2
20111229.000000,1,1,1,1,1,2
20111230.000000,1,1,1,1,1,2
20111231.000000,1,1,1,1,1,2
2011to2012,1,1,1,1,1,2
2011to2018,1,1,1,1,1,2
20120101.000000,1,1,1,1,1,2
20120102.000000,1,1,1,1,1,2
20120103.000000,1,1,1,1,1,2
20120104.000000,1,1,1,1,1,2
20120105.000000,1,1,1,1,1,2
20120106.000000,1,1,1,1,1,2
20120107.000000,1,1,1,1,1,2
20120124.191113,1,1,1,1,1,2
20120125.000000,1,1,1,1,1,2
20120126.000000,1,1,1,1,1,2
20120127.000000,1,1,1,1,1,2
20120128.000000,1,1,1,1,1,2
20120129.000000,1,1,1,1,1,2
20120130.000000,1,1,1,1,1,2
20120131.000000,1,1,1,1,1,2
20120201.000000,1,1,1,1,1,2
20120202.000000,1,1,1,1,1,2
20120203.000000,1,1,1,1,1,2
20120204.000000,1,1,1,1,1,2
20120205.000000,1,1,1,1,1,2
20120206.000000,1,1,1,1,1,2
20120207.000000,1,1,1,1,1,2
20120208.000000,1,1,1,1,1,2
20120209.000000,1,1,1,1,1,2
20120210.000000,1,1,1,1,1,2
20120211.000000,1,1,1,1,1,2
20120212.000000,1,1,1,1,1,2
20120213.000000,1,1,1,1,1,2
20120214.000000,1,1,1,1,1,2
20120215.053039,1,1,1,1,1,2
20120221.180923,1,1,1,1,1,2
20120222.000000,1,1,1,1,1,2
20120223.000000,1,1,1,1,1,2
20120224.000000,1,1,1,1,1,2
20120225.000000,1,1,1,1,1,2
20120226.000000,1,1,1,1,1,2
20120227.000000,1,1,1,1,1,2
20120228.000000,1,1,1,1,1,2
20120229.000000,1,1,1,1,1,2
20120301.000000,1,1,1,1,1,2
20120302.000000,1,1,1,1,1,2
20120303.000000,1,1,1,1,1,2
20120304.000000,1,1,1,1,1,2
20120305.000000,1,1,1,1,1,2
20120306.000000,1,1,1,1,1,2
20120307.000000,1,1,1,1,1,2
20120308.000000,1,1,1,1,1,2
20120309.000000,1,1,1,1,1,2
20120310.000000,1,1,1,1,1,2
20120311.000000,1,1,1,1,1,2
20120312.000000,1,1,1,1,1,2
20120313.000000,1,1,1,1,1,2
20120314.000000,1,1,1,1,1,2
20120315.000000,1,1,1,1,1,2
20120316.000000,1,1,1,1,1,2
20120317.000000,1,1,1,1,1,2
20120318.000000,1,1,1,1,1,2
20120319.000000,1,1,1,1,1,2
20120320.000000,1,1,1,1,1,2
20120321.000000,1,1,1,1,1,2
20120322.000000,1,1,1,1,1,2
20120323.000000,1,1,1,1,1,2
20120324.000000,1,1,1,1,1,2
20120325.000000,1,1,1,1,1,2
20120414,1,1,1,1,1,2
20120417.035432,1,1,1,1,1,2
20120418.000000,1,1,1,1,1,2
20120419.000000,1,1,1,1,1,2
20120420.000000,1,1,1,1,1,2
20120421.000001,1,1,1,1,1,2
20120422.000000,1,1,1,1,1,2
20120423.000001,1,1,1,1,1,2
20120424.000000,1,1,1,1,1,2
20120425.000000,1,1,1,1,1,2
20120426.000001,1,1,1,1,1,2
20120427.000001,1,1,1,1,1,2
20120428.000001,1,1,1,1,1,2
20120429.000000,1,1,1,1,1,2
20120430.000000,1,1,1,1,1,2
20120501.000000,1,1,1,1,1,2
20120502.000000,1,1,1,1,1,2
20120503.000000,1,1,1,1,1,2
20120504.000000,1,1,1,1,1,2
20120505.000000,1,1,1,1,1,2
20120506.000000,1,1,1,1,1,2
20120507.000000,1,1,1,1,1,2
20120508.000000,1,1,1,1,1,2
20120509.000000,1,1,1,1,1,2
20120510.000000,1,1,1,1,1,2
20120511.000000,1,1,1,1,1,2
20120512.000000,1,1,1,1,1,2
20120513.000000,1,1,1,1,1,2
20120514.000000,1,1,1,1,1,2
20120515.000000,1,1,1,1,1,2
20120516.000000,1,1,1,1,1,2
20120517.000000,1,1,1,1,1,2
20120521.232218,1,1,1,1,1,2
20120522.000000,1,1,1,1,1,2
20120523.000000,1,1,1,1,1,2
20120525.000000,1,1,1,1,1,2
20120525000,1,1,1,1,1,2
20120525001,1,1,1,1,1,2
20120525002,1,1,1,1,1,2
20120526.000000,1,1,1,1,1,2
20120526000,1,1,1,1,1,2
20120526001,1,1,1,1,1,2
20120526002,1,1,1,1,1,2
20120526003,1,1,1,1,1,2
20120526004,1,1,1,1,1,2
20120526005,1,1,1,1,1,2
20120526006,1,1,1,1,1,2
20120527000,1,1,1,1,1,2
20120527001,1,1,1,1,1,2
20120527002,1,1,1,1,1,2
20120527003,1,1,1,1,1,2
20120527004,1,1,1,1,1,2
20120527005,1,1,1,1,1,2
20120527006,1,1,1,1,1,2
20120527007,1,1,1,1,1,2
20120527008,1,1,1,1,1,2
20120527009,1,1,1,1,1,2
20120527011,1,1,1,1,1,2
20120527012,1,1,1,1,1,2
20120527013,1,1,1,1,1,2
20120527014,1,1,1,1,1,2
20120527015,1,1,1,1,1,2
20120527016,1,1,1,1,1,2
20120527017,1,1,1,1,1,2
20120527018,1,1,1,1,1,2
20120527019,1,1,1,1,1,2
20120527020,1,1,1,1,1,2
20120527021,1,1,1,1,1,2
20120528.000000,1,1,1,1,1,2
20120528.000001,1,1,1,1,1,2
20120528000,1,1,1,1,1,2
20120528001,1,1,1,1,1,2
20120528002,1,1,1,1,1,2
20120528003,1,1,1,1,1,2
20120528004,1,1,1,1,1,2
20120528005,1,1,1,1,1,2
20120528006,1,1,1,1,1,2
20120528007,1,1,1,1,1,2
20120528008,1,1,1,1,1,2
20120528009,1,1,1,1,1,2
20120528010,1,1,1,1,1,2
20120528011,1,1,1,1,1,2
20120528012,1,1,1,1,1,2
20120528013,1,1,1,1,1,2
20120528014,1,1,1,1,1,2
20120528015,1,1,1,1,1,2
20120528016,1,1,1,1,1,2
20120528017,1,1,1,1,1,2
20120528018,1,1,1,1,1,2
20120528019,1,1,1,1,1,2
20120528020,1,1,1,1,1,2
20120528021,1,1,1,1,1,2
20120528022,1,1,1,1,1,2
20120528023,1,1,1,1,1,2
20120528024,1,1,1,1,1,2
20120528025,1,1,1,1,1,2
20120528026,1,1,1,1,1,2
20120528027,1,1,1,1,1,2
20120528028,1,1,1,1,1,2
20120528029,1,1,1,1,1,2
20120528030,1,1,1,1,1,2
20120529000,1,1,1,1,1,2
20120529001,1,1,1,1,1,2
20120529002,1,1,1,1,1,2
20120529003,1,1,1,1,1,2
20120530000,1,1,1,1,1,2
20120530001,1,1,1,1,1,2
20120530002,1,1,1,1,1,2
20120530003,1,1,1,1,1,2
20120530004,1,1,1,1,1,2
20120530005,1,1,1,1,1,2
20120530006,1,1,1,1,1,2
20120530007,1,1,1,1,1,2
20120530008,1,1,1,1,1,2
20120530009,1,1,1,1,1,2
20120530010,1,1,1,1,1,2
20120530011,1,1,1,1,1,2
20120530012,1,1,1,1,1,2
20120530013,1,1,1,1,1,2
20120530014,1,1,1,1,1,2
20120530015,1,1,1,1,1,2
20120530016,1,1,1,1,1,2
20120530017,1,1,1,1,1,2
20120530018,1,1,1,1,1,2
20120530019,1,1,1,1,1,2
20120530020,1,1,1,1,1,2
20120530021,1,1,1,1,1,2
20120530022,1,1,1,1,1,2
20120530023,1,1,1,1,1,2
20120530024,1,1,1,1,1,2
20120530025,1,1,1,1,1,2
20120530026,1,1,1,1,1,2
20120530027,1,1,1,1,1,2
20120530028,1,1,1,1,1,2
20120530029,1,1,1,1,1,2
20120530030,1,1,1,1,1,2
20120530031,1,1,1,1,1,2
20120530032,1,1,1,1,1,2
20120530033,1,1,1,1,1,2
20120530034,1,1,1,1,1,2
20120530035,1,1,1,1,1,2
20120530036,1,1,1,1,1,2
20120530037,1,1,1,1,1,2
20120530038,1,1,1,1,1,2
20120603.000000,1,1,1,1,1,2
20120603.130907,1,1,1,1,1,2
20120605.111246,1,1,1,1,1,2
20120605.111247,1,1,1,1,1,2
20120611,1,1,1,1,1,2
20120622.000000,1,1,1,1,1,2
20120623.120043,1,1,1,1,1,2
20120623.120044,1,1,1,1,1,2
20120624,1,1,1,1,1,2
20120624.000000,1,1,1,1,1,2
20120625.000000,1,1,1,1,1,2
20120625.222135,1,1,1,1,1,2
20120628.000000,1,1,1,1,1,2
20120628.010734,1,1,1,1,1,2
20120629,1,1,1,1,1,2
20120705.011745,1,1,1,1,1,2
20120705.011746,1,1,1,1,1,2
20120713,1,1,1,1,1,2
20120716,1,1,1,1,1,2
