token,n,unique_ids,unique_authors,weighted_n,weighted_ids,score
cosmogenic,4,4,4,1,1,2
covered,4,4,4,1,1,2
datasets,4,4,4,1,1,2
denmark,4,4,4,1,1,2
disturbance,4,4,4,1,1,2
dryas,4,4,4,1,1,2
eagle,4,4,4,1,1,2
ecological,4,4,4,1,1,2
elder,4,4,4,1,1,2
element,4,4,4,1,1,2
evaluation,4,4,4,1,1,2
evolution,4,4,4,1,1,2
experience,4,4,4,1,1,2
extent,4,4,4,1,1,2
fed,4,4,4,1,1,2
feedbacks,4,4,4,1,1,2
fertilization,4,4,4,1,1,2
fine,4,4,4,1,1,2
flowers,4,4,4,1,1,2
fluorescence,4,4,4,1,1,2
freeze,4,4,4,1,1,2
garden,4,4,4,1,1,2
gpr,4,4,4,1,1,2
greenhouse,4,4,4,1,1,2
hly1301,4,4,4,1,1,2
inuit,4,4,4,1,1,2
marginal,4,4,4,1,1,2
meter,4,4,4,1,1,2
migration,4,4,4,1,1,2
mineralogy,4,4,4,1,1,2
norwegian,4,4,4,1,1,2
oden,4,4,4,1,1,2
outreach,4,4,4,1,1,2
oxidation,4,4,4,1,1,2
paleoclimate,4,4,4,1,1,2
percent,4,4,4,1,1,2
permeability,4,4,4,1,1,2
polynya,4,4,4,1,1,2
productivity,4,4,4,1,1,2
provenance,4,4,4,1,1,2
proxy,4,4,4,1,1,2
regime,4,4,4,1,1,2
retreat,4,4,4,1,1,2
saint,4,4,4,1,1,2
savoonga,4,4,4,1,1,2
scicex,4,4,4,1,1,2
sequences,4,4,4,1,1,2
shrubs,4,4,4,1,1,2
sizonet,4,4,4,1,1,2
social,4,4,4,1,1,2
storage,4,4,4,1,1,2
subsurface,4,4,4,1,1,2
sustained,4,4,4,1,1,2
sustaining,4,4,4,1,1,2
togiak,4,4,4,1,1,2
underwater,4,4,4,1,1,2
wave,4,4,4,1,1,2
waves,4,4,4,1,1,2
15n,3,3,3,1,1,2
1850,3,3,3,1,1,2
1948,3,3,3,1,1,2
absorbing,3,3,3,1,1,2
access,3,3,3,1,1,2
accession,3,3,3,1,1,2
acoustics,3,3,3,1,1,2
acquired,3,3,3,1,1,2
adjusted,3,3,3,1,1,2
aerosols,3,3,3,1,1,2
algae,3,3,3,1,1,2
amplifying,3,3,3,1,1,2
ancient,3,3,3,1,1,2
argos,3,3,3,1,1,2
availability,3,3,3,1,1,2
award,3,3,3,1,1,2
belowground,3,3,3,1,1,2
bird,3,3,3,1,1,2
blooms,3,3,3,1,1,2
boreas,3,3,3,1,1,2
breeding,3,3,3,1,1,2
bromine,3,3,3,1,1,2
calving,3,3,3,1,1,2
camden,3,3,3,1,1,2
cdom,3,3,3,1,1,2
circum,3,3,3,1,1,2
cold,3,3,3,1,1,2
complex,3,3,3,1,1,2
composites,3,3,3,1,1,2
contrasting,3,3,3,1,1,2
cultural,3,3,3,1,1,2
cycle,3,3,3,1,1,2
cycles,3,3,3,1,1,2
decomposition,3,3,3,1,1,2
dna,3,3,3,1,1,2
dome,3,3,3,1,1,2
economic,3,3,3,1,1,2
education,3,3,3,1,1,2
educational,3,3,3,1,1,2
electromagnetic,3,3,3,1,1,2
ellesmere,3,3,3,1,1,2
emmonak,3,3,3,1,1,2
excavation,3,3,3,1,1,2
exchanges,3,3,3,1,1,2
experiments,3,3,3,1,1,2
exposure,3,3,3,1,1,2
fall,3,3,3,1,1,2
fate,3,3,3,1,1,2
floor,3,3,3,1,1,2
fossil,3,3,3,1,1,2
fram,3,3,3,1,1,2
freezing,3,3,3,1,1,2
fungal,3,3,3,1,1,2
gases,3,3,3,1,1,2
genbank,3,3,3,1,1,2
gis,3,3,3,1,1,2
gisp2,3,3,3,1,1,2
glacimarine,3,3,3,1,1,2
harvest,3,3,3,1,1,2
hot,3,3,3,1,1,2
iceberg,3,3,3,1,1,2
icebergs,3,3,3,1,1,2
icpms,3,3,3,1,1,2
interdisciplinary,3,3,3,1,1,2
inupiaq,3,3,3,1,1,2
inventory,3,3,3,1,1,2
lacustrine,3,3,3,1,1,2
laii,3,3,3,1,1,2
latitudinal,3,3,3,1,1,2
lead,3,3,3,1,1,2
linking,3,3,3,1,1,2
material,3,3,3,1,1,2
measuring,3,3,3,1,1,2
meltwaters,3,3,3,1,1,2
mercury,3,3,3,1,1,2
methods,3,3,3,1,1,2
minus,3,3,3,1,1,2
monoxide,3,3,3,1,1,2
mountain,3,3,3,1,1,2
multibeam,3,3,3,1,1,2
multiproxy,3,3,3,1,1,2
mycorrhizal,3,3,3,1,1,2
naicex,3,3,3,1,1,2
nee,3,3,3,1,1,2
networks,3,3,3,1,1,2
noatak,3,3,3,1,1,2
nuclear,3,3,3,1,1,2
nunatsiavut,3,3,3,1,1,2
oceanic,3,3,3,1,1,2
original,3,3,3,1,1,2
p2c2,3,3,3,1,1,2
paleoecological,3,3,3,1,1,2
pathways,3,3,3,1,1,2
patterned,3,3,3,1,1,2
phenarc,3,3,3,1,1,2
phenological,3,3,3,1,1,2
pliocene,3,3,3,1,1,2
pollution,3,3,3,1,1,2
projected,3,3,3,1,1,2
proposal,3,3,3,1,1,2
proximal,3,3,3,1,1,2
radiative,3,3,3,1,1,2
radio,3,3,3,1,1,2
recovered,3,3,3,1,1,2
regimes,3,3,3,1,1,2
retention,3,3,3,1,1,2
retrievals,3,3,3,1,1,2
retrospective,3,3,3,1,1,2
role,3,3,3,1,1,2
sarqardleq,3,3,3,1,1,2
sciences,3,3,3,1,1,2
seabirds,3,3,3,1,1,2
seacat,3,3,3,1,1,2
sedimentary,3,3,3,1,1,2
sermilik,3,3,3,1,1,2
short,3,3,3,1,1,2
silica,3,3,3,1,1,2
southwest,3,3,3,1,1,2
ssm,3,3,3,1,1,2
stress,3,3,3,1,1,2
submarine,3,3,3,1,1,2
susceptibility,3,3,3,1,1,2
synoptic,3,3,3,1,1,2
terminating,3,3,3,1,1,2
terminus,3,3,3,1,1,2
thermistor,3,3,3,1,1,2
timeseries,3,3,3,1,1,2
topography,3,3,3,1,1,2
transitions,3,3,3,1,1,2
tunnel,3,3,3,1,1,2
u.s,3,3,3,1,1,2
ultra,3,3,3,1,1,2
undergraduates,3,3,3,1,1,2
variables,3,3,3,1,1,2
vehicle,3,3,3,1,1,2
velocities,3,3,3,1,1,2
versus,3,3,3,1,1,2
warmed,3,3,3,1,1,2
wax,3,3,3,1,1,2
xbt,3,3,3,1,1,2
05,2,2,2,1,1,2
"12,000",2,2,2,1,1,2
16s,2,2,2,1,1,2
18o,2,2,2,1,1,2
1900,2,2,2,1,1,2
1955,2,2,2,1,1,2
1958,2,2,2,1,1,2
1963,2,2,2,1,1,2
1970s,2,2,2,1,1,2
2050,2,2,2,1,1,2
21st,2,2,2,1,1,2
2m,2,2,2,1,1,2
3d,2,2,2,1,1,2
49,2,2,2,1,1,2
53,2,2,2,1,1,2
ab,2,2,2,1,1,2
abundances,2,2,2,1,1,2
accessing,2,2,2,1,1,2
acrobat,2,2,2,1,1,2
activities,2,2,2,1,1,2
adaptation,2,2,2,1,1,2
advanced,2,2,2,1,1,2
akutan,2,2,2,1,1,2
albedos,2,2,2,1,1,2
alert,2,2,2,1,1,2
alkane,2,2,2,1,1,2
alter,2,2,2,1,1,2
altered,2,2,2,1,1,2
americas,2,2,2,1,1,2
amplified,2,2,2,1,1,2
app,2,2,2,1,1,2
archaeology,2,2,2,1,1,2
arctica,2,2,2,1,1,2
asia,2,2,2,1,1,2
assembly,2,2,2,1,1,2
assess,2,2,2,1,1,2
assimilation,2,2,2,1,1,2
atdd,2,2,2,1,1,2
atmosphérique,2,2,2,1,1,2
automation,2,2,2,1,1,2
b60,2,2,2,1,1,2
backscattering,2,2,2,1,1,2
baldwin,2,2,2,1,1,2
bedrock,2,2,2,1,1,2
behavior,2,2,2,1,1,2
biogenic,2,2,2,1,1,2
birnirk,2,2,2,1,1,2
boil,2,2,2,1,1,2
bones,2,2,2,1,1,2
bp,2,2,2,1,1,2
bromide,2,2,2,1,1,2
bssn,2,2,2,1,1,2
building,2,2,2,1,1,2
burning,2,2,2,1,1,2
cad,2,2,2,1,1,2
cadis,2,2,2,1,1,2
cajanderi,2,2,2,1,1,2
california,2,2,2,1,1,2
caps,2,2,2,1,1,2
capsule,2,2,2,1,1,2
carnivore,2,2,2,1,1,2
cascade,2,2,2,1,1,2
cavm,2,2,2,1,1,2
cebp,2,2,2,1,1,2
centennial,2,2,2,1,1,2
cesium,2,2,2,1,1,2
cfl,2,2,2,1,1,2
cherskiy,2,2,2,1,1,2
chindadn,2,2,2,1,1,2
chironomus,2,2,2,1,1,2
circle,2,2,2,1,1,2
classifications,2,2,2,1,1,2
clay,2,2,2,1,1,2
clean,2,2,2,1,1,2
climatology,2,2,2,1,1,2
clyde,2,2,2,1,1,2
cmf,2,2,2,1,1,2
col,2,2,2,1,1,2
collcted,2,2,2,1,1,2
combatant,2,2,2,1,1,2
compaction,2,2,2,1,1,2
compatible,2,2,2,1,1,2
competing,2,2,2,1,1,2
comprehensive,2,2,2,1,1,2
context,2,2,2,1,1,2
continuation,2,2,2,1,1,2
controlling,2,2,2,1,1,2
copepod,2,2,2,1,1,2
corridor,2,2,2,1,1,2
covariance,2,2,2,1,1,2
cumulative,2,2,2,1,1,2
currents,2,2,2,1,1,2
cyberinfrastructure,2,2,2,1,1,2
cyclone,2,2,2,1,1,2
d4,2,2,2,1,1,2
das,2,2,2,1,1,2
dating,2,2,2,1,1,2
day,2,2,2,1,1,2
dec,2,2,2,1,1,2
delineation,2,2,2,1,1,2
demographic,2,2,2,1,1,2
demographics,2,2,2,1,1,2
densities,2,2,2,1,1,2
dependent,2,2,2,1,1,2
depol,2,2,2,1,1,2
depositional,2,2,2,1,1,2
detected,2,2,2,1,1,2
detecting,2,2,2,1,1,2
determining,2,2,2,1,1,2
diatom,2,2,2,1,1,2
diatoms,2,2,2,1,1,2
dimensional,2,2,2,1,1,2
dimple,2,2,2,1,1,2
disaggregation,2,2,2,1,1,2
discovery,2,2,2,1,1,2
document,2,2,2,1,1,2
downscaled,2,2,2,1,1,2
downscaling,2,2,2,1,1,2
driver,2,2,2,1,1,2
dust,2,2,2,1,1,2
eager,2,2,2,1,1,2
elevated,2,2,2,1,1,2
emphasis,2,2,2,1,1,2
espenberg,2,2,2,1,1,2
euphausiids,2,2,2,1,1,2
evaluating,2,2,2,1,1,2
examining,2,2,2,1,1,2
excess,2,2,2,1,1,2
exclusion,2,2,2,1,1,2
existing,2,2,2,1,1,2
expendable,2,2,2,1,1,2
experimentally,2,2,2,1,1,2
extended,2,2,2,1,1,2
extractable,2,2,2,1,1,2
extracted,2,2,2,1,1,2
fairbanks,2,2,2,1,1,2
fairweather,2,2,2,1,1,2
filled,2,2,2,1,1,2
fishery,2,2,2,1,1,2
fjords,2,2,2,1,1,2
fluvial,2,2,2,1,1,2
force,2,2,2,1,1,2
framework,2,2,2,1,1,2
fresh,2,2,2,1,1,2
functions,2,2,2,1,1,2
gambell,2,2,2,1,1,2
gene,2,2,2,1,1,2
genomic,2,2,2,1,1,2
geographic,2,2,2,1,1,2
geomorphology,2,2,2,1,1,2
geospatial,2,2,2,1,1,2
gnet,2,2,2,1,1,2
greenland’s,2,2,2,1,1,2
greentracs,2,2,2,1,1,2
halogen,2,2,2,1,1,2
hazen,2,2,2,1,1,2
helheim,2,2,2,1,1,2
helicopter,2,2,2,1,1,2
herbivore,2,2,2,1,1,2
herbivory,2,2,2,1,1,2
hillshade,2,2,2,1,1,2
historic,2,2,2,1,1,2
hoegh,2,2,2,1,1,2
home,2,2,2,1,1,2
hormone,2,2,2,1,1,2
hunters,2,2,2,1,1,2
hydgrographic,2,2,2,1,1,2
hydrostatic,2,2,2,1,1,2
icebreaker,2,2,2,1,1,2
igarka,2,2,2,1,1,2
imet,2,2,2,1,1,2
inclinometry,2,2,2,1,1,2
increased,2,2,2,1,1,2
increments,2,2,2,1,1,2
incubation,2,2,2,1,1,2
indicators,2,2,2,1,1,2
infrastructure,2,2,2,1,1,2
integrating,2,2,2,1,1,2
interdisciplinarity,2,2,2,1,1,2
internal,2,2,2,1,1,2
inverse,2,2,2,1,1,2
investigating,2,2,2,1,1,2
iron,2,2,2,1,1,2
isccp,2,2,2,1,1,2
isus,2,2,2,1,1,2
ivishak,2,2,2,1,1,2
jakobshavn,2,2,2,1,1,2
kane,2,2,2,1,1,2
kap,2,2,2,1,1,2
kongressvatnet,2,2,2,1,1,2
labeling,2,2,2,1,1,2
lamination,2,2,2,1,1,2
landcover,2,2,2,1,1,2
larix,2,2,2,1,1,2
laser,2,2,2,1,1,2
layers,2,2,2,1,1,2
legacy,2,2,2,1,1,2
levels,2,2,2,1,1,2
limitation,2,2,2,1,1,2
linkages,2,2,2,1,1,2
linnédalen,2,2,2,1,1,2
livelihoods,2,2,2,1,1,2
logging,2,2,2,1,1,2
logs,2,2,2,1,1,2
longitudinal,2,2,2,1,1,2
longwave,2,2,2,1,1,2
longwavedown,2,2,2,1,1,2
longwavenet,2,2,2,1,1,2
longwaveup,2,2,2,1,1,2
macrofossils,2,2,2,1,1,2
margins,2,2,2,1,1,2
membranes,2,2,2,1,1,2
microbes,2,2,2,1,1,2
micromet,2,2,2,1,1,2
mineralization,2,2,2,1,1,2
mixing,2,2,2,1,1,2
modèle,2,2,2,1,1,2
molecular,2,2,2,1,1,2
morphological,2,2,2,1,1,2
mosaics,2,2,2,1,1,2
movies,2,2,2,1,1,2
msmts,2,2,2,1,1,2
names,2,2,2,1,1,2
nansen,2,2,2,1,1,2
nauk,2,2,2,1,1,2
nenana,2,2,2,1,1,2
neodymium,2,2,2,1,1,2
ngrip,2,2,2,1,1,2
nitrite,2,2,2,1,1,2
nitrous,2,2,2,1,1,2
nmr,2,2,2,1,1,2
nonlinearities,2,2,2,1,1,2
noy,2,2,2,1,1,2
observer,2,2,2,1,1,2
oksrukuyik,2,2,2,1,1,2
operations,2,2,2,1,1,2
orthorectified,2,2,2,1,1,2
paleoceanography,2,2,2,1,1,2
par,2,2,2,1,1,2
partners,2,2,2,1,1,2
pelagic,2,2,2,1,1,2
perch,2,2,2,1,1,2
phase,2,2,2,1,1,2
photolysis,2,2,2,1,1,2
physiology,2,2,2,1,1,2
pictures,2,2,2,1,1,2
plutonium,2,2,2,1,1,2
pmel,2,2,2,1,1,2
polarstern,2,2,2,1,1,2
policy,2,2,2,1,1,2
pollutants,2,2,2,1,1,2
polychlorinated,2,2,2,1,1,2
polythermal,2,2,2,1,1,2
pom,2,2,2,1,1,2
pools,2,2,2,1,1,2
pops,2,2,2,1,1,2
populations,2,2,2,1,1,2
positioning,2,2,2,1,1,2
predator,2,2,2,1,1,2
predictions,2,2,2,1,1,2
privatization,2,2,2,1,1,2
probes,2,2,2,1,1,2
prototype,2,2,2,1,1,2
quantum,2,2,2,1,1,2
radioactive,2,2,2,1,1,2
radionuclide,2,2,2,1,1,2
rasters,2,2,2,1,1,2
recovery,2,2,2,1,1,2
red,2,2,2,1,1,2
reductions,2,2,2,1,1,2
reference,2,2,2,1,1,2
relations,2,2,2,1,1,2
relationship,2,2,2,1,1,2
removal,2,2,2,1,1,2
resilience,2,2,2,1,1,2
resolving,2,2,2,1,1,2
resonance,2,2,2,1,1,2
respired,2,2,2,1,1,2
retrieval,2,2,2,1,1,2
rgps,2,2,2,1,1,2
riparian,2,2,2,1,1,2
rocks,2,2,2,1,1,2
roles,2,2,2,1,1,2
roms,2,2,2,1,1,2
rrna,2,2,2,1,1,2
rui,2,2,2,1,1,2
s3,2,2,2,1,1,2
saline,2,2,2,1,1,2
saqardleq,2,2,2,1,1,2
saturated,2,2,2,1,1,2
scales,2,2,2,1,1,2
seals,2,2,2,1,1,2
seasonally,2,2,2,1,1,2
secondary,2,2,2,1,1,2
security,2,2,2,1,1,2
sedimentological,2,2,2,1,1,2
sentinel,2,2,2,1,1,2
services,2,2,2,1,1,2
shapefiles,2,2,2,1,1,2
shorebird,2,2,2,1,1,2
shortwavedown,2,2,2,1,1,2
shortwavenet,2,2,2,1,1,2
shortwaveup,2,2,2,1,1,2
sightings,2,2,2,1,1,2
silt,2,2,2,1,1,2
simulation,2,2,2,1,1,2
single,2,2,2,1,1,2
slp,2,2,2,1,1,2
snowmelt,2,2,2,1,1,2
societies,2,2,2,1,1,2
soft,2,2,2,1,1,2
solute,2,2,2,1,1,2
spectrometry,2,2,2,1,1,2
spp,2,2,2,1,1,2
stability,2,2,2,1,1,2
stake,2,2,2,1,1,2
stand,2,2,2,1,1,2
statistical,2,2,2,1,1,2
stomatal,2,2,2,1,1,2
stratospheric,2,2,2,1,1,2
structured,2,2,2,1,1,2
student,2,2,2,1,1,2
subfossil,2,2,2,1,1,2
surfaces,2,2,2,1,1,2
surge,2,2,2,1,1,2
survival,2,2,2,1,1,2
sustainability,2,2,2,1,1,2
swl11,2,2,2,1,1,2
tagged,2,2,2,1,1,2
televiewer,2,2,2,1,1,2
territory,2,2,2,1,1,2
text,2,2,2,1,1,2
thawing,2,2,2,1,1,2
tilt,2,2,2,1,1,2
top,2,2,2,1,1,2
topographically,2,2,2,1,1,2
towns,2,2,2,1,1,2
transformations,2,2,2,1,1,2
transient,2,2,2,1,1,2
traps,2,2,2,1,1,2
trec,2,2,2,1,1,2
trophic,2,2,2,1,1,2
tuktoyaktuk,2,2,2,1,1,2
u1,2,2,2,1,1,2
u2,2,2,2,1,1,2
uav,2,2,2,1,1,2
uggianaqtuq,2,2,2,1,1,2
umiat,2,2,2,1,1,2
undergraduate,2,2,2,1,1,2
understand,2,2,2,1,1,2
unprecedented,2,2,2,1,1,2
upward,2,2,2,1,1,2
urals,2,2,2,1,1,2
utilization,2,2,2,1,1,2
varve,2,2,2,1,1,2
varved,2,2,2,1,1,2
verification,2,2,2,1,1,2
version,2,2,2,1,1,2
viruses,2,2,2,1,1,2
visualization,2,2,2,1,1,2
vital,2,2,2,1,1,2
volcanic,2,2,2,1,1,2
wais,2,2,2,1,1,2
warmth,2,2,2,1,1,2
webs,2,2,2,1,1,2
wolf,2,2,2,1,1,2
world,2,2,2,1,1,2
worldview,2,2,2,1,1,2
yenisei,2,2,2,1,1,2
yield,2,2,2,1,1,2
_cbl,1,1,1,1,1,2
0.3,1,1,1,1,1,2
0.5km,1,1,1,1,1,2
"02,03",1,1,1,1,1,2
03995,1,1,1,1,1,2
03996,1,1,1,1,1,2
04715,1,1,1,1,1,2
04716,1,1,1,1,1,2
04994,1,1,1,1,1,2
04995,1,1,1,1,1,2
04apr09,1,1,1,1,1,2
04may12,1,1,1,1,1,2
0519840,1,1,1,1,1,2
05714,1,1,1,1,1,2
05715,1,1,1,1,1,2
05993,1,1,1,1,1,2
05994,1,1,1,1,1,2
05apr09,1,1,1,1,1,2
05gc,1,1,1,1,1,2
05may,1,1,1,1,1,2
05may07,1,1,1,1,1,2
06713,1,1,1,1,1,2
06714,1,1,1,1,1,2
06992,1,1,1,1,1,2
06993,1,1,1,1,1,2
07712,1,1,1,1,1,2
07713,1,1,1,1,1,2
07991,1,1,1,1,1,2
07992,1,1,1,1,1,2
08711,1,1,1,1,1,2
08712,1,1,1,1,1,2
08990,1,1,1,1,1,2
08991,1,1,1,1,1,2
0902130,1,1,1,1,1,2
09035336,1,1,1,1,1,2
0909354,1,1,1,1,1,2
0909362,1,1,1,1,1,2
09710,1,1,1,1,1,2
09711,1,1,1,1,1,2
09989,1,1,1,1,1,2
09990,1,1,1,1,1,2
"1,000",1,1,1,1,1,2
1.1,1,1,1,1,1,2
"10,900",1,1,1,1,1,2
1000,1,1,1,1,1,2
10000,1,1,1,1,1,2
1002,1,1,1,1,1,2
10709,1,1,1,1,1,2
10710,1,1,1,1,1,2
10988,1,1,1,1,1,2
10989,1,1,1,1,1,2
"11,200",1,1,1,1,1,2
11708,1,1,1,1,1,2
11709,1,1,1,1,1,2
11987,1,1,1,1,1,2
11988,1,1,1,1,1,2
11may07,1,1,1,1,1,2
120405,1,1,1,1,1,2
120406,1,1,1,1,1,2
1204220,1,1,1,1,1,2
120505,1,1,1,1,1,2
120506,1,1,1,1,1,2
120901_000000_au_bs02,1,1,1,1,1,2
120901_000000_au_bs03,1,1,1,1,1,2
121008_100000_au_bs02,1,1,1,1,1,2
121008_110000_au_bs02,1,1,1,1,1,2
121012_140000_au_bs03,1,1,1,1,1,2
121012_150000_au_bs03,1,1,1,1,1,2
121114_210000_au_bs02,1,1,1,1,1,2
121114_220000_au_bs02,1,1,1,1,1,2
121123_050000_au_bs03,1,1,1,1,1,2
121123_060000_au_bs03,1,1,1,1,1,2
121222_080000_au_bs02,1,1,1,1,1,2
121222_090000_au_bs02,1,1,1,1,1,2
1222,1,1,1,1,1,2
12707,1,1,1,1,1,2
12708,1,1,1,1,1,2
12986,1,1,1,1,1,2
12987,1,1,1,1,1,2
130101_000000_au_bs04,1,1,1,1,1,2
130103_200000_au_bs03,1,1,1,1,1,2
130103_210000_au_bs03,1,1,1,1,1,2
130128_190000_au_bs02,1,1,1,1,1,2
130128_200000_au_bs02,1,1,1,1,1,2
1302,1,1,1,1,1,2
130205_080000_au_bs04,1,1,1,1,1,2
130205_090000_au_bs04,1,1,1,1,1,2
130214_110000_au_bs03,1,1,1,1,1,2
130304,1,1,1,1,1,2
130305,1,1,1,1,1,2
130307_060000_au_bs02,1,1,1,1,1,2
130307_070000_au_bs02,1,1,1,1,1,2
130312_170000_au_bs04,1,1,1,1,1,2
130312_180000_au_bs04,1,1,1,1,1,2
130328_030000_au_bs03,1,1,1,1,1,2
130403,1,1,1,1,1,2
130404,1,1,1,1,1,2
130413_170000_au_bs02,1,1,1,1,1,2
130413_180000_au_bs02,1,1,1,1,1,2
130417_020000_au_bs04,1,1,1,1,1,2
130417_030000_au_bs04,1,1,1,1,1,2
130508_170000_au_bs03,1,1,1,1,1,2
130508_180000_au_bs03,1,1,1,1,1,2
130515_230000_au_bs02,1,1,1,1,1,2
130522_110000_au_bs04,1,1,1,1,1,2
130522_120000_au_bs04,1,1,1,1,1,2
130623_020000_au_bs04,1,1,1,1,1,2
130715_000000_au_bs02,1,1,1,1,1,2
130715_000000_au_bs04,1,1,1,1,1,2
130816_140000_au_bs03,1,1,1,1,1,2
130816_150000_au_bs03,1,1,1,1,1,2
130825_140000_au_bs02,1,1,1,1,1,2
130825_140000_au_bs04,1,1,1,1,1,2
130825_150000_au_bs02,1,1,1,1,1,2
130825_150000_au_bs04,1,1,1,1,1,2
130914,1,1,1,1,1,2
130915,1,1,1,1,1,2
130927_050000_au_bs03,1,1,1,1,1,2
130927_060000_au_bs03,1,1,1,1,1,2
131006_050000_au_bs02,1,1,1,1,1,2
131006_050000_au_bs04,1,1,1,1,1,2
131006_060000_au_bs02,1,1,1,1,1,2
131006_060000_au_bs04,1,1,1,1,1,2
131107_200000_au_bs03,1,1,1,1,1,2
131107_210000_au_bs03,1,1,1,1,1,2
131116_200000_au_bs02,1,1,1,1,1,2
131116_200000_au_bs04,1,1,1,1,1,2
131116_210000_au_bs02,1,1,1,1,1,2
131116_210000_au_bs04,1,1,1,1,1,2
131219_110000_au_bs03,1,1,1,1,1,2
131219_120000_au_bs03,1,1,1,1,1,2
131228_110000_au_bs02,1,1,1,1,1,2
131228_110000_au_bs04,1,1,1,1,1,2
131228_120000_au_bs02,1,1,1,1,1,2
131228_120000_au_bs04,1,1,1,1,1,2
137,1,1,1,1,1,2
13706,1,1,1,1,1,2
13707,1,1,1,1,1,2
13985,1,1,1,1,1,2
13986,1,1,1,1,1,2
140130_020000_au_bs03,1,1,1,1,1,2
140130_030000_au_bs03,1,1,1,1,1,2
140208_020000_au_bs02,1,1,1,1,1,2
140208_020000_au_bs04,1,1,1,1,1,2
140208_030000_au_bs02,1,1,1,1,1,2
140208_030000_au_bs04,1,1,1,1,1,2
140312_170000_au_bs03,1,1,1,1,1,2
140312_180000_au_bs03,1,1,1,1,1,2
140321_170000_au_bs02,1,1,1,1,1,2
140321_170000_au_bs04,1,1,1,1,1,2
140321_180000_au_bs02,1,1,1,1,1,2
140321_180000_au_bs04,1,1,1,1,1,2
140423_080000_au_bs03,1,1,1,1,1,2
140423_090000_au_bs03,1,1,1,1,1,2
140502_080000_au_bs04,1,1,1,1,1,2
140502_090000_au_bs04,1,1,1,1,1,2
140502_120000_au_bs02,1,1,1,1,1,2
140502_130000_au_bs02,1,1,1,1,1,2
140603_230000_au_bs03,1,1,1,1,1,2
140604_000000_au_bs03,1,1,1,1,1,2
140612_230000_au_bs04,1,1,1,1,1,2
140613_000000_au_bs04,1,1,1,1,1,2
140613_030000_au_bs02,1,1,1,1,1,2
140613_040000_au_bs02,1,1,1,1,1,2
140702_030000_au_bs04,1,1,1,1,1,2
140801_200000_au_bs02,1,1,1,1,1,2
140801_210000_au_bs02,1,1,1,1,1,2
