token,n,unique_ids,unique_authors,weighted_n,weighted_ids,score
transducer,7,7,5,1.4,1.4,2.8
vegetated,7,7,5,1.4,1.4,2.8
walleye,7,7,5,1.4,1.4,2.8
walls,7,7,5,1.4,1.4,2.8
wetter,7,7,5,1.4,1.4,2.8
means,60,55,41,1.4634146341463414,1.3414634146341464,2.8048780487804876
diversity,51,36,31,1.6451612903225807,1.1612903225806452,2.806451612903226
interannual,46,41,31,1.4838709677419355,1.3225806451612903,2.806451612903226
investigator,38,35,26,1.4615384615384615,1.3461538461538463,2.8076923076923075
created,68,67,48,1.4166666666666667,1.3958333333333333,2.8125
indicators,25,20,16,1.5625,1.25,2.8125
overlying,24,21,16,1.5,1.3125,2.8125
common,62,59,43,1.441860465116279,1.372093023255814,2.8139534883720927
policy,45,31,27,1.6666666666666667,1.1481481481481481,2.814814814814815
studying,38,38,27,1.4074074074074074,1.4074074074074074,2.814814814814815
defined,60,47,38,1.5789473684210527,1.236842105263158,2.8157894736842106
ago,36,26,22,1.6363636363636365,1.1818181818181819,2.8181818181818183
tests,19,12,11,1.7272727272727273,1.0909090909090908,2.8181818181818183
antarctica,18,13,11,1.6363636363636365,1.1818181818181819,2.8181818181818183
densities,18,13,11,1.6363636363636365,1.1818181818181819,2.8181818181818183
divide,18,13,11,1.6363636363636365,1.1818181818181819,2.8181818181818183
41,16,15,11,1.4545454545454546,1.3636363636363635,2.8181818181818183
sensed,16,15,11,1.4545454545454546,1.3636363636363635,2.8181818181818183
complete,73,68,50,1.46,1.36,2.8200000000000003
forcing,103,86,67,1.537313432835821,1.2835820895522387,2.8208955223880596
17,80,78,56,1.4285714285714286,1.3928571428571428,2.821428571428571
due,189,147,119,1.588235294117647,1.2352941176470589,2.8235294117647056
affect,78,66,51,1.5294117647058822,1.2941176470588236,2.8235294117647056
classified,28,20,17,1.6470588235294117,1.1764705882352942,2.8235294117647056
bridge,26,22,17,1.5294117647058822,1.2941176470588236,2.8235294117647056
integrating,24,24,17,1.411764705882353,1.411764705882353,2.823529411764706
dated,35,30,23,1.5217391304347827,1.3043478260869565,2.8260869565217392
opp,73,43,41,1.7804878048780488,1.048780487804878,2.8292682926829267
bulk,61,55,41,1.4878048780487805,1.3414634146341464,2.8292682926829267
power,38,30,24,1.5833333333333333,1.25,2.833333333333333
controlled,36,32,24,1.5,1.3333333333333333,2.833333333333333
expeditions,26,25,18,1.4444444444444444,1.3888888888888888,2.833333333333333
cs,21,13,12,1.75,1.0833333333333333,2.833333333333333
helicopter,18,16,12,1.5,1.3333333333333333,2.833333333333333
aleutians,11,6,6,1.8333333333333333,1,2.833333333333333
begin,9,8,6,1.5,1.3333333333333333,2.833333333333333
compound,9,8,6,1.5,1.3333333333333333,2.833333333333333
estimation,9,8,6,1.5,1.3333333333333333,2.833333333333333
eurasia,9,8,6,1.5,1.3333333333333333,2.833333333333333
fold,9,8,6,1.5,1.3333333333333333,2.833333333333333
glaciated,9,8,6,1.5,1.3333333333333333,2.833333333333333
grew,9,8,6,1.5,1.3333333333333333,2.833333333333333
lipid,9,8,6,1.5,1.3333333333333333,2.833333333333333
nesting,9,8,6,1.5,1.3333333333333333,2.833333333333333
sequential,9,8,6,1.5,1.3333333333333333,2.833333333333333
thermistors,9,8,6,1.5,1.3333333333333333,2.833333333333333
voltage,9,8,6,1.5,1.3333333333333333,2.833333333333333
opportunities,46,39,30,1.5333333333333334,1.3,2.8333333333333335
society,34,34,24,1.4166666666666667,1.4166666666666667,2.8333333333333335
90,31,20,18,1.7222222222222223,1.1111111111111112,2.8333333333333335
dramatically,17,17,12,1.4166666666666667,1.4166666666666667,2.8333333333333335
dried,17,17,12,1.4166666666666667,1.4166666666666667,2.8333333333333335
living,17,17,12,1.4166666666666667,1.4166666666666667,2.8333333333333335
maintaining,17,17,12,1.4166666666666667,1.4166666666666667,2.8333333333333335
shared,17,17,12,1.4166666666666667,1.4166666666666667,2.8333333333333335
206,10,7,6,1.6666666666666667,1.1666666666666667,2.8333333333333335
biomes,10,7,6,1.6666666666666667,1.1666666666666667,2.8333333333333335
kolyma,10,7,6,1.6666666666666667,1.1666666666666667,2.8333333333333335
shetland,10,7,6,1.6666666666666667,1.1666666666666667,2.8333333333333335
tiles,10,7,6,1.6666666666666667,1.1666666666666667,2.8333333333333335
induced,39,32,25,1.56,1.28,2.84
investigate,122,111,82,1.4878048780487805,1.353658536585366,2.8414634146341466
traditional,62,46,38,1.631578947368421,1.2105263157894737,2.8421052631578947
northeast,29,25,19,1.5263157894736843,1.3157894736842106,2.8421052631578947
typically,58,53,39,1.4871794871794872,1.358974358974359,2.8461538461538463
intellectual,37,37,26,1.4230769230769231,1.4230769230769231,2.8461538461538463
live,21,16,13,1.6153846153846154,1.2307692307692308,2.8461538461538463
natural,124,101,79,1.5696202531645569,1.2784810126582278,2.848101265822785
coverage,80,71,53,1.509433962264151,1.3396226415094339,2.849056603773585
fraction,65,49,40,1.625,1.225,2.85
compiled,60,54,40,1.5,1.35,2.85
capacity,31,26,20,1.55,1.3,2.85
principal,62,55,41,1.5121951219512195,1.3414634146341464,2.8536585365853657
ranged,23,17,14,1.6428571428571428,1.2142857142857142,2.8571428571428568
scattering,23,17,14,1.6428571428571428,1.2142857142857142,2.8571428571428568
5000,12,8,7,1.7142857142857142,1.1428571428571428,2.8571428571428568
c:n,12,8,7,1.7142857142857142,1.1428571428571428,2.8571428571428568
riverine,12,8,7,1.7142857142857142,1.1428571428571428,2.8571428571428568
whale,12,8,7,1.7142857142857142,1.1428571428571428,2.8571428571428568
enhanced,40,40,28,1.4285714285714286,1.4285714285714286,2.857142857142857
widely,31,29,21,1.4761904761904763,1.380952380952381,2.857142857142857
cl,22,18,14,1.5714285714285714,1.2857142857142858,2.857142857142857
intermediate,22,18,14,1.5714285714285714,1.2857142857142858,2.857142857142857
germany,11,9,7,1.5714285714285714,1.2857142857142858,2.857142857142857
noatak,11,9,7,1.5714285714285714,1.2857142857142858,2.857142857142857
sharing,11,9,7,1.5714285714285714,1.2857142857142858,2.857142857142857
14th,10,10,7,1.4285714285714286,1.4285714285714286,2.857142857142857
awareness,10,10,7,1.4285714285714286,1.4285714285714286,2.857142857142857
connect,10,10,7,1.4285714285714286,1.4285714285714286,2.857142857142857
examination,10,10,7,1.4285714285714286,1.4285714285714286,2.857142857142857
hypothesize,10,10,7,1.4285714285714286,1.4285714285714286,2.857142857142857
multidisciplinary,10,10,7,1.4285714285714286,1.4285714285714286,2.857142857142857
reflects,10,10,7,1.4285714285714286,1.4285714285714286,2.857142857142857
severely,10,10,7,1.4285714285714286,1.4285714285714286,2.857142857142857
ultimate,10,10,7,1.4285714285714286,1.4285714285714286,2.857142857142857
reduced,46,37,29,1.5862068965517242,1.2758620689655173,2.8620689655172415
mammals,37,26,22,1.6818181818181819,1.1818181818181819,2.8636363636363638
applied,78,71,52,1.5,1.3653846153846154,2.8653846153846154
picture,22,21,15,1.4666666666666666,1.4,2.8666666666666663
pollen,25,18,15,1.6666666666666667,1.2,2.8666666666666667
ranges,24,19,15,1.6,1.2666666666666666,2.8666666666666667
overarching,33,33,23,1.434782608695652,1.434782608695652,2.869565217391304
modeled,38,31,24,1.5833333333333333,1.2916666666666667,2.875
beringia,15,8,8,1.875,1,2.875
linnéelva,15,8,8,1.875,1,2.875
sulfur,15,8,8,1.875,1,2.875
1970,14,9,8,1.75,1.125,2.875
airport,14,9,8,1.75,1.125,2.875
deuterium,14,9,8,1.75,1.125,2.875
la,13,10,8,1.625,1.25,2.875
osu,13,10,8,1.625,1.25,2.875
spectroscopy,13,10,8,1.625,1.25,2.875
1988,12,11,8,1.5,1.375,2.875
gateway,12,11,8,1.5,1.375,2.875
match,12,11,8,1.5,1.375,2.875
scope,12,11,8,1.5,1.375,2.875
seacat,12,11,8,1.5,1.375,2.875
southwest,12,11,8,1.5,1.375,2.875
true,12,11,8,1.5,1.375,2.875
generation,38,34,25,1.52,1.36,2.88
similar,92,78,59,1.5593220338983051,1.3220338983050848,2.88135593220339
centuries,26,23,17,1.5294117647058822,1.3529411764705883,2.8823529411764706
focus,120,108,79,1.518987341772152,1.3670886075949367,2.886075949367089
ultimately,26,26,18,1.4444444444444444,1.4444444444444444,2.888888888888889
delivery,16,10,9,1.7777777777777777,1.1111111111111112,2.888888888888889
electron,16,10,9,1.7777777777777777,1.1111111111111112,2.888888888888889
ti,16,10,9,1.7777777777777777,1.1111111111111112,2.888888888888889
audience,14,12,9,1.5555555555555556,1.3333333333333333,2.888888888888889
applying,13,13,9,1.4444444444444444,1.4444444444444444,2.888888888888889
bare,13,13,9,1.4444444444444444,1.4444444444444444,2.888888888888889
follow,13,13,9,1.4444444444444444,1.4444444444444444,2.888888888888889
fuels,13,13,9,1.4444444444444444,1.4444444444444444,2.888888888888889
northernmost,13,13,9,1.4444444444444444,1.4444444444444444,2.888888888888889
pollutants,13,13,9,1.4444444444444444,1.4444444444444444,2.888888888888889
sinks,13,13,9,1.4444444444444444,1.4444444444444444,2.888888888888889
stop,13,13,9,1.4444444444444444,1.4444444444444444,2.888888888888889
80,31,21,18,1.7222222222222223,1.1666666666666667,2.8888888888888893
oriented,15,11,9,1.6666666666666667,1.2222222222222223,2.8888888888888893
rock,32,23,19,1.6842105263157894,1.2105263157894737,2.894736842105263
altered,31,24,19,1.631578947368421,1.263157894736842,2.894736842105263
extraction,31,24,19,1.631578947368421,1.263157894736842,2.894736842105263
lead,90,75,57,1.5789473684210527,1.3157894736842106,2.8947368421052633
geology,29,26,19,1.5263157894736843,1.368421052631579,2.8947368421052633
predict,75,64,48,1.5625,1.3333333333333333,2.895833333333333
topography,43,41,29,1.4827586206896552,1.4137931034482758,2.896551724137931
roughly,30,28,20,1.5,1.4,2.9
van,17,12,10,1.7,1.2,2.9
forage,15,14,10,1.5,1.4,2.9
counts,50,37,30,1.6666666666666667,1.2333333333333334,2.9000000000000004
village,36,22,20,1.8,1.1,2.9000000000000004
terminating,16,13,10,1.6,1.3,2.9000000000000004
play,47,43,31,1.5161290322580645,1.3870967741935485,2.903225806451613
ray,36,25,21,1.7142857142857142,1.1904761904761905,2.9047619047619047
exposed,33,28,21,1.5714285714285714,1.3333333333333333,2.9047619047619047
result,129,115,84,1.5357142857142858,1.369047619047619,2.904761904761905
yearly,49,44,32,1.53125,1.375,2.90625
remain,49,47,33,1.4848484848484849,1.4242424242424243,2.909090909090909
partitioning,18,14,11,1.6363636363636365,1.2727272727272727,2.909090909090909
oscillation,17,15,11,1.5454545454545454,1.3636363636363635,2.909090909090909
appears,16,16,11,1.4545454545454546,1.4545454545454546,2.909090909090909
findings,72,59,45,1.6,1.3111111111111111,2.9111111111111114
importance,116,85,69,1.681159420289855,1.2318840579710144,2.913043478260869
account,34,33,23,1.4782608695652173,1.434782608695652,2.913043478260869
freeze,40,27,23,1.7391304347826086,1.173913043478261,2.9130434782608696
meeting,19,16,12,1.5833333333333333,1.3333333333333333,2.9166666666666665
attached,44,29,25,1.76,1.16,2.92
portion,38,35,25,1.52,1.4,2.92
span,38,38,26,1.4615384615384615,1.4615384615384615,2.923076923076923
alkalinity,19,19,13,1.4615384615384615,1.4615384615384615,2.923076923076923
driver,19,19,13,1.4615384615384615,1.4615384615384615,2.923076923076923
workshops,25,13,13,1.9230769230769231,1,2.9230769230769234
kongsfjorden,24,14,13,1.8461538461538463,1.0769230769230769,2.9230769230769234
chromatography,20,18,13,1.5384615384615385,1.3846153846153846,2.9230769230769234
methods,152,129,96,1.5833333333333333,1.34375,2.927083333333333
museum,24,17,14,1.7142857142857142,1.2142857142857142,2.9285714285714284
iceberg,26,15,14,1.8571428571428572,1.0714285714285714,2.928571428571429
practices,25,16,14,1.7857142857142858,1.1428571428571428,2.928571428571429
extends,21,20,14,1.5,1.4285714285714286,2.928571428571429
characteristics,136,116,86,1.5813953488372092,1.3488372093023255,2.9302325581395348
valley,71,55,43,1.6511627906976745,1.2790697674418605,2.9302325581395348
objective,64,62,43,1.4883720930232558,1.441860465116279,2.9302325581395348
enable,45,40,29,1.5517241379310345,1.3793103448275863,2.931034482758621
mechanisms,97,76,59,1.6440677966101696,1.2881355932203389,2.9322033898305087
continuation,22,22,15,1.4666666666666666,1.4666666666666666,2.933333333333333
km2,27,17,15,1.8,1.1333333333333333,2.9333333333333336
13c,26,18,15,1.7333333333333334,1.2,2.9333333333333336
approach,95,84,61,1.5573770491803278,1.3770491803278688,2.9344262295081966
coming,25,22,16,1.5625,1.375,2.9375
dimensions,25,22,16,1.5625,1.375,2.9375
ongoing,77,73,51,1.5098039215686274,1.4313725490196079,2.9411764705882355
intensity,26,24,17,1.5294117647058822,1.411764705882353,2.9411764705882355
disciplinary,25,25,17,1.4705882352941178,1.4705882352941178,2.9411764705882355
environments,83,70,52,1.5961538461538463,1.3461538461538463,2.9423076923076925
experience,59,47,36,1.6388888888888888,1.3055555555555556,2.9444444444444446
surrounding,57,49,36,1.5833333333333333,1.3611111111111112,2.9444444444444446
robust,28,25,18,1.5555555555555556,1.3888888888888888,2.9444444444444446
modern,94,71,56,1.6785714285714286,1.2678571428571428,2.946428571428571
iron,31,25,19,1.631578947368421,1.3157894736842106,2.947368421052632
biogeochemistry,30,26,19,1.5789473684210527,1.368421052631579,2.947368421052632
increasing,88,83,58,1.5172413793103448,1.4310344827586208,2.9482758620689653
extracted,63,55,40,1.575,1.375,2.95
difficult,34,28,21,1.619047619047619,1.3333333333333333,2.9523809523809526
warm,77,50,43,1.7906976744186047,1.1627906976744187,2.953488372093023
changed,33,32,22,1.5,1.4545454545454546,2.9545454545454546
rain,39,29,23,1.6956521739130435,1.2608695652173914,2.9565217391304346
vary,36,32,23,1.565217391304348,1.391304347826087,2.9565217391304346
31,71,68,47,1.5106382978723405,1.446808510638298,2.9574468085106385
reduction,40,31,24,1.6666666666666667,1.2916666666666667,2.9583333333333335
run,40,31,24,1.6666666666666667,1.2916666666666667,2.9583333333333335
combination,75,70,49,1.530612244897959,1.4285714285714286,2.9591836734693877
landscapes,42,35,26,1.6153846153846154,1.3461538461538463,2.9615384615384617
aimed,40,37,26,1.5384615384615385,1.4230769230769231,2.9615384615384617
monitor,43,37,27,1.5925925925925926,1.3703703703703705,2.962962962962963
feedback,50,33,28,1.7857142857142858,1.1785714285714286,2.9642857142857144
analyze,43,40,28,1.5357142857142858,1.4285714285714286,2.9642857142857144
education,95,74,57,1.6666666666666667,1.2982456140350878,2.9649122807017543
versus,46,40,29,1.5862068965517242,1.3793103448275863,2.9655172413793105
ca,57,44,34,1.6764705882352942,1.2941176470588236,2.9705882352941178
native,81,53,45,1.8,1.1777777777777778,2.977777777777778
presence,76,70,49,1.5510204081632653,1.4285714285714286,2.979591836734694
century,101,72,58,1.7413793103448276,1.2413793103448276,2.9827586206896552
graduate,123,110,78,1.5769230769230769,1.4102564102564104,2.9871794871794872
proxy,89,67,52,1.7115384615384615,1.2884615384615385,3
performed,87,78,55,1.5818181818181818,1.4181818181818182,3
sedimentation,75,42,39,1.9230769230769231,1.0769230769230769,3
dominant,61,56,39,1.564102564102564,1.435897435897436,3
150,57,51,36,1.5833333333333333,1.4166666666666667,3
fluctuations,35,31,22,1.5909090909090908,1.4090909090909092,3
computed,33,27,20,1.65,1.35,3
read,33,33,22,1.5,1.5,3
transported,33,27,20,1.65,1.35,3
representative,31,29,20,1.55,1.45,3
aleutian,30,15,15,2,1,3
alpine,30,24,18,1.6666666666666667,1.3333333333333333,3
deposits,27,21,16,1.6875,1.3125,3
2020,26,19,15,1.7333333333333334,1.2666666666666666,3
paul,26,19,15,1.7333333333333334,1.2666666666666666,3
rising,26,25,17,1.5294117647058822,1.4705882352941178,3
exposure,25,17,14,1.7857142857142858,1.2142857142857142,3
parameter,25,23,16,1.5625,1.4375,3
campaigns,24,18,14,1.7142857142857142,1.2857142857142858,3
technical,23,22,15,1.5333333333333334,1.4666666666666666,3
visual,23,19,14,1.6428571428571428,1.3571428571428572,3
consisted,22,20,14,1.5714285714285714,1.4285714285714286,3
turbulence,22,20,14,1.5714285714285714,1.4285714285714286,3
describing,21,18,13,1.6153846153846154,1.3846153846153846,3
weeks,21,18,13,1.6153846153846154,1.3846153846153846,3
bias,20,13,11,1.8181818181818181,1.1818181818181819,3
echo,20,13,11,1.8181818181818181,1.1818181818181819,3
elders,20,13,11,1.8181818181818181,1.1818181818181819,3
travel,20,19,13,1.5384615384615385,1.4615384615384615,3
tables,19,11,10,1.9,1.1,3
conversion,18,15,11,1.6363636363636365,1.3636363636363635,3
propagation,17,10,9,1.8888888888888888,1.1111111111111112,3
property,17,16,11,1.5454545454545454,1.4545454545454546,3
rv,17,13,10,1.7,1.3,3
thousands,17,16,11,1.5454545454545454,1.4545454545454546,3
iñupiat,16,8,8,2,1,3
nested,16,14,10,1.6,1.4,3
photochemical,16,14,10,1.6,1.4,3
transform,16,14,10,1.6,1.4,3
adults,15,12,9,1.6666666666666667,1.3333333333333333,3
calculations,15,15,10,1.5,1.5,3
electromagnetic,15,12,9,1.6666666666666667,1.3333333333333333,3
groundwater,15,9,8,1.875,1.125,3
nearest,15,15,10,1.5,1.5,3
operate,15,15,10,1.5,1.5,3
outcome,15,15,10,1.5,1.5,3
transformed,15,15,10,1.5,1.5,3
equations,14,10,8,1.75,1.25,3
gross,14,13,9,1.5555555555555556,1.4444444444444444,3
shorter,14,13,9,1.5555555555555556,1.4444444444444444,3
swath,14,10,8,1.75,1.25,3
betula,13,11,8,1.625,1.375,3
74,12,12,8,1.5,1.5,3
aluminum,12,9,7,1.7142857142857142,1.2857142857142858,3
areal,12,12,8,1.5,1.5,3
calendar,12,9,7,1.7142857142857142,1.2857142857142858,3
d15n,12,12,8,1.5,1.5,3
entitled,12,12,8,1.5,1.5,3
fauna,12,12,8,1.5,1.5,3
fen,12,9,7,1.7142857142857142,1.2857142857142858,3
gauges,12,9,7,1.7142857142857142,1.2857142857142858,3
lowland,12,9,7,1.7142857142857142,1.2857142857142858,3
partially,12,12,8,1.5,1.5,3
pixels,12,12,8,1.5,1.5,3
roads,12,9,7,1.7142857142857142,1.2857142857142858,3
row,12,12,8,1.5,1.5,3
storms,12,12,8,1.5,1.5,3
tribal,12,9,7,1.7142857142857142,1.2857142857142858,3
urgent,12,12,8,1.5,1.5,3
walker,12,9,7,1.7142857142857142,1.2857142857142858,3
amsr,11,7,6,1.8333333333333333,1.1666666666666667,3
anchor,11,7,6,1.8333333333333333,1.1666666666666667,3
demographic,11,10,7,1.5714285714285714,1.4285714285714286,3
imager,11,10,7,1.5714285714285714,1.4285714285714286,3
reciprocal,11,10,7,1.5714285714285714,1.4285714285714286,3
solutions,11,7,6,1.8333333333333333,1.1666666666666667,3
wavelengths,11,10,7,1.5714285714285714,1.4285714285714286,3
wintertime,11,10,7,1.5714285714285714,1.4285714285714286,3
women,11,7,6,1.8333333333333333,1.1666666666666667,3
woody,11,10,7,1.5714285714285714,1.4285714285714286,3
0.3,10,8,6,1.6666666666666667,1.3333333333333333,3
apparent,10,8,6,1.6666666666666667,1.3333333333333333,3
biota,10,8,6,1.6666666666666667,1.3333333333333333,3
california,10,8,6,1.6666666666666667,1.3333333333333333,3
economy,10,5,5,2,1,3
genbank,10,5,5,2,1,3
gradinger,10,8,6,1.6666666666666667,1.3333333333333333,3
ird,10,5,5,2,1,3
kamchatka,10,8,6,1.6666666666666667,1.3333333333333333,3
shoot,10,8,6,1.6666666666666667,1.3333333333333333,3
stake,10,5,5,2,1,3
δ13c,10,5,5,2,1,3
δ18o,10,5,5,2,1,3
10.1016,9,9,6,1.5,1.5,3
accumulated,9,9,6,1.5,1.5,3
alfred,9,9,6,1.5,1.5,3
bioavailability,9,6,5,1.8,1.2,3
dec,9,9,6,1.5,1.5,3
dispersion,9,9,6,1.5,1.5,3
equilibrated,9,9,6,1.5,1.5,3
excavations,9,6,5,1.8,1.2,3
gaussian,9,9,6,1.5,1.5,3
grams,9,6,5,1.8,1.2,3
heavy,9,9,6,1.5,1.5,3
hex,9,9,6,1.5,1.5,3
junction,9,9,6,1.5,1.5,3
king,9,6,5,1.8,1.2,3
opposed,9,9,6,1.5,1.5,3
seedling,9,6,5,1.8,1.2,3
seeds,9,9,6,1.5,1.5,3
stock,9,9,6,1.5,1.5,3
theta,9,6,5,1.8,1.2,3
undergone,9,9,6,1.5,1.5,3
universities,9,9,6,1.5,1.5,3
wegener,9,9,6,1.5,1.5,3
aged,8,7,5,1.6,1.4,3
blood,8,7,5,1.6,1.4,3
consumption,8,7,5,1.6,1.4,3
country,8,4,4,2,1,3
gaining,8,7,5,1.6,1.4,3
government,8,4,4,2,1,3
iridium,8,7,5,1.6,1.4,3
laminations,8,4,4,2,1,3
played,8,7,5,1.6,1.4,3
sequestration,8,4,4,2,1,3
snacs,8,7,5,1.6,1.4,3
specimens,8,7,5,1.6,1.4,3
submarines,8,4,4,2,1,3
ties,8,7,5,1.6,1.4,3
warmest,8,7,5,1.6,1.4,3
backscattering,7,5,4,1.75,1.25,3
foods,7,5,4,1.75,1.25,3
inuktitut,7,5,4,1.75,1.25,3
manipulated,7,5,4,1.75,1.25,3
ronald,7,5,4,1.75,1.25,3
sectors,7,5,4,1.75,1.25,3
submerged,7,5,4,1.75,1.25,3
1100,6,6,4,1.5,1.5,3
14co,6,3,3,2,1,3
2nd,6,6,4,1.5,1.5,3
4614,6,6,4,1.5,1.5,3
634km2,6,6,4,1.5,1.5,3
acknowledge,6,6,4,1.5,1.5,3
acquiring,6,6,4,1.5,1.5,3
alternating,6,6,4,1.5,1.5,3
analyzers,6,3,3,2,1,3
apl,6,6,4,1.5,1.5,3
arctica,6,6,4,1.5,1.5,3
awi,6,6,4,1.5,1.5,3
biased,6,6,4,1.5,1.5,3
boil,6,6,4,1.5,1.5,3
ceased,6,6,4,1.5,1.5,3
compression,6,6,4,1.5,1.5,3
consequence,6,6,4,1.5,1.5,3
correlate,6,6,4,1.5,1.5,3
csesp,6,6,4,1.5,1.5,3
depended,6,6,4,1.5,1.5,3
falling,6,6,4,1.5,1.5,3
floatplane,6,3,3,2,1,3
floes,6,6,4,1.5,1.5,3
frequently,6,6,4,1.5,1.5,3
ghg,6,3,3,2,1,3
govern,6,6,4,1.5,1.5,3
groves,6,3,3,2,1,3
indications,6,6,4,1.5,1.5,3
induce,6,6,4,1.5,1.5,3
isccp,6,3,3,2,1,3
isolates,6,3,3,2,1,3
jakobsson,6,6,4,1.5,1.5,3
kd,6,3,3,2,1,3
landing,6,6,4,1.5,1.5,3
limb,6,6,4,1.5,1.5,3
linnebreen,6,3,3,2,1,3
maintains,6,6,4,1.5,1.5,3
micron,6,6,4,1.5,1.5,3
mile,6,6,4,1.5,1.5,3
mounds,6,3,3,2,1,3
n80,6,6,4,1.5,1.5,3
pi's,6,6,4,1.5,1.5,3
push,6,6,4,1.5,1.5,3
quick,6,6,4,1.5,1.5,3
releve,6,3,3,2,1,3
remineralization,6,6,4,1.5,1.5,3
semidiurnal,6,6,4,1.5,1.5,3
sio,6,6,4,1.5,1.5,3
succession,6,6,4,1.5,1.5,3
tdn,6,6,4,1.5,1.5,3
televiewer,6,3,3,2,1,3
truthed,6,6,4,1.5,1.5,3
underlain,6,6,4,1.5,1.5,3
viking,6,3,3,2,1,3
westward,6,6,4,1.5,1.5,3
wetstar,6,6,4,1.5,1.5,3
whaling,6,3,3,2,1,3
ws3s,6,6,4,1.5,1.5,3
2040,5,4,3,1.6666666666666667,1.3333333333333333,3
billion,5,4,3,1.6666666666666667,1.3333333333333333,3
clustering,5,4,3,1.6666666666666667,1.3333333333333333,3
clutch,5,4,3,1.6666666666666667,1.3333333333333333,3
dewpoint,5,4,3,1.6666666666666667,1.3333333333333333,3
diffusive,5,4,3,1.6666666666666667,1.3333333333333333,3
gogineni,5,4,3,1.6666666666666667,1.3333333333333333,3
gravel,5,4,3,1.6666666666666667,1.3333333333333333,3
herd,5,4,3,1.6666666666666667,1.3333333333333333,3
indicative,5,4,3,1.6666666666666667,1.3333333333333333,3
mesosphere,5,4,3,1.6666666666666667,1.3333333333333333,3
mocness,5,4,3,1.6666666666666667,1.3333333333333333,3
mote,5,4,3,1.6666666666666667,1.3333333333333333,3
mri,5,4,3,1.6666666666666667,1.3333333333333333,3
multinet,5,4,3,1.6666666666666667,1.3333333333333333,3
ocean's,5,4,3,1.6666666666666667,1.3333333333333333,3
optimized,5,4,3,1.6666666666666667,1.3333333333333333,3
pittsburgh,5,4,3,1.6666666666666667,1.3333333333333333,3
prehistory,5,4,3,1.6666666666666667,1.3333333333333333,3
queries,5,4,3,1.6666666666666667,1.3333333333333333,3
sigl,5,4,3,1.6666666666666667,1.3333333333333333,3
slices,5,4,3,1.6666666666666667,1.3333333333333333,3
stomatal,5,4,3,1.6666666666666667,1.3333333333333333,3
unifying,5,4,3,1.6666666666666667,1.3333333333333333,3
0.09,4,2,2,2,1,3
0.18,4,2,2,2,1,3
18s,4,2,2,2,1,3
200km,4,2,2,2,1,3
47x51,4,2,2,2,1,3
abem,4,2,2,2,1,3
ade,4,2,2,2,1,3
adss,4,2,2,2,1,3
allometric,4,2,2,2,1,3
amd,4,2,2,2,1,3
argue,4,2,2,2,1,3
asfg,4,2,2,2,1,3
biocultural,4,2,2,2,1,3
bt,4,2,2,2,1,3
cad,4,2,2,2,1,3
cads,4,2,2,2,1,3
catches,4,2,2,2,1,3
cdq,4,2,2,2,1,3
cmd,4,2,2,2,1,3
cmip6,4,2,2,2,1,3
digests,4,2,2,2,1,3
directorate,4,2,2,2,1,3
dmi,4,2,2,2,1,3
dtlbs,4,2,2,2,1,3
dye3,4,2,2,2,1,3
epifaunal,4,2,2,2,1,3
execution,4,2,2,2,1,3
foraminifers,4,2,2,2,1,3
fossils,4,2,2,2,1,3
glaciofluvial,4,2,2,2,1,3
grounded,4,2,2,2,1,3
gyroscope,4,2,2,2,1,3
harper,4,2,2,2,1,3
hazen,4,2,2,2,1,3
hiarc,4,2,2,2,1,3
hly0204,4,2,2,2,1,3
imet,4,2,2,2,1,3
ims,4,2,2,2,1,3
inequality,4,2,2,2,1,3
intrusion,4,2,2,2,1,3
iñupiaq,4,2,2,2,1,3
ismip6,4,2,2,2,1,3
kongressdalen,4,2,2,2,1,3
lineages,4,2,2,2,1,3
linnedalen,4,2,2,2,1,3
linnevatnet,4,2,2,2,1,3
lugol,4,2,2,2,1,3
magnetization,4,2,2,2,1,3
mann,4,2,2,2,1,3
md99,4,2,2,2,1,3
megafaunal,4,2,2,2,1,3
meierbachtol,4,2,2,2,1,3
metagenomes,4,2,2,2,1,3
mscl,4,2,2,2,1,3
nuussuaq,4,2,2,2,1,3
orientations,4,2,2,2,1,3
participatory,4,2,2,2,1,3
pentane,4,2,2,2,1,3
phe,4,2,2,2,1,3
phenanthrene,4,2,2,2,1,3
pooled,4,2,2,2,1,3
preferential,4,2,2,2,1,3
pwbm,4,2,2,2,1,3
rcp4.5,4,2,2,2,1,3
refreeze,4,2,2,2,1,3
remanent,4,2,2,2,1,3
rennermalm,4,2,2,2,1,3
republic,4,2,2,2,1,3
sakha,4,2,2,2,1,3
sams,4,2,2,2,1,3
skim,4,2,2,2,1,3
sperry,4,2,2,2,1,3
ssh,4,2,2,2,1,3
subplot,4,2,2,2,1,3
subsets,4,2,2,2,1,3
terminology,4,2,2,2,1,3
tm,4,2,2,2,1,3
tr,4,2,2,2,1,3
treelines,4,2,2,2,1,3
uggianaqtuq,4,2,2,2,1,3
walsh,4,2,2,2,1,3
wdc,4,2,2,2,1,3
wps,4,2,2,2,1,3
018,3,3,2,1.5,1.5,3
"1,2",3,3,2,1.5,1.5,3
"1,200",3,3,2,1.5,1.5,3
10.10,3,3,2,1.5,1.5,3
100x100m,3,3,2,1.5,1.5,3
108,3,3,2,1.5,1.5,3
"115,000",3,3,2,1.5,1.5,3
