token,n,unique_ids,unique_authors,weighted_n,weighted_ids,score
ctd data,2,2,2,1,1,2
cumulative river,2,2,2,1,1,2
daily model,2,2,2,1,1,2
daily runoff,2,2,2,1,1,2
damping resistor,2,2,2,1,1,2
data dependent,2,2,2,1,1,2
data sets,2,2,2,1,1,2
data sources,2,2,2,1,1,2
data tables,2,2,2,1,1,2
date day,2,2,2,1,1,2
date depth,2,2,2,1,1,2
date row,2,2,2,1,1,2
day co2,2,2,2,1,1,2
day minute,2,2,2,1,1,2
dd daily,2,2,2,1,1,2
dead invidivuals,2,2,2,1,1,2
decibars temperature,2,2,2,1,1,2
degree longitude,2,2,2,1,1,2
degrees temperature,2,2,2,1,1,2
dem elevations,2,2,2,1,1,2
density gradient,2,2,2,1,1,2
depth estimated,2,2,2,1,1,2
detection date,2,2,2,1,1,2
dic concentration,2,2,2,1,1,2
domain 1980,2,2,2,1,1,2
dominant landform,2,2,2,1,1,2
dominant vegetation,2,2,2,1,1,2
earth's magnetic,2,2,2,1,1,2
earth's total,2,2,2,1,1,2
eddy covariance,2,2,2,1,1,2
edge meter,2,2,2,1,1,2
egg floating,2,2,2,1,1,2
egg laying,2,2,2,1,1,2
eggs length,2,2,2,1,1,2
entire log,2,2,2,1,1,2
equivalent date,2,2,2,1,1,2
error fraction,2,2,2,1,1,2
estimated age,2,2,2,1,1,2
estimated baseflow,2,2,2,1,1,2
estimated cumulative,2,2,2,1,1,2
estimated river,2,2,2,1,1,2
estimated soil,2,2,2,1,1,2
ethane propane,2,2,2,1,1,2
export estimated,2,2,2,1,1,2
field inclination,2,2,2,1,1,2
field measurements,2,2,2,1,1,2
field plot,2,2,2,1,1,2
field samples,2,2,2,1,1,2
file damping,2,2,2,1,1,2
file rolls,2,2,2,1,1,2
file size,2,2,2,1,1,2
file station,2,2,2,1,1,2
fishscape sites,2,2,2,1,1,2
flight date,2,2,2,1,1,2
foliar samples,2,2,2,1,1,2
geological survey,2,2,2,1,1,2
geomag diameter,2,2,2,1,1,2
ghaas basin,2,2,2,1,1,2
ghaas date,2,2,2,1,1,2
ghaas latitude,2,2,2,1,1,2
ghaas note,2,2,2,1,1,2
glaciations itkillik,2,2,2,1,1,2
glacier latitude,2,2,2,1,1,2
glacier monitoring,2,2,2,1,1,2
glacier world,2,2,2,1,1,2
gmt latitude,2,2,2,1,1,2
gps northing,2,2,2,1,1,2
gross ecosystem,2,2,2,1,1,2
gross primary,2,2,2,1,1,2
growth curves,2,2,2,1,1,2
gust speed,2,2,2,1,1,2
gut microbiota,2,2,2,1,1,2
height tree,2,2,2,1,1,2
hexane benzene,2,2,2,1,1,2
hourly precipitation,2,2,2,1,1,2
ice covered,2,2,2,1,1,2
ice samples,2,2,2,1,1,2
id ctd,2,2,2,1,1,2
identified visually,2,2,2,1,1,2
identifier start,2,2,2,1,1,2
identifier vegetation,2,2,2,1,1,2
inclination calculated,2,2,2,1,1,2
individual 1,2,2,2,1,1,2
individual individual,2,2,2,1,1,2
individual lv,2,2,2,1,1,2
individual tp,2,2,2,1,1,2
inflourescense site,2,2,2,1,1,2
initial carbon,2,2,2,1,1,2
instrument meters,2,2,2,1,1,2
investigator pi,2,2,2,1,1,2
itkillik kuparuk,2,2,2,1,1,2
kilometers basin,2,2,2,1,1,2
lake basin,2,2,2,1,1,2
lake date,2,2,2,1,1,2
lake latitude,2,2,2,1,1,2
lake location,2,2,2,1,1,2
lake longitude,2,2,2,1,1,2
lake river,2,2,2,1,1,2
landmark project,2,2,2,1,1,2
largest reproductive,2,2,2,1,1,2
largest vegetative,2,2,2,1,1,2
larmor frequency,2,2,2,1,1,2
leaf mass,2,2,2,1,1,2
length categorization,2,2,2,1,1,2
length measured,2,2,2,1,1,2
level pressure,2,2,2,1,1,2
lichen moss,2,2,2,1,1,2
litter layer,2,2,2,1,1,2
location identifier,2,2,2,1,1,2
location measured,2,2,2,1,1,2
location nearest,2,2,2,1,1,2
location sample,2,2,2,1,1,2
log file,2,2,2,1,1,2
log transformed,2,2,2,1,1,2
logger temperature,2,2,2,1,1,2
longitude date,2,2,2,1,1,2
longitude measurement,2,2,2,1,1,2
loop edge,2,2,2,1,1,2
loop length,2,2,2,1,1,2
lr largest,2,2,2,1,1,2
lumens meter,2,2,2,1,1,2
lv largest,2,2,2,1,1,2
matrix column,2,2,2,1,1,2
matrix latitude,2,2,2,1,1,2
matter content,2,2,2,1,1,2
max depth,2,2,2,1,1,2
maximum daily,2,2,2,1,1,2
maximum depth,2,2,2,1,1,2
maximum snow,2,2,2,1,1,2
maximum thaw,2,2,2,1,1,2
measured soil,2,2,2,1,1,2
measured tree,2,2,2,1,1,2
measured volumetric,2,2,2,1,1,2
measurement delta,2,2,2,1,1,2
measurement starting,2,2,2,1,1,2
measurement thaw,2,2,2,1,1,2
measurement trait,2,2,2,1,1,2
measurement yyyymmdd,2,2,2,1,1,2
measurements recorded,2,2,2,1,1,2
measurements soil,2,2,2,1,1,2
measurements standard,2,2,2,1,1,2
median calibrated,2,2,2,1,1,2
meters length,2,2,2,1,1,2
meters longitude,2,2,2,1,1,2
meters universal,2,2,2,1,1,2
millimeters oxygen,2,2,2,1,1,2
minimum daily,2,2,2,1,1,2
minute minutes,2,2,2,1,1,2
mm date,2,2,2,1,1,2
monitoring service,2,2,2,1,1,2
moss cover,2,2,2,1,1,2
moving average,2,2,2,1,1,2
multimeter ph,2,2,2,1,1,2
multimeter redox,2,2,2,1,1,2
na mg,2,2,2,1,1,2
nad83 date,2,2,2,1,1,2
named rivers,2,2,2,1,1,2
nearest landmark,2,2,2,1,1,2
nest concealed,2,2,2,1,1,2
nest contents,2,2,2,1,1,2
nickel concentration,2,2,2,1,1,2
nitrogen percentage,2,2,2,1,1,2
nm normalized,2,2,2,1,1,2
nmr excitation,2,2,2,1,1,2
nmr relaxation,2,2,2,1,1,2
noaa based,2,2,2,1,1,2
northing easting,2,2,2,1,1,2
northing meters,2,2,2,1,1,2
numeric field,2,2,2,1,1,2
observation air,2,2,2,1,1,2
observation soil,2,2,2,1,1,2
observation volumetric,2,2,2,1,1,2
observed hatching,2,2,2,1,1,2
ohms universal,2,2,2,1,1,2
oxide flux,2,2,2,1,1,2
oxygen percent,2,2,2,1,1,2
oxygen standard,2,2,2,1,1,2
par umol,2,2,2,1,1,2
percent gravimetric,2,2,2,1,1,2
percent wind,2,2,2,1,1,2
phenol oxidase,2,2,2,1,1,2
plant functional,2,2,2,1,1,2
plant sample,2,2,2,1,1,2
plot day,2,2,2,1,1,2
plot lr,2,2,2,1,1,2
plot slope,2,2,2,1,1,2
plot vegetation,2,2,2,1,1,2
propane iso,2,2,2,1,1,2
radiation sensor,2,2,2,1,1,2
raw usf,2,2,2,1,1,2
recorded typically,2,2,2,1,1,2
relative abundance,2,2,2,1,1,2
relative fluorescence,2,2,2,1,1,2
relaxation time,2,2,2,1,1,2
replicate samples,2,2,2,1,1,2
reproductive individual,2,2,2,1,1,2
respiration flux,2,2,2,1,1,2
river latitude,2,2,2,1,1,2
runoff month,2,2,2,1,1,2
runoff originating,2,2,2,1,1,2
salinity water,2,2,2,1,1,2
sample analyzed,2,2,2,1,1,2
sample description,2,2,2,1,1,2
sample estimated,2,2,2,1,1,2
sample notes,2,2,2,1,1,2
sample sodium,2,2,2,1,1,2
sample station,2,2,2,1,1,2
sample time,2,2,2,1,1,2
samples processed,2,2,2,1,1,2
sampling coordinated,2,2,2,1,1,2
sampling geographic,2,2,2,1,1,2
sampling plot,2,2,2,1,1,2
sapwood thickness,2,2,2,1,1,2
section core,2,2,2,1,1,2
sediment water,2,2,2,1,1,2
sensor conductivity,2,2,2,1,1,2
sensor distance,2,2,2,1,1,2
sensor type,2,2,2,1,1,2
sex 1,2,2,2,1,1,2
site codes,2,2,2,1,1,2
site dissolved,2,2,2,1,1,2
site lake,2,2,2,1,1,2
site sampling,2,2,2,1,1,2
site site's,2,2,2,1,1,2
site weight,2,2,2,1,1,2
sites 2009,2,2,2,1,1,2
size genus,2,2,2,1,1,2
skin temperature,2,2,2,1,1,2
snow samples,2,2,2,1,1,2
soil average,2,2,2,1,1,2
soil concentration,2,2,2,1,1,2
soil percent,2,2,2,1,1,2
soil pit,2,2,2,1,1,2
soil sampled,2,2,2,1,1,2
soil texture,2,2,2,1,1,2
special remarks,2,2,2,1,1,2
spectral slopes,2,2,2,1,1,2
spectrometer radiocarbon,2,2,2,1,1,2
spectrometry facility,2,2,2,1,1,2
square root,2,2,2,1,1,2
standard errors,2,2,2,1,1,2
standard gas,2,2,2,1,1,2
station site,2,2,2,1,1,2
study date,2,2,2,1,1,2
subsurface runoff,2,2,2,1,1,2
surface adjacent,2,2,2,1,1,2
surface co2,2,2,2,1,1,2
surface concentration,2,2,2,1,1,2
surface month,2,2,2,1,1,2
surface skin,2,2,2,1,1,2
surface thaw,2,2,2,1,1,2
tag identifier,2,2,2,1,1,2
temperature atmospheric,2,2,2,1,1,2
temperature basin,2,2,2,1,1,2
temperature date,2,2,2,1,1,2
temperature inside,2,2,2,1,1,2
temperature noaa,2,2,2,1,1,2
temporal domain,2,2,2,1,1,2
time reported,2,2,2,1,1,2
top middle,2,2,2,1,1,2
total biomass,2,2,2,1,1,2
total length,2,2,2,1,1,2
total plot,2,2,2,1,1,2
total water,2,2,2,1,1,2
tower site,2,2,2,1,1,2
tp total,2,2,2,1,1,2
trait measurement,2,2,2,1,1,2
transect identification,2,2,2,1,1,2
transect latitude,2,2,2,1,1,2
transects site,2,2,2,1,1,2
transmitter loop,2,2,2,1,1,2
transverse nmr,2,2,2,1,1,2
treatments subplot,2,2,2,1,1,2
tubes filled,2,2,2,1,1,2
type 2,2,2,2,1,1,2
type identified,2,2,2,1,1,2
type location,2,2,2,1,1,2
typically 5,2,2,2,1,1,2
typically based,2,2,2,1,1,2
uc irvine,2,2,2,1,1,2
unique sample,2,2,2,1,1,2
unknown fate,2,2,2,1,1,2
usf file,2,2,2,1,1,2
utm universal,2,2,2,1,1,2
vegetative individual,2,2,2,1,1,2
vertical velocity,2,2,2,1,1,2
volume wfv,2,2,2,1,1,2
water interface,2,2,2,1,1,2
water mass,2,2,2,1,1,2
watershed site,2,2,2,1,1,2
western hemisphere,2,2,2,1,1,2
wgs84 data,2,2,2,1,1,2
wgs84 latitude,2,2,2,1,1,2
winter warming,2,2,2,1,1,2
world glacier,2,2,2,1,1,2
xeric treatment,2,2,2,1,1,2
zone elevation,2,2,2,1,1,2
µmol meter,2,2,2,1,1,2
_vsmow suspended,1,1,1,1,1,2
0 12,1,1,1,1,1,2
0 1950,1,1,1,1,1,2
0 360,1,1,1,1,1,2
0 annual,1,1,1,1,1,2
0 cloudy,1,1,1,1,1,2
0 day,1,1,1,1,1,2
0 means,1,1,1,1,1,2
0 referring,1,1,1,1,1,2
0 resin,1,1,1,1,1,2
0 solid,1,1,1,1,1,2
0 thickness,1,1,1,1,1,2
0 tilts,1,1,1,1,1,2
0 translucent,1,1,1,1,1,2
"0,10 20m",1,1,1,1,1,2
0.0 meters,1,1,1,1,1,2
0.001 meters,1,1,1,1,1,2
0.006 ppb,1,1,1,1,1,2
0.01 water,1,1,1,1,1,2
0.010 ppb,1,1,1,1,1,2
0.0119 total_head,1,1,1,1,1,2
0.012 ppb,1,1,1,1,1,2
0.01m surface,1,1,1,1,1,2
0.01m temperatures,1,1,1,1,1,2
0.03 stems,1,1,1,1,1,2
0.035 meters,1,1,1,1,1,2
0.03m measurement,1,1,1,1,1,2
0.03m temperature,1,1,1,1,1,2
0.04m measurement,1,1,1,1,1,2
0.062 tarsus,1,1,1,1,1,2
0.07 meters,1,1,1,1,1,2
0.0766 final_wt,1,1,1,1,1,2
0.08 ng,1,1,1,1,1,2
0.09m measurement,1,1,1,1,1,2
0.1255 wing,1,1,1,1,1,2
0.12m measurement,1,1,1,1,1,2
0.13m temperature,1,1,1,1,1,2
0.14m measurement,1,1,1,1,1,2
0.15 meters,1,1,1,1,1,2
0.17m measured,1,1,1,1,1,2
0.1m measurement,1,1,1,1,1,2
0.2 1.5,1,1,1,1,1,2
0.2 mm,1,1,1,1,1,2
0.21m measurement,1,1,1,1,1,2
0.24m temperature,1,1,1,1,1,2
0.25 meter,1,1,1,1,1,2
0.25 mm,1,1,1,1,1,2
0.27m date,1,1,1,1,1,2
0.27m measurement,1,1,1,1,1,2
0.28m date,1,1,1,1,1,2
0.2m date,1,1,1,1,1,2
0.31m surface,1,1,1,1,1,2
0.33m measured,1,1,1,1,1,2
0.34m measurement,1,1,1,1,1,2
0.35m temperature,1,1,1,1,1,2
0.36 meters,1,1,1,1,1,2
0.36m date,1,1,1,1,1,2
0.36m measurement,1,1,1,1,1,2
0.37m measurement,1,1,1,1,1,2
0.38m measurement,1,1,1,1,1,2
0.38m temperature,1,1,1,1,1,2
0.3m measurement,1,1,1,1,1,2
0.3m temperature,1,1,1,1,1,2
0.41m date,1,1,1,1,1,2
0.42m measurement,1,1,1,1,1,2
0.43 meters,1,1,1,1,1,2
0.43m measurement,1,1,1,1,1,2
0.44 meters,1,1,1,1,1,2
0.46 meters,1,1,1,1,1,2
0.4623 culmen,1,1,1,1,1,2
0.47 meters,1,1,1,1,1,2
0.47m measurement,1,1,1,1,1,2
0.48m surface,1,1,1,1,1,2
0.49m temperature,1,1,1,1,1,2
0.5 cm,1,1,1,1,1,2
0.5 kg,1,1,1,1,1,2
0.5 meter,1,1,1,1,1,2
0.5 mm,1,1,1,1,1,2
0.53m measurement,1,1,1,1,1,2
0.53m temperatures,1,1,1,1,1,2
0.54 meters,1,1,1,1,1,2
0.54m date,1,1,1,1,1,2
0.55 meters,1,1,1,1,1,2
0.55m measurement,1,1,1,1,1,2
0.56 meters,1,1,1,1,1,2
0.56m measurement,1,1,1,1,1,2
0.58 meters,1,1,1,1,1,2
0.58 um,1,1,1,1,1,2
0.58m measurement,1,1,1,1,1,2
0.6 1.6,1,1,1,1,1,2
0.62 meters,1,1,1,1,1,2
0.62m measurement,1,1,1,1,1,2
0.65m measurement,1,1,1,1,1,2
0.67 meters,1,1,1,1,1,2
0.67m measured,1,1,1,1,1,2
0.68 um,1,1,1,1,1,2
0.69m date,1,1,1,1,1,2
0.69m measurement,1,1,1,1,1,2
0.6m date,1,1,1,1,1,2
0.725 um,1,1,1,1,1,2
0.73 meters,1,1,1,1,1,2
0.75m measurement,1,1,1,1,1,2
0.77 meters,1,1,1,1,1,2
0.77m measurement,1,1,1,1,1,2
0.79 meters,1,1,1,1,1,2
0.79m measurement,1,1,1,1,1,2
0.7m temperature,1,1,1,1,1,2
0.80m measurement,1,1,1,1,1,2
0.81 meters,1,1,1,1,1,2
0.82 meters,1,1,1,1,1,2
0.83m measured,1,1,1,1,1,2
0.84 meters,1,1,1,1,1,2
0.84m measurement,1,1,1,1,1,2
0.84m temperatures,1,1,1,1,1,2
0.85m date,1,1,1,1,1,2
0.85m diameter,1,1,1,1,1,2
0.86m measurement,1,1,1,1,1,2
0.87m measurement,1,1,1,1,1,2
0.8m temperature,1,1,1,1,1,2
0.90m measurement,1,1,1,1,1,2
0.91 meters,1,1,1,1,1,2
0.92 meters,1,1,1,1,1,2
0.95 meters,1,1,1,1,1,2
0.95m temperature,1,1,1,1,1,2
0.96m date,1,1,1,1,1,2
0.97 meters,1,1,1,1,1,2
00 07.139993,1,1,1,1,1,2
00 07.249991,1,1,1,1,1,2
00 07.286523,1,1,1,1,1,2
00 07.319997,1,1,1,1,1,2
00 14,1,1,1,1,1,2
00 april,1,1,1,1,1,2
00 equally,1,1,1,1,1,2
00 gage,1,1,1,1,1,2
00 percent,1,1,1,1,1,2
00 precipitation,1,1,1,1,1,2
00 record,1,1,1,1,1,2
000.15m time,1,1,1,1,1,2
000.43m time,1,1,1,1,1,2
000.50m time,1,1,1,1,1,2
000.64m time,1,1,1,1,1,2
000.69m time,1,1,1,1,1,2
000.75m time,1,1,1,1,1,2
000.81m time,1,1,1,1,1,2
001.11m temperature,1,1,1,1,1,2
001.14m temperature,1,1,1,1,1,2
001.21m temperature,1,1,1,1,1,2
001.24m temperature,1,1,1,1,1,2
001.33m temperature,1,1,1,1,1,2
001.35m temperature,1,1,1,1,1,2
001.39m temperature,1,1,1,1,1,2
001.40m time,1,1,1,1,1,2
001.41m time,1,1,1,1,1,2
001.45m time,1,1,1,1,1,2
001.89m temperature,1,1,1,1,1,2
002 08,1,1,1,1,1,2
002.20m time,1,1,1,1,1,2
002.83m temperature,1,1,1,1,1,2
003.00m ground,1,1,1,1,1,2
003.20m temperature,1,1,1,1,1,2
003.20m time,1,1,1,1,1,2
003.40m time,1,1,1,1,1,2
003.70m temperature,1,1,1,1,1,2
003.89m temperature,1,1,1,1,1,2
004.70m temperature,1,1,1,1,1,2
004.83m temperature,1,1,1,1,1,2
005.00m time,1,1,1,1,1,2
005.20m time,1,1,1,1,1,2
005.89m temperature,1,1,1,1,1,2
006.00m time,1,1,1,1,1,2
007.33m time,1,1,1,1,1,2
008.39m time,1,1,1,1,1,2
01 15,1,1,1,1,1,2
01 represent,1,1,1,1,1,2
0168711 unique,1,1,1,1,1,2
02 41,1,1,1,1,1,2
03 24.192676,1,1,1,1,1,2
05 49,1,1,1,1,1,2
06 0,1,1,1,1,1,2
06 14,1,1,1,1,1,2
0646 sensors,1,1,1,1,1,2
07 17,1,1,1,1,1,2
07.139993 temperature,1,1,1,1,1,2
07.249991 eastward,1,1,1,1,1,2
07.286523 temperature,1,1,1,1,1,2
07.319997 temperature,1,1,1,1,1,2
07.995578 temperature,1,1,1,1,1,2
08 16,1,1,1,1,1,2
08 20,1,1,1,1,1,2
08 logger,1,1,1,1,1,2
08 meters,1,1,1,1,1,2
08 offset,1,1,1,1,1,2
09 00,1,1,1,1,1,2
0m temperature,1,1,1,1,1,2
1 12,1,1,1,1,1,2
1 17,1,1,1,1,1,2
1 2014,1,1,1,1,1,2
1 365,1,1,1,1,1,2
1 aboveground,1,1,1,1,1,2
1 added,1,1,1,1,1,2
1 air,1,1,1,1,1,2
1 appreviated,1,1,1,1,1,2
1 bark,1,1,1,1,1,2
1 cirrus,1,1,1,1,1,2
1 cloud,1,1,1,1,1,2
1 co2,1,1,1,1,1,2
1 conductivity,1,1,1,1,1,2
1 cox1,1,1,1,1,1,2
1 day,1,1,1,1,1,2
1 del13c,1,1,1,1,1,2
1 del15n,1,1,1,1,1,2
1 excel,1,1,1,1,1,2
1 finger,1,1,1,1,1,2
1 firn,1,1,1,1,1,2
1 fist,1,1,1,1,1,2
1 fogs,1,1,1,1,1,2
1 grams,1,1,1,1,1,2
1 hand,1,1,1,1,1,2
1 height,1,1,1,1,1,2
1 intertidal,1,1,1,1,1,2
1 kg,1,1,1,1,1,2
1 latitude,1,1,1,1,1,2
1 line,1,1,1,1,1,2
1 low,1,1,1,1,1,2
1 macrofossil,1,1,1,1,1,2
1 means,1,1,1,1,1,2
1 month,1,1,1,1,1,2
1 moored,1,1,1,1,1,2
1 ndvi,1,1,1,1,1,2
1 opaque,1,1,1,1,1,2
1 ppbv,1,1,1,1,1,2
1 rbr,1,1,1,1,1,2
1 salinity,1,1,1,1,1,2
1 samples,1,1,1,1,1,2
1 solar,1,1,1,1,1,2
1 strength,1,1,1,1,1,2
1 unsafe,1,1,1,1,1,2
1 weight,1,1,1,1,1,2
1 yr,1,1,1,1,1,2
"1,2,3 cd",1,1,1,1,1,2
"1,2,3 date",1,1,1,1,1,2
"1,2,3 resin",1,1,1,1,1,2
1.0 um,1,1,1,1,1,2
1.01 meters,1,1,1,1,1,2
1.01m measurement,1,1,1,1,1,2
1.02m measurement,1,1,1,1,1,2
1.03m measurement,1,1,1,1,1,2
1.04 canopy,1,1,1,1,1,2
1.04 multiplier,1,1,1,1,1,2
1.05 meters,1,1,1,1,1,2
1.06 meters,1,1,1,1,1,2
1.07m measurement,1,1,1,1,1,2
1.09 meters,1,1,1,1,1,2
1.11000 snow,1,1,1,1,1,2
1.13 meters,1,1,1,1,1,2
1.14 meters,1,1,1,1,1,2
1.23 meters,1,1,1,1,1,2
1.25 meters,1,1,1,1,1,2
1.26 meters,1,1,1,1,1,2
1.28 meters,1,1,1,1,1,2
1.29 meters,1,1,1,1,1,2
1.2m temperature,1,1,1,1,1,2
1.33 meters,1,1,1,1,1,2
1.34 meters,1,1,1,1,1,2
1.38 meters,1,1,1,1,1,2
1.39 meters,1,1,1,1,1,2
1.3m temperature,1,1,1,1,1,2
1.40m date,1,1,1,1,1,2
