token,n,unique_ids,unique_authors,weighted_n,weighted_ids,score
acetylene iso pentane,2,2,2,1,1,2
average photosynthetically active,2,2,2,1,1,2
average thaw depth,2,2,2,1,1,2
background total field,2,2,2,1,1,2
biomass mg cm,2,2,2,1,1,2
capillary tubes filled,2,2,2,1,1,2
carbon dissolved inorganic,2,2,2,1,1,2
carbon doc concentration,2,2,2,1,1,2
chamber plot 2,2,2,2,1,1,2
co2 flux measurement,2,2,2,1,1,2
community site 1,2,2,2,1,1,2
concentration nitrate concentration,2,2,2,1,1,2
concentration nitrate no3,2,2,2,1,1,2
concentration silicic acid,2,2,2,1,1,2
core top depth,2,2,2,1,1,2
ctd cast identifier,2,2,2,1,1,2
cumulative river discharge,2,2,2,1,1,2
daily model estimated,2,2,2,1,1,2
daily runoff month,2,2,2,1,1,2
data collected growth,2,2,2,1,1,2
datum wgs84 data,2,2,2,1,1,2
datum wgs84 latitude,2,2,2,1,1,2
dd daily model,2,2,2,1,1,2
dd yyyy site,2,2,2,1,1,2
decimal degree latitude,2,2,2,1,1,2
degrees east latitude,2,2,2,1,1,2
degrees longitude coordinate,2,2,2,1,1,2
degrees nad83 date,2,2,2,1,1,2
density µmol meter,2,2,2,1,1,2
depth estimated soil,2,2,2,1,1,2
discharge export estimated,2,2,2,1,1,2
domain 1980 01,2,2,2,1,1,2
drained lake basin,2,2,2,1,1,2
earth's magnetic field,2,2,2,1,1,2
earth's total magnetic,2,2,2,1,1,2
entire log file,2,2,2,1,1,2
epsg 3408 daily,2,2,2,1,1,2
epsg 3408 soil,2,2,2,1,1,2
equivalent date yyyy,2,2,2,1,1,2
estimated cumulative river,2,2,2,1,1,2
estimated river discharge,2,2,2,1,1,2
estimated snow water,2,2,2,1,1,2
estimated soil temperature,2,2,2,1,1,2
export estimated cumulative,2,2,2,1,1,2
field inclination calculated,2,2,2,1,1,2
field multimeter ph,2,2,2,1,1,2
field multimeter redox,2,2,2,1,1,2
file damping resistor,2,2,2,1,1,2
fishscape sites 2009,2,2,2,1,1,2
found julian date,2,2,2,1,1,2
gdb file damping,2,2,2,1,1,2
gdb file station,2,2,2,1,1,2
genus 1 species,2,2,2,1,1,2
ghaas date yyyy,2,2,2,1,1,2
glaciations itkillik kuparuk,2,2,2,1,1,2
glacier monitoring service,2,2,2,1,1,2
glacier world glacier,2,2,2,1,1,2
gps northing easting,2,2,2,1,1,2
hour minute minutes,2,2,2,1,1,2
individual 1 0,2,2,2,1,1,2
individual individual 1,2,2,2,1,1,2
individual lv largest,2,2,2,1,1,2
individual tp total,2,2,2,1,1,2
instrument meters longitude,2,2,2,1,1,2
largest reproductive individual,2,2,2,1,1,2
largest vegetative individual,2,2,2,1,1,2
latitude coordinate datum,2,2,2,1,1,2
layer 1 depth,2,2,2,1,1,2
layer 1 resistivity,2,2,2,1,1,2
layer 1 thickness,2,2,2,1,1,2
layer 10 depth,2,2,2,1,1,2
layer 10 resistivity,2,2,2,1,1,2
layer 10 thickness,2,2,2,1,1,2
layer 11 depth,2,2,2,1,1,2
layer 11 resistivity,2,2,2,1,1,2
layer 11 thickness,2,2,2,1,1,2
layer 12 depth,2,2,2,1,1,2
layer 12 resistivity,2,2,2,1,1,2
layer 12 thickness,2,2,2,1,1,2
layer 13 depth,2,2,2,1,1,2
layer 13 resistivity,2,2,2,1,1,2
layer 13 thickness,2,2,2,1,1,2
layer 14 depth,2,2,2,1,1,2
layer 14 resistivity,2,2,2,1,1,2
layer 14 thickness,2,2,2,1,1,2
layer 15 depth,2,2,2,1,1,2
layer 15 resistivity,2,2,2,1,1,2
layer 15 thickness,2,2,2,1,1,2
layer 16 depth,2,2,2,1,1,2
layer 16 resistivity,2,2,2,1,1,2
layer 16 thickness,2,2,2,1,1,2
layer 17 depth,2,2,2,1,1,2
layer 17 resistivity,2,2,2,1,1,2
layer 17 thickness,2,2,2,1,1,2
layer 18 depth,2,2,2,1,1,2
layer 18 resistivity,2,2,2,1,1,2
layer 18 thickness,2,2,2,1,1,2
layer 19 depth,2,2,2,1,1,2
layer 19 resistivity,2,2,2,1,1,2
layer 2 depth,2,2,2,1,1,2
layer 2 resistivity,2,2,2,1,1,2
layer 2 thickness,2,2,2,1,1,2
layer 20 standard,2,2,2,1,1,2
layer 20 thickness,2,2,2,1,1,2
layer 3 depth,2,2,2,1,1,2
layer 3 resistivity,2,2,2,1,1,2
layer 3 thickness,2,2,2,1,1,2
layer 4 depth,2,2,2,1,1,2
layer 4 resistivity,2,2,2,1,1,2
layer 4 thickness,2,2,2,1,1,2
layer 5 depth,2,2,2,1,1,2
layer 5 resistivity,2,2,2,1,1,2
layer 5 thickness,2,2,2,1,1,2
layer 6 depth,2,2,2,1,1,2
layer 6 resistivity,2,2,2,1,1,2
layer 6 thickness,2,2,2,1,1,2
layer 7 depth,2,2,2,1,1,2
layer 7 resistivity,2,2,2,1,1,2
layer 7 thickness,2,2,2,1,1,2
layer 8 depth,2,2,2,1,1,2
layer 8 resistivity,2,2,2,1,1,2
layer 8 thickness,2,2,2,1,1,2
layer 9 depth,2,2,2,1,1,2
layer 9 resistivity,2,2,2,1,1,2
layer 9 thickness,2,2,2,1,1,2
location nearest landmark,2,2,2,1,1,2
log file rolls,2,2,2,1,1,2
longitude coordinate datum,2,2,2,1,1,2
loop edge meter,2,2,2,1,1,2
lr largest reproductive,2,2,2,1,1,2
lumens meter 2,2,2,2,1,1,2
lv largest vegetative,2,2,2,1,1,2
magnetic field inclination,2,2,2,1,1,2
magnetic field strength,2,2,2,1,1,2
marked individual tp,2,2,2,1,1,2
mass spectrometer radiocarbon,2,2,2,1,1,2
mass spectrometry facility,2,2,2,1,1,2
maximum thaw depth,2,2,2,1,1,2
measurement ctd oxygen,2,2,2,1,1,2
measurement snow depth,2,2,2,1,1,2
measurement temperature degrees,2,2,2,1,1,2
measurement thaw depth,2,2,2,1,1,2
measurement trait measurement,2,2,2,1,1,2
measurements recorded typically,2,2,2,1,1,2
measurements standard deviation,2,2,2,1,1,2
mercator utm northing,2,2,2,1,1,2
mercator utm universal,2,2,2,1,1,2
mercator utm zone,2,2,2,1,1,2
meters layer 1,2,2,2,1,1,2
meters layer 10,2,2,2,1,1,2
meters layer 11,2,2,2,1,1,2
meters layer 12,2,2,2,1,1,2
meters layer 13,2,2,2,1,1,2
meters layer 14,2,2,2,1,1,2
meters layer 15,2,2,2,1,1,2
meters layer 16,2,2,2,1,1,2
meters layer 17,2,2,2,1,1,2
meters layer 18,2,2,2,1,1,2
meters layer 19,2,2,2,1,1,2
meters layer 2,2,2,2,1,1,2
meters layer 3,2,2,2,1,1,2
meters layer 4,2,2,2,1,1,2
meters layer 5,2,2,2,1,1,2
meters layer 6,2,2,2,1,1,2
meters layer 7,2,2,2,1,1,2
meters layer 8,2,2,2,1,1,2
meters layer 9,2,2,2,1,1,2
meters longitude coordinate,2,2,2,1,1,2
meters universal transverse,2,2,2,1,1,2
microbial biomass nitrogen,2,2,2,1,1,2
millimeters oxygen concentration,2,2,2,1,1,2
mm dd daily,2,2,2,1,1,2
model estimated baseflow,2,2,2,1,1,2
model estimated river,2,2,2,1,1,2
model estimated snow,2,2,2,1,1,2
multimeter ph measured,2,2,2,1,1,2
nearest landmark project,2,2,2,1,1,2
nitrous oxide flux,2,2,2,1,1,2
nmr excitation pulse,2,2,2,1,1,2
nmr relaxation time,2,2,2,1,1,2
northing meters universal,2,2,2,1,1,2
observation air temperature,2,2,2,1,1,2
observation soil temperature,2,2,2,1,1,2
observation volumetric water,2,2,2,1,1,2
ohms universal transverse,2,2,2,1,1,2
organic matter content,2,2,2,1,1,2
organic soil layer,2,2,2,1,1,2
oxygen concentration measured,2,2,2,1,1,2
oxygen standard deviation,2,2,2,1,1,2
percent lichen cover,2,2,2,1,1,2
percent moss cover,2,2,2,1,1,2
percent wind speed,2,2,2,1,1,2
plant functional type,2,2,2,1,1,2
plot 1 9,2,2,2,1,1,2
plot 2 01,2,2,2,1,1,2
plot identifier vegetation,2,2,2,1,1,2
plot lr largest,2,2,2,1,1,2
propane iso butane,2,2,2,1,1,2
raw usf file,2,2,2,1,1,2
recording site 1,2,2,2,1,1,2
removal treatments subplot,2,2,2,1,1,2
reproductive individual lv,2,2,2,1,1,2
runoff month yyyy,2,2,2,1,1,2
salinity measurement ctd,2,2,2,1,1,2
salinity oxygen measurement,2,2,2,1,1,2
salinity water temperature,2,2,2,1,1,2
sample collection replicate,2,2,2,1,1,2
sample location type,2,2,2,1,1,2
sample site latitude,2,2,2,1,1,2
sampling coordinated universal,2,2,2,1,1,2
sampling geographic coordinates,2,2,2,1,1,2
sea level pressure,2,2,2,1,1,2
sensor depth calculated,2,2,2,1,1,2
silicic acid concentration,2,2,2,1,1,2
sites 2009 2017,2,2,2,1,1,2
size genus 1,2,2,2,1,1,2
soil depth estimated,2,2,2,1,1,2
soil temperature basin,2,2,2,1,1,2
soil temperature measured,2,2,2,1,1,2
square kilometers basin,2,2,2,1,1,2
stable carbon isotopes,2,2,2,1,1,2
station id latitude,2,2,2,1,1,2
station identification date,2,2,2,1,1,2
study site location,2,2,2,1,1,2
subsurface runoff originating,2,2,2,1,1,2
surface downwelling longwave,2,2,2,1,1,2
surface month yyyy,2,2,2,1,1,2
surface skin temperature,2,2,2,1,1,2
surface specific humidity,2,2,2,1,1,2
system ghaas basin,2,2,2,1,1,2
system ghaas date,2,2,2,1,1,2
system ghaas latitude,2,2,2,1,1,2
system ghaas note,2,2,2,1,1,2
temperature basin id,2,2,2,1,1,2
temperature degrees celsius,2,2,2,1,1,2
temperature noaa cdr,2,2,2,1,1,2
temporal domain 1980,2,2,2,1,1,2
top chamber plot,2,2,2,1,1,2
total dissolved organic,2,2,2,1,1,2
total plot lr,2,2,2,1,1,2
tp total plot,2,2,2,1,1,2
trait data dependent,2,2,2,1,1,2
transmitter loop edge,2,2,2,1,1,2
transverse nmr relaxation,2,2,2,1,1,2
tree height tree,2,2,2,1,1,2
type date sample,2,2,2,1,1,2
type plot identifier,2,2,2,1,1,2
unique identifier assigned,2,2,2,1,1,2
unknown type 2,2,2,2,1,1,2
usf file size,2,2,2,1,1,2
utm northing meters,2,2,2,1,1,2
utm universal transverse,2,2,2,1,1,2
utm zone elevation,2,2,2,1,1,2
vegetative individual individual,2,2,2,1,1,2
water content water,2,2,2,1,1,2
water equivalent date,2,2,2,1,1,2
wgs84 data file,2,2,2,1,1,2
wgs84 latitude coordinate,2,2,2,1,1,2
winter warming treatment,2,2,2,1,1,2
world glacier monitoring,2,2,2,1,1,2
µmol meter 2,2,2,2,1,1,2
_vsmow suspended particulate,1,1,1,1,1,2
0 00 percent,1,1,1,1,1,2
0 10 cm,1,1,1,1,1,2
0 100 net,1,1,1,1,1,2
0 100 primary,1,1,1,1,1,2
0 100 soil,1,1,1,1,1,2
0 12 cm,1,1,1,1,1,2
0 1950 hydrogen,1,1,1,1,1,2
0 23.5 air,1,1,1,1,1,2
0 23.5 heat,1,1,1,1,1,2
0 23.5 photosynthetic,1,1,1,1,1,2
0 23.5 proportional,1,1,1,1,1,2
0 23.5 shortwave,1,1,1,1,1,2
0 23.5 soil,1,1,1,1,1,2
0 23.5 volumetric,1,1,1,1,1,2
0 25 cm,1,1,1,1,1,2
0 360 degrees,1,1,1,1,1,2
0 alive 1,1,1,1,1,1,2
0 cloudy 1,1,1,1,1,1,2
0 cm means,1,1,1,1,1,2
0 cm soil,1,1,1,1,1,2
0 means fish,1,1,1,1,1,2
0 meters positive,1,1,1,1,1,2
0 resin collection,1,1,1,1,1,2
0 solid 1,1,1,1,1,1,2
0 translucent measures,1,1,1,1,1,2
0 water noah,1,1,1,1,1,2
0.0 meters depth,1,1,1,1,1,2
0.001 meters depth,1,1,1,1,1,2
0.006 ppb age,1,1,1,1,1,2
0.01 water temperature,1,1,1,1,1,2
0.010 ppb age,1,1,1,1,1,2
0.0119 total_head 0.062,1,1,1,1,1,2
0.01m surface temperature,1,1,1,1,1,2
0.01m temperature measured,1,1,1,1,1,2
0.01m temperatures measured,1,1,1,1,1,2
0.035 meters depth,1,1,1,1,1,2
0.062 tarsus 0.1255,1,1,1,1,1,2
0.07 meters depth,1,1,1,1,1,2
0.0766 final_wt sex,1,1,1,1,1,2
0.1 mm nest,1,1,1,1,1,2
0.1 mm score,1,1,1,1,1,2
0.1 mm weight,1,1,1,1,1,2
0.1 mm width,1,1,1,1,1,2
0.1255 wing 0.0766,1,1,1,1,1,2
0.15 meters depth,1,1,1,1,1,2
0.17m measured temperature,1,1,1,1,1,2
0.24m temperature measured,1,1,1,1,1,2
0.25 m2 percent,1,1,1,1,1,2
0.25 m2 scientific,1,1,1,1,1,2
0.25 meter squared,1,1,1,1,1,2
0.31m surface temperature,1,1,1,1,1,2
0.33m measured temperature,1,1,1,1,1,2
0.36 meters depth,1,1,1,1,1,2
0.43 meters depth,1,1,1,1,1,2
0.44 meters depth,1,1,1,1,1,2
0.46 meters depth,1,1,1,1,1,2
0.4623 culmen 0.0119,1,1,1,1,1,2
0.47 meters depth,1,1,1,1,1,2
0.48m surface temperature,1,1,1,1,1,2
0.49m temperature measured,1,1,1,1,1,2
0.5 cm sections,1,1,1,1,1,2
0.5 kg dimensions,1,1,1,1,1,2
0.53m temperatures measured,1,1,1,1,1,2
0.54 meters depth,1,1,1,1,1,2
0.55 meters depth,1,1,1,1,1,2
0.56 meters depth,1,1,1,1,1,2
0.58 meters depth,1,1,1,1,1,2
0.6 1.6 ppm,1,1,1,1,1,2
0.62 meters depth,1,1,1,1,1,2
0.67 meters depth,1,1,1,1,1,2
0.67m measured temperature,1,1,1,1,1,2
0.68 um reflectance,1,1,1,1,1,2
0.73 meters depth,1,1,1,1,1,2
0.77 meters depth,1,1,1,1,1,2
0.79 meters depth,1,1,1,1,1,2
0.81 meters depth,1,1,1,1,1,2
0.82 meters depth,1,1,1,1,1,2
0.83m measured temperature,1,1,1,1,1,2
0.84 meters depth,1,1,1,1,1,2
0.84m temperatures measured,1,1,1,1,1,2
0.85m diameter plot,1,1,1,1,1,2
0.91 meters depth,1,1,1,1,1,2
0.92 meters depth,1,1,1,1,1,2
0.95 meters depth,1,1,1,1,1,2
0.97 meters depth,1,1,1,1,1,2
00 00 07.139993,1,1,1,1,1,2
00 00 07.249991,1,1,1,1,1,2
00 00 07.286523,1,1,1,1,1,2
00 00 07.319997,1,1,1,1,1,2
00 00 april,1,1,1,1,1,2
00 00 equally,1,1,1,1,1,2
00 00 latitude,1,1,1,1,1,2
00 00 record,1,1,1,1,1,2
00 07.139993 temperature,1,1,1,1,1,2
00 07.249991 eastward,1,1,1,1,1,2
00 07.286523 temperature,1,1,1,1,1,2
00 07.319997 temperature,1,1,1,1,1,2
00 14 00,1,1,1,1,1,2
00 april 24,1,1,1,1,1,2
00 equally spaced,1,1,1,1,1,2
00 gage height,1,1,1,1,1,2
00 measured precipitation,1,1,1,1,1,2
00 percent carbon,1,1,1,1,1,2
001 logger date,1,1,1,1,1,2
001 logger relative,1,1,1,1,1,2
001.11m temperature measured,1,1,1,1,1,2
001.14m temperature measured,1,1,1,1,1,2
001.21m temperature measured,1,1,1,1,1,2
001.24m temperature measured,1,1,1,1,1,2
001.33m temperature measured,1,1,1,1,1,2
001.35m temperature measured,1,1,1,1,1,2
001.39m temperature measured,1,1,1,1,1,2
001.89m temperature measured,1,1,1,1,1,2
002 08 logger,1,1,1,1,1,2
002.83m temperature measured,1,1,1,1,1,2
003.00m ground temperatures,1,1,1,1,1,2
003.20m temperature measured,1,1,1,1,1,2
003.70m temperature measured,1,1,1,1,1,2
003.89m temperature measured,1,1,1,1,1,2
004.70m temperature measured,1,1,1,1,1,2
004.83m temperature measured,1,1,1,1,1,2
005.89m temperature measured,1,1,1,1,1,2
00utc jan 2,1,1,1,1,1,2
01 01 represent,1,1,1,1,1,2
01 15 00,1,1,1,1,1,2
01295 7 destination,1,1,1,1,1,2
01295 7 game,1,1,1,1,1,2
0168711 unique sequence,1,1,1,1,1,2
02 41 29.003853,1,1,1,1,1,2
03 15 07.995578,1,1,1,1,1,2
03 15 09.120637,1,1,1,1,1,2
03 24.192676 temperature,1,1,1,1,1,2
05 49 51.777268,1,1,1,1,1,2
06 0 00,1,1,1,1,1,2
06 14 37.612932,1,1,1,1,1,2
0646 sensors linearly,1,1,1,1,1,2
0692 4 fetch,1,1,1,1,1,2
0692 4 region,1,1,1,1,1,2
07 17 18,1,1,1,1,1,2
07.139993 temperature measured,1,1,1,1,1,2
07.249991 eastward vertical,1,1,1,1,1,2
07.286523 temperature measured,1,1,1,1,1,2
07.319997 temperature measured,1,1,1,1,1,2
07.995578 temperature measured,1,1,1,1,1,2
08 09 15,1,1,1,1,1,2
08 11 00,1,1,1,1,1,2
08 11 02,1,1,1,1,1,2
08 13 03,1,1,1,1,1,2
08 13 06,1,1,1,1,1,2
08 16 00,1,1,1,1,1,2
08 17 00,1,1,1,1,1,2
08 17 05,1,1,1,1,1,2
08 17 40,1,1,1,1,1,2
08 17 48,1,1,1,1,1,2
08 19 00,1,1,1,1,1,2
08 19 03,1,1,1,1,1,2
08 20 51,1,1,1,1,1,2
08 logger temperature,1,1,1,1,1,2
08 offset switch,1,1,1,1,1,2
09 00 gage,1,1,1,1,1,2
09 15 03,1,1,1,1,1,2
1 0 10,1,1,1,1,1,2
1 1 10,1,1,1,1,1,2
1 1 organic,1,1,1,1,1,2
1 10 cover,1,1,1,1,1,2
1 100 snow,1,1,1,1,1,2
1 17 length,1,1,1,1,1,2
1 2 3,1,1,1,1,1,2
1 2011 pressure,1,1,1,1,1,2
1 2014 sensor,1,1,1,1,1,2
1 3 5,1,1,1,1,1,2
1 3 internal,1,1,1,1,1,2
1 3 resin,1,1,1,1,1,2
1 365 decimal,1,1,1,1,1,2
1 4 2016,1,1,1,1,1,2
1 4 carex,1,1,1,1,1,2
1 4 plant,1,1,1,1,1,2
1 5 2016,1,1,1,1,1,2
1 5 live,1,1,1,1,1,2
1 5 meters,1,1,1,1,1,2
1 5 nitrate,1,1,1,1,1,2
1 6 body,1,1,1,1,1,2
1 6 total,1,1,1,1,1,2
1 7 concentration,1,1,1,1,1,2
1 8 2015,1,1,1,1,1,2
1 8 shorthand,1,1,1,1,1,2
1 aboveground biomass,1,1,1,1,1,2
1 added lower,1,1,1,1,1,2
1 air temperature,1,1,1,1,1,2
1 bad 2,1,1,1,1,1,2
1 cirrus 2,1,1,1,1,1,2
1 cloud particle,1,1,1,1,1,2
1 cm calculated,1,1,1,1,1,2
1 co2 flux,1,1,1,1,1,2
1 control conditions,1,1,1,1,1,2
1 cox1 gene,1,1,1,1,1,2
1 excel alaska,1,1,1,1,1,2
1 finger 4,1,1,1,1,1,2
1 firn 0,1,1,1,1,1,2
1 fist 2,1,1,1,1,1,2
1 fogs 2,1,1,1,1,1,2
1 hand width,1,1,1,1,1,2
1 ice concentration,1,1,1,1,1,2
1 intertidal collection,1,1,1,1,1,2
1 january 2012,1,1,1,1,1,2
1 january age,1,1,1,1,1,2
1 january date,1,1,1,1,1,2
1 kg mass,1,1,1,1,1,2
1 land 0,1,1,1,1,1,2
1 land 1e30,1,1,1,1,1,2
1 macrofossil remains,1,1,1,1,1,2
1 mm intervals,1,1,1,1,1,2
1 mm measurement,1,1,1,1,1,2
1 month co2,1,1,1,1,1,2
1 moored platform,1,1,1,1,1,2
1 ndvi scan,1,1,1,1,1,2
1 opaque measures,1,1,1,1,1,2
1 rbr dr1060,1,1,1,1,1,2
1 samples collected,1,1,1,1,1,2
1 sigma range,1,1,1,1,1,2
1 sigma standard,1,1,1,1,1,2
1 solar zenith,1,1,1,1,1,2
1 species confidence,1,1,1,1,1,2
1 specific numerical,1,1,1,1,1,2
1 total water,1,1,1,1,1,2
1 uncertainty 2,1,1,1,1,1,2
1 yr longitudinal,1,1,1,1,1,2
"1,2,3 cd pyrene",1,1,1,1,1,2
"1,2,3 date sample",1,1,1,1,1,2
"1,2,3 resin extractable",1,1,1,1,1,2
1.0 um reflectance,1,1,1,1,1,2
1.01 meters depth,1,1,1,1,1,2
1.04 canopy openness,1,1,1,1,1,2
1.05 meters depth,1,1,1,1,1,2
1.06 meters depth,1,1,1,1,1,2
1.09 meters depth,1,1,1,1,1,2
1.11000 snow classification,1,1,1,1,1,2
1.13 meters depth,1,1,1,1,1,2
1.14 meters depth,1,1,1,1,1,2
1.23 meters depth,1,1,1,1,1,2
1.25 meters depth,1,1,1,1,1,2
1.26 meters depth,1,1,1,1,1,2
1.28 meters depth,1,1,1,1,1,2
1.29 meters depth,1,1,1,1,1,2
1.3 meters depth,1,1,1,1,1,2
1.33 meters depth,1,1,1,1,1,2
1.34 meters depth,1,1,1,1,1,2
1.38 meters depth,1,1,1,1,1,2
1.39 meters depth,1,1,1,1,1,2
1.44 meters depth,1,1,1,1,1,2
1.467769 meridional velocity,1,1,1,1,1,2
1.47 meters depth,1,1,1,1,1,2
1.51 meters depth,1,1,1,1,1,2
1.52 meters depth,1,1,1,1,1,2
1.53 meters depth,1,1,1,1,1,2
1.55 meters depth,1,1,1,1,1,2
1.57 meters depth,1,1,1,1,1,2
1.58 meters depth,1,1,1,1,1,2
1.5m temperature measured,1,1,1,1,1,2
1.6 3.2 ppm,1,1,1,1,1,2
1.6 meters depth,1,1,1,1,1,2
1.62 meters depth,1,1,1,1,1,2
1.63 meters depth,1,1,1,1,1,2
1.65 meters depth,1,1,1,1,1,2
1.66 meters depth,1,1,1,1,1,2
1.67 meters depth,1,1,1,1,1,2
1.79 meters depth,1,1,1,1,1,2
1.81 meters depth,1,1,1,1,1,2
1.83 meters depth,1,1,1,1,1,2
1.86 meters depth,1,1,1,1,1,2
1.87 meters depth,1,1,1,1,1,2
1.88 meters depth,1,1,1,1,1,2
1.89 meters depth,1,1,1,1,1,2
1.91 meters depth,1,1,1,1,1,2
1.92 meters depth,1,1,1,1,1,2
1.94 meters depth,1,1,1,1,1,2
10 07 17,1,1,1,1,1,2
10 08 20,1,1,1,1,1,2
10 12 14,1,1,1,1,1,2
10 12 20,1,1,1,1,1,2
10 13 depth,1,1,1,1,1,2
10 20 water,1,1,1,1,1,2
10 3 atoms,1,1,1,1,1,2
10 31 depth,1,1,1,1,1,2
10 91 100,1,1,1,1,1,2
10 cm date,1,1,1,1,1,2
10 cm deep,1,1,1,1,1,2
10 cm measurement,1,1,1,1,1,2
10 cm organic,1,1,1,1,1,2
10 cm2 volumes,1,1,1,1,1,2
10 cover 2,1,1,1,1,1,2
10 generations classification,1,1,1,1,1,2
10 meter temperature,1,1,1,1,1,2
10 minute intervals,1,1,1,1,1,2
10 paper bags,1,1,1,1,1,2
10 randomly selected,1,1,1,1,1,2
10.03 meters depth,1,1,1,1,1,2
10.05 meters depth,1,1,1,1,1,2
10.06 meters depth,1,1,1,1,1,2
10.12 meters depth,1,1,1,1,1,2
10.1371 journal.pone 0168711,1,1,1,1,1,2
10.14 meters depth,1,1,1,1,1,2
10.16 meters depth,1,1,1,1,1,2
10.18 meters depth,1,1,1,1,1,2
10.22 meters depth,1,1,1,1,1,2
10.24 meters depth,1,1,1,1,1,2
10.4 meters depth,1,1,1,1,1,2
10.500 meters ice,1,1,1,1,1,2
10.57 meters depth,1,1,1,1,1,2
10.64 meters depth,1,1,1,1,1,2
10.66 meters depth,1,1,1,1,1,2
10.67 meters depth,1,1,1,1,1,2
10.7 meters depth,1,1,1,1,1,2
10.82 meters depth,1,1,1,1,1,2
10.84m temperature recorded,1,1,1,1,1,2
10.97 meters depth,1,1,1,1,1,2
100 carbon content,1,1,1,1,1,2
100 data book,1,1,1,1,1,2
