token,n,unique_ids,unique_authors,weighted_n,weighted_ids,score
airborne,1,1,1,1,1,2
airtc_avg,1,1,1,1,1,2
akst,1,1,1,1,1,2
albedo_avg,1,1,1,1,1,2
alpha,1,1,1,1,1,2
alphaweair,1,1,1,1,1,2
alphaweice,1,1,1,1,1,2
altitude,1,1,1,1,1,2
ambient,1,1,1,1,1,2
amine,1,1,1,1,1,2
ammonium_1,1,1,1,1,1,2
ammonium_10,1,1,1,1,1,2
ammonium_11,1,1,1,1,1,2
ammonium_12,1,1,1,1,1,2
ammonium_2,1,1,1,1,1,2
ammonium_3,1,1,1,1,1,2
ammonium_4,1,1,1,1,1,2
ammonium_5,1,1,1,1,1,2
ammonium_6,1,1,1,1,1,2
ammonium_7,1,1,1,1,1,2
ammonium_8,1,1,1,1,1,2
ammonium_9,1,1,1,1,1,2
ammonium_blankcorrected,1,1,1,1,1,2
ammonium_per_day,1,1,1,1,1,2
analytical,1,1,1,1,1,2
applicable,1,1,1,1,1,2
applied,1,1,1,1,1,2
approximate,1,1,1,1,1,2
april,1,1,1,1,1,2
areal,1,1,1,1,1,2
aspect,1,1,1,1,1,2
august,1,1,1,1,1,2
b_glucosidase,1,1,1,1,1,2
ba,1,1,1,1,1,2
bacterialbiomass,1,1,1,1,1,2
barometric,1,1,1,1,1,2
be_9_added,1,1,1,1,1,2
bearing,1,1,1,1,1,2
biofuel,1,1,1,1,1,2
blank_corrected_10be_,1,1,1,1,1,2
bone,1,1,1,1,1,2
bounding,1,1,1,1,1,2
boxes,1,1,1,1,1,2
bp_mbar_avg,1,1,1,1,1,2
branched,1,1,1,1,1,2
branchextension_mm,1,1,1,1,1,2
buds,1,1,1,1,1,2
c_c1_10,1,1,1,1,1,2
c_c1_20,1,1,1,1,1,2
c_mass,1,1,1,1,1,2
c_s1_10,1,1,1,1,1,2
c_s1_2,1,1,1,1,1,2
c_t1_10,1,1,1,1,1,2
c_t1_2,1,1,1,1,1,2
c28,1,1,1,1,1,2
ca44,1,1,1,1,1,2
calanus,1,1,1,1,1,2
calibrated,1,1,1,1,1,2
canopy,1,1,1,1,1,2
captured,1,1,1,1,1,2
carbonate,1,1,1,1,1,2
carex,1,1,1,1,1,2
carrier_added_g,1,1,1,1,1,2
carrier_concentration,1,1,1,1,1,2
category,1,1,1,1,1,2
caught,1,1,1,1,1,2
cavalieri,1,1,1,1,1,2
cd,1,1,1,1,1,2
cdr_cloud_binary_mask,1,1,1,1,1,2
celsius,1,1,1,1,1,2
centerline,1,1,1,1,1,2
cf_cf1_20,1,1,1,1,1,2
cf_sg1_20,1,1,1,1,1,2
cf_tl1_20,1,1,1,1,1,2
cg3dn_avg,1,1,1,1,1,2
cg3dnco_avg,1,1,1,1,1,2
cg3up_avg,1,1,1,1,1,2
cg3upco_avg,1,1,1,1,1,2
ch4_mol_fraction,1,1,1,1,1,2
ch4_mole_fraction,1,1,1,1,1,2
chemistry,1,1,1,1,1,2
citrate,1,1,1,1,1,2
cl,1,1,1,1,1,2
classes,1,1,1,1,1,2
clones,1,1,1,1,1,2
cloud_optical_depth,1,1,1,1,1,2
cloud_particle_radius,1,1,1,1,1,2
cloud_top_pressure,1,1,1,1,1,2
cloud_top_temperature,1,1,1,1,1,2
cloud_type,1,1,1,1,1,2
cm3,1,1,1,1,1,2
cm3dn_avg,1,1,1,1,1,2
cm3up_avg,1,1,1,1,1,2
cncode,1,1,1,1,1,2
coefficient,1,1,1,1,1,2
collagen,1,1,1,1,1,2
colldensity,1,1,1,1,1,2
colltype,1,1,1,1,1,2
color,1,1,1,1,1,2
combustion,1,1,1,1,1,2
comment,1,1,1,1,1,2
comments,1,1,1,1,1,2
concentration_uncertainty,1,1,1,1,1,2
cond_mmol_m,1,1,1,1,1,2
conditionnote,1,1,1,1,1,2
conducted,1,1,1,1,1,2
copepods_1,1,1,1,1,1,2
copepods_10,1,1,1,1,1,2
copepods_11,1,1,1,1,1,2
copepods_12,1,1,1,1,1,2
copepods_2,1,1,1,1,1,2
copepods_3,1,1,1,1,1,2
copepods_4,1,1,1,1,1,2
copepods_5,1,1,1,1,1,2
copepods_6,1,1,1,1,1,2
copepods_7,1,1,1,1,1,2
copepods_8,1,1,1,1,1,2
copepods_9,1,1,1,1,1,2
correspond,1,1,1,1,1,2
counts,1,1,1,1,1,2
cr,1,1,1,1,1,2
criteria,1,1,1,1,1,2
cruise,1,1,1,1,1,2
cruz,1,1,1,1,1,2
cs,1,1,1,1,1,2
ctrl,1,1,1,1,1,2
ctrl_se,1,1,1,1,1,2
cu,1,1,1,1,1,2
cushion,1,1,1,1,1,2
cv_,1,1,1,1,1,2
d13c_per_mille,1,1,1,1,1,2
d52003,1,1,1,1,1,2
dark,1,1,1,1,1,2
dataset,1,1,1,1,1,2
date_time,1,1,1,1,1,2
daugaard,1,1,1,1,1,2
day_postfire,1,1,1,1,1,2
days.post.fert,1,1,1,1,1,2
dd,1,1,1,1,1,2
decadal,1,1,1,1,1,2
decay,1,1,1,1,1,2
delh,1,1,1,1,1,2
delo,1,1,1,1,1,2
density_average,1,1,1,1,1,2
density_sd,1,1,1,1,1,2
deployed,1,1,1,1,1,2
deposited,1,1,1,1,1,2
depth_average,1,1,1,1,1,2
depth_mweq,1,1,1,1,1,2
depth_sd,1,1,1,1,1,2
describing,1,1,1,1,1,2
detection,1,1,1,1,1,2
devices,1,1,1,1,1,2
dew,1,1,1,1,1,2
dgps,1,1,1,1,1,2
diag_77_mean,1,1,1,1,1,2
diam,1,1,1,1,1,2
diatoms_1,1,1,1,1,1,2
diatoms_10,1,1,1,1,1,2
diatoms_11,1,1,1,1,1,2
diatoms_12,1,1,1,1,1,2
diatoms_2,1,1,1,1,1,2
diatoms_3,1,1,1,1,1,2
diatoms_4,1,1,1,1,1,2
diatoms_5,1,1,1,1,1,2
diatoms_6,1,1,1,1,1,2
diatoms_7,1,1,1,1,1,2
diatoms_8,1,1,1,1,1,2
diatoms_9,1,1,1,1,1,2
divide,1,1,1,1,1,2
drying,1,1,1,1,1,2
duration,1,1,1,1,1,2
dust,1,1,1,1,1,2
dynamic,1,1,1,1,1,2
ecological,1,1,1,1,1,2
ecosystem,1,1,1,1,1,2
efficient,1,1,1,1,1,2
eigenvalues,1,1,1,1,1,2
element,1,1,1,1,1,2
elevation.a.s.l,1,1,1,1,1,2
ellipsoid,1,1,1,1,1,2
energy,1,1,1,1,1,2
entry,1,1,1,1,1,2
equivalence,1,1,1,1,1,2
estimate,1,1,1,1,1,2
evaoptranspiration,1,1,1,1,1,2
event,1,1,1,1,1,2
excess,1,1,1,1,1,2
ext_res_14c,1,1,1,1,1,2
extent,1,1,1,1,1,2
extractable_oragnic_c,1,1,1,1,1,2
facility,1,1,1,1,1,2
family,1,1,1,1,1,2
fatty,1,1,1,1,1,2
fe,1,1,1,1,1,2
fe56,1,1,1,1,1,2
field,1,1,1,1,1,2
file.name,1,1,1,1,1,2
filename,1,1,1,1,1,2
fish,1,1,1,1,1,2
fish_id,1,1,1,1,1,2
fl,1,1,1,1,1,2
flagellates_1,1,1,1,1,1,2
flagellates_10,1,1,1,1,1,2
flagellates_11,1,1,1,1,1,2
flagellates_12,1,1,1,1,1,2
flagellates_2,1,1,1,1,1,2
flagellates_3,1,1,1,1,1,2
flagellates_4,1,1,1,1,1,2
flagellates_5,1,1,1,1,1,2
flagellates_6,1,1,1,1,1,2
flagellates_7,1,1,1,1,1,2
flagellates_8,1,1,1,1,1,2
flagellates_9,1,1,1,1,1,2
flaring,1,1,1,1,1,2
floodplain,1,1,1,1,1,2
flower,1,1,1,1,1,2
flowers,1,1,1,1,1,2
floy,1,1,1,1,1,2
fms,1,1,1,1,1,2
formate,1,1,1,1,1,2
fossil,1,1,1,1,1,2
free,1,1,1,1,1,2
freezing,1,1,1,1,1,2
freshwater,1,1,1,1,1,2
frontal,1,1,1,1,1,2
fs,1,1,1,1,1,2
fuel,1,1,1,1,1,2
functional,1,1,1,1,1,2
fungalbiomass,1,1,1,1,1,2
gap,1,1,1,1,1,2
gardenmean,1,1,1,1,1,2
gc_er,1,1,1,1,1,2
gc_gpp,1,1,1,1,1,2
gc_nee,1,1,1,1,1,2
gc2015,1,1,1,1,1,2
gcumolesco2,1,1,1,1,1,2
generic,1,1,1,1,1,2
geoid,1,1,1,1,1,2
geomorphology,1,1,1,1,1,2
gmt,1,1,1,1,1,2
gray,1,1,1,1,1,2
green,1,1,1,1,1,2
gust,1,1,1,1,1,2
gw2014,1,1,1,1,1,2
hardness,1,1,1,1,1,2
harvest,1,1,1,1,1,2
hdx,1,1,1,1,1,2
high_se,1,1,1,1,1,2
horizon,1,1,1,1,1,2
hr,1,1,1,1,1,2
hyperboreus,1,1,1,1,1,2
hypobromous,1,1,1,1,1,2
iceberg,1,1,1,1,1,2
icebridge,1,1,1,1,1,2
idenfier,1,1,1,1,1,2
ii,1,1,1,1,1,2
iii,1,1,1,1,1,2
illullip,1,1,1,1,1,2
imagej.num,1,1,1,1,1,2
inagej.file.name,1,1,1,1,1,2
indiv,1,1,1,1,1,2
individual,1,1,1,1,1,2
inlet,1,1,1,1,1,2
intsoilpreds,1,1,1,1,1,2
intsurfpreds,1,1,1,1,1,2
isbrae,1,1,1,1,1,2
isoprene,1,1,1,1,1,2
isotopesamplemass,1,1,1,1,1,2
jakobshavn,1,1,1,1,1,2
january,1,1,1,1,1,2
jensen,1,1,1,1,1,2
july,1,1,1,1,1,2
k_mg_per_g,1,1,1,1,1,2
kangerlussuaq,1,1,1,1,1,2
kelvins,1,1,1,1,1,2
kwh,1,1,1,1,1,2
lab,1,1,1,1,1,2
labeled,1,1,1,1,1,2
lactate,1,1,1,1,1,2
landscape,1,1,1,1,1,2
latitude_dd,1,1,1,1,1,2
leader,1,1,1,1,1,2
length.mm,1,1,1,1,1,2
li,1,1,1,1,1,2
lidar,1,1,1,1,1,2
limit,1,1,1,1,1,2
litter,1,1,1,1,1,2
litterbaglocation,1,1,1,1,1,2
litterpercentmassremaining,1,1,1,1,1,2
litterpercentmoisture,1,1,1,1,1,2
lm_age_uncertainty,1,1,1,1,1,2
locationsurfpreds,1,1,1,1,1,2
longitude_dd,1,1,1,1,1,2
longitude_degrees_west,1,1,1,1,1,2
longitude_west,1,1,1,1,1,2
longitudinal,1,1,1,1,1,2
lost,1,1,1,1,1,2
low,1,1,1,1,1,2
low_se,1,1,1,1,1,2
mapper,1,1,1,1,1,2
maps,1,1,1,1,1,2
maritime,1,1,1,1,1,2
mask,1,1,1,1,1,2
max,1,1,1,1,1,2
maximum_cm,1,1,1,1,1,2
mbc,1,1,1,1,1,2
mbn,1,1,1,1,1,2
mbp,1,1,1,1,1,2
mean_thaw_cm,1,1,1,1,1,2
meanci,1,1,1,1,1,2
meanconductance,1,1,1,1,1,2
meastype,1,1,1,1,1,2
measured.status,1,1,1,1,1,2
medianconductance,1,1,1,1,1,2
mediangasex,1,1,1,1,1,2
melting,1,1,1,1,1,2
methane,1,1,1,1,1,2
methanol,1,1,1,1,1,2
mg25,1,1,1,1,1,2
microzooplankton_1,1,1,1,1,1,2
microzooplankton_10,1,1,1,1,1,2
microzooplankton_11,1,1,1,1,1,2
microzooplankton_12,1,1,1,1,1,2
microzooplankton_2,1,1,1,1,1,2
microzooplankton_3,1,1,1,1,1,2
microzooplankton_4,1,1,1,1,1,2
microzooplankton_5,1,1,1,1,1,2
microzooplankton_6,1,1,1,1,1,2
microzooplankton_7,1,1,1,1,1,2
microzooplankton_8,1,1,1,1,1,2
microzooplankton_9,1,1,1,1,1,2
mid,1,1,1,1,1,2
milligrams,1,1,1,1,1,2
million,1,1,1,1,1,2
min,1,1,1,1,1,2
minimum_cm,1,1,1,1,1,2
mmol,1,1,1,1,1,2
mn,1,1,1,1,1,2
mod,1,1,1,1,1,2
mod_se,1,1,1,1,1,2
modelled,1,1,1,1,1,2
molar,1,1,1,1,1,2
mono,1,1,1,1,1,2
monobromide,1,1,1,1,1,2
monoterpenes,1,1,1,1,1,2
mortality,1,1,1,1,1,2
museum,1,1,1,1,1,2
n_acetyl_glucosaminidase,1,1,1,1,1,2
n_mass,1,1,1,1,1,2
n_mg_per_g,1,1,1,1,1,2
n_obs,1,1,1,1,1,2
nav,1,1,1,1,1,2
ndvi1,1,1,1,1,1,2
ndvi2,1,1,1,1,1,2
ndvim,1,1,1,1,1,2
netrl_avg,1,1,1,1,1,2
netrs_avg,1,1,1,1,1,2
nitrate_1,1,1,1,1,1,2
nitrate_10,1,1,1,1,1,2
nitrate_11,1,1,1,1,1,2
nitrate_12,1,1,1,1,1,2
nitrate_2,1,1,1,1,1,2
nitrate_3,1,1,1,1,1,2
nitrate_4,1,1,1,1,1,2
nitrate_5,1,1,1,1,1,2
nitrate_6,1,1,1,1,1,2
nitrate_7,1,1,1,1,1,2
nitrate_8,1,1,1,1,1,2
nitrate_9,1,1,1,1,1,2
nitrate_blankcorrected,1,1,1,1,1,2
nitrate_per_day,1,1,1,1,1,2
nominal,1,1,1,1,1,2
northness,1,1,1,1,1,2
nu2015,1,1,1,1,1,2
number.of.nodes,1,1,1,1,1,2
o3,1,1,1,1,1,2
object,1,1,1,1,1,2
oc,1,1,1,1,1,2
ocean,1,1,1,1,1,2
official,1,1,1,1,1,2
operation,1,1,1,1,1,2
ordinal,1,1,1,1,1,2
org,1,1,1,1,1,2
oribatidmites,1,1,1,1,1,2
original,1,1,1,1,1,2
oxalate,1,1,1,1,1,2
p_mg_per_g,1,1,1,1,1,2
pair,1,1,1,1,1,2
pairs,1,1,1,1,1,2
paleogenomics,1,1,1,1,1,2
paleoprecipitation,1,1,1,1,1,2
peat,1,1,1,1,1,2
percentile,1,1,1,1,1,2
percentnremaining,1,1,1,1,1,2
permeability,1,1,1,1,1,2
pheophytin,1,1,1,1,1,2
phosphatase,1,1,1,1,1,2
phosphate_blankcorrected,1,1,1,1,1,2
phosphate_per_day,1,1,1,1,1,2
photo_umol_m,1,1,1,1,1,2
phycoerythrin,1,1,1,1,1,2
pit,1,1,1,1,1,2
plants,1,1,1,1,1,2
plateau,1,1,1,1,1,2
plfa_2,1,1,1,1,1,2
plfa_c_normal,1,1,1,1,1,2
poly,1,1,1,1,1,2
ponds,1,1,1,1,1,2
porewater,1,1,1,1,1,2
post,1,1,1,1,1,2
pr,1,1,1,1,1,2
pre,1,1,1,1,1,2
predatorymites,1,1,1,1,1,2
press_atm,1,1,1,1,1,2
production,1,1,1,1,1,2
productivity_1,1,1,1,1,1,2
productivity_10,1,1,1,1,1,2
productivity_11,1,1,1,1,1,2
productivity_12,1,1,1,1,1,2
productivity_2,1,1,1,1,1,2
productivity_3,1,1,1,1,1,2
productivity_4,1,1,1,1,1,2
productivity_5,1,1,1,1,1,2
productivity_6,1,1,1,1,1,2
productivity_7,1,1,1,1,1,2
productivity_8,1,1,1,1,1,2
productivity_9,1,1,1,1,1,2
qc_ch4_flux_f,1,1,1,1,1,2
qc_ch4_flux_gf,1,1,1,1,1,2
radiation_1,1,1,1,1,1,2
radiation_10,1,1,1,1,1,2
radiation_11,1,1,1,1,1,2
radiation_12,1,1,1,1,1,2
radiation_2,1,1,1,1,1,2
radiation_3,1,1,1,1,1,2
radiation_4,1,1,1,1,1,2
radiation_5,1,1,1,1,1,2
radiation_6,1,1,1,1,1,2
radiation_7,1,1,1,1,1,2
radiation_8,1,1,1,1,1,2
radiation_9,1,1,1,1,1,2
rain,1,1,1,1,1,2
rainfall,1,1,1,1,1,2
range,1,1,1,1,1,2
raw,1,1,1,1,1,2
rbr,1,1,1,1,1,2
reaction,1,1,1,1,1,2
reading,1,1,1,1,1,2
reared.wild,1,1,1,1,1,2
redox,1,1,1,1,1,2
reducing,1,1,1,1,1,2
reference,1,1,1,1,1,2
region,1,1,1,1,1,2
relative_sensor_azimuth_angle,1,1,1,1,1,2
remaining,1,1,1,1,1,2
rep,1,1,1,1,1,2
residential,1,1,1,1,1,2
residual,1,1,1,1,1,2
resistive,1,1,1,1,1,2
resp_umol_m,1,1,1,1,1,2
respiration,1,1,1,1,1,2
result,1,1,1,1,1,2
rh_avg,1,1,1,1,1,2
rhizomes,1,1,1,1,1,2
roots,1,1,1,1,1,2
run,1,1,1,1,1,2
s_c1_10,1,1,1,1,1,2
s_c1_2,1,1,1,1,1,2
s_c1_20,1,1,1,1,1,2
s_c2_10,1,1,1,1,1,2
s_c2_2,1,1,1,1,1,2
s_c2_20,1,1,1,1,1,2
s_s1_10,1,1,1,1,1,2
s_s1_2,1,1,1,1,1,2
s_s2_10,1,1,1,1,1,2
s_s2_2,1,1,1,1,1,2
s_t1_10,1,1,1,1,1,2
s_t1_2,1,1,1,1,1,2
s_t2_10,1,1,1,1,1,2
s_t2_2,1,1,1,1,1,2
saline,1,1,1,1,1,2
salt,1,1,1,1,1,2
santa,1,1,1,1,1,2
sat,1,1,1,1,1,2
sc,1,1,1,1,1,2
sdensity,1,1,1,1,1,2
sea_ice_thickness,1,1,1,1,1,2
seawater,1,1,1,1,1,2
section,1,1,1,1,1,2
segy,1,1,1,1,1,2
sermia,1,1,1,1,1,2
sex,1,1,1,1,1,2
sfctype,1,1,1,1,1,2
sg_cf1_20,1,1,1,1,1,2
sg_cf2_20,1,1,1,1,1,2
sg_sg1_20,1,1,1,1,1,2
sg_tl1_20,1,1,1,1,1,2
shape,1,1,1,1,1,2
shape_length,1,1,1,1,1,2
ship,1,1,1,1,1,2
shoreline,1,1,1,1,1,2
shrub,1,1,1,1,1,2
si,1,1,1,1,1,2
si_um,1,1,1,1,1,2
silicate_1,1,1,1,1,1,2
silicate_10,1,1,1,1,1,2
silicate_11,1,1,1,1,1,2
silicate_12,1,1,1,1,1,2
silicate_2,1,1,1,1,1,2
silicate_3,1,1,1,1,1,2
silicate_4,1,1,1,1,1,2
silicate_5,1,1,1,1,1,2
silicate_6,1,1,1,1,1,2
silicate_7,1,1,1,1,1,2
silicate_8,1,1,1,1,1,2
silicate_9,1,1,1,1,1,2
sisusoidal,1,1,1,1,1,2
site.code,1,1,1,1,1,2
site.id,1,1,1,1,1,2
site.name,1,1,1,1,1,2
sitename,1,1,1,1,1,2
sitetype,1,1,1,1,1,2
snow_plot,1,1,1,1,1,2
snow_subplot,1,1,1,1,1,2
snowdensity,1,1,1,1,1,2
snowfall,1,1,1,1,1,2
so4,1,1,1,1,1,2
soc_14c,1,1,1,1,1,2
soil_depth,1,1,1,1,1,2
sources,1,1,1,1,1,2
specimen,1,1,1,1,1,2
spectrometry,1,1,1,1,1,2
ssa,1,1,1,1,1,2
stability,1,1,1,1,1,2
stacks,1,1,1,1,1,2
standard_devation_cm,1,1,1,1,1,2
standard_error_cm,1,1,1,1,1,2
stationname,1,1,1,1,1,2
strain,1,1,1,1,1,2
stress,1,1,1,1,1,2
submarine,1,1,1,1,1,2
submerged,1,1,1,1,1,2
subplot,1,1,1,1,1,2
sugars,1,1,1,1,1,2
sulphate,1,1,1,1,1,2
summer,1,1,1,1,1,2
surface_albedo,1,1,1,1,1,2
surface_downwelling_longwave_flux,1,1,1,1,1,2
surface_downwelling_shortwave_flux,1,1,1,1,1,2
surface_longwave_cloud_radiative_forcing,1,1,1,1,1,2
surface_shortwave_cloud_radiative_forcing,1,1,1,1,1,2
surface_temperature,1,1,1,1,1,2
surface_type,1,1,1,1,1,2
surface_upwelling_longwave_flux,1,1,1,1,1,2
surface_upwelling_shortwave_flux,1,1,1,1,1,2
surfacetype,1,1,1,1,1,2
survey,1,1,1,1,1,2
t_c1_10,1,1,1,1,1,2
t_c1_2,1,1,1,1,1,2
t_c2_10,1,1,1,1,1,2
t_c2_2,1,1,1,1,1,2
t_c2_20,1,1,1,1,1,2
t_s1_10,1,1,1,1,1,2
t_s1_2,1,1,1,1,1,2
t_s2_10,1,1,1,1,1,2
t_s2_2,1,1,1,1,1,2
t_t1_10,1,1,1,1,1,2
t_t1_2,1,1,1,1,1,2
t_t2_10,1,1,1,1,1,2
t_t2_2,1,1,1,1,1,2
t10cm,1,1,1,1,1,2
t20cm,1,1,1,1,1,2
t40cm,1,1,1,1,1,2
t5cm,1,1,1,1,1,2
table,1,1,1,1,1,2
tar100_allele1,1,1,1,1,1,2
tar100_allele2,1,1,1,1,1,2
tar101_allele1,1,1,1,1,1,2
tar101_allele2,1,1,1,1,1,2
tar103_allele1,1,1,1,1,1,2
tar103_allele2,1,1,1,1,1,2
tar104_allele1,1,1,1,1,1,2
tar104_allele2,1,1,1,1,1,2
tar105_allele1,1,1,1,1,1,2
tar105_allele2,1,1,1,1,1,2
tar106_allele1,1,1,1,1,1,2
tar106_allele2,1,1,1,1,1,2
tar108_allele1,1,1,1,1,1,2
tar108_allele2,1,1,1,1,1,2
tar109_allele1,1,1,1,1,1,2
tar109_allele2,1,1,1,1,1,2
tar110_allele1,1,1,1,1,1,2
tar110_allele2,1,1,1,1,1,2
tar112_allele1,1,1,1,1,1,2
tar112_allele2,1,1,1,1,1,2
tar114_allele1,1,1,1,1,1,2
tar114_allele2,1,1,1,1,1,2
tar115_allele1,1,1,1,1,1,2
tar115_allele2,1,1,1,1,1,2
tcm,1,1,1,1,1,2
temp0_avg,1,1,1,1,1,2
temp1_avg,1,1,1,1,1,2
temp2_avg,1,1,1,1,1,2
temp25_avg,1,1,1,1,1,2
temp3_avg,1,1,1,1,1,2
temp4_avg,1,1,1,1,1,2
temp5_avg,1,1,1,1,1,2
temp50_avg,1,1,1,1,1,2
temp6_avg,1,1,1,1,1,2
temp7_avg,1,1,1,1,1,2
temp75_avg,1,1,1,1,1,2
temp8_avg,1,1,1,1,1,2
thaw_corr,1,1,1,1,1,2
thaw_depth_uncorr,1,1,1,1,1,2
thin,1,1,1,1,1,2
ti,1,1,1,1,1,2
tidal,1,1,1,1,1,2
tillers,1,1,1,1,1,2
tissues,1,1,1,1,1,2
tl,1,1,1,1,1,2
tl_cf1_,1,1,1,1,1,2
tl_cf1_20,1,1,1,1,1,2
tl_cf2_20,1,1,1,1,1,2
tl_sg1_,1,1,1,1,1,2
tl_sg1_20,1,1,1,1,1,2
tl_sg2_20,1,1,1,1,1,2
tl_tl1_,1,1,1,1,1,2
tl_tl1_20,1,1,1,1,1,2
tle_14c,1,1,1,1,1,2
toa_net_downward_shortwave_flux,1,1,1,1,1,2
toa_outgoing_longwave_flux,1,1,1,1,1,2
toa_outgoing_shortwave_flux,1,1,1,1,1,2
total_c,1,1,1,1,1,2
total_extractable_n,1,1,1,1,1,2
total_n,1,1,1,1,1,2
total_p,1,1,1,1,1,2
totalk,1,1,1,1,1,2
totaln,1,1,1,1,1,2
totalnh4,1,1,1,1,1,2
totalno3,1,1,1,1,1,2
totalp,1,1,1,1,1,2
totals,1,1,1,1,1,2
training,1,1,1,1,1,2
transfer,1,1,1,1,1,2
transportation,1,1,1,1,1,2
treatment.temperature,1,1,1,1,1,2
tropospheric,1,1,1,1,1,2
ttf,1,1,1,1,1,2
uc,1,1,1,1,1,2
umolesco2,1,1,1,1,1,2
unit,1,1,1,1,1,2
url,1,1,1,1,1,2
utc,1,1,1,1,1,2
v0,1,1,1,1,1,2
v1,1,1,1,1,1,2
va,1,1,1,1,1,2
vertex,1,1,1,1,1,2
visual,1,1,1,1,1,2
warm,1,1,1,1,1,2
waste,1,1,1,1,1,2
waterbodyname,1,1,1,1,1,2
weair,1,1,1,1,1,2
weather,1,1,1,1,1,2
week,1,1,1,1,1,2
wgs84,1,1,1,1,1,2
winddir_d1_wvt,1,1,1,1,1,2
winddir_sd1_wvt,1,1,1,1,1,2
winter,1,1,1,1,1,2
ws_ms_avg,1,1,1,1,1,2
ws_ms_max,1,1,1,1,1,2
ws_ms_s_wvt,1,1,1,1,1,2
wtd,1,1,1,1,1,2
ww,1,1,1,1,1,2
year_ce,1,1,1,1,1,2
yearremoved,1,1,1,1,1,2
yyyy,1,1,1,1,1,2
zn,1,1,1,1,1,2
zooplankton_1,1,1,1,1,1,2
zooplankton_10,1,1,1,1,1,2
zooplankton_11,1,1,1,1,1,2
zooplankton_12,1,1,1,1,1,2
zooplankton_2,1,1,1,1,1,2
zooplankton_3,1,1,1,1,1,2
zooplankton_4,1,1,1,1,1,2
zooplankton_5,1,1,1,1,1,2
zooplankton_6,1,1,1,1,1,2
zooplankton_7,1,1,1,1,1,2
zooplankton_8,1,1,1,1,1,2
zooplankton_9,1,1,1,1,1,2
location,11,9,9,1.2222222222222223,1,2.2222222222222223
lower,5,4,4,1.25,1,2.25
maximum,8,6,6,1.3333333333333333,1,2.333333333333333
acid,4,3,3,1.3333333333333333,1,2.333333333333333
