token,n,unique_ids,unique_authors,weighted_n,weighted_ids,score
kuparuk basin,3,3,3,1,1,2
labrador nunatsiavut,3,3,3,1,1,2
lake surface,3,3,3,1,1,2
land surface,3,3,3,1,1,2
latitudinal gradient,3,3,3,1,1,2
leaf wax,3,3,3,1,1,2
light absorbing,3,3,3,1,1,2
marine terminating,3,3,3,1,1,2
model simulated,3,3,3,1,1,2
model simulations,3,3,3,1,1,2
multibeam data,3,3,3,1,1,2
naicex data,3,3,3,1,1,2
nitrogen concentration,3,3,3,1,1,2
nitrogen isotopes,3,3,3,1,1,2
norway 2005,3,3,3,1,1,2
norway 2006,3,3,3,1,1,2
norway 2007,3,3,3,1,1,2
nunatsiavut phenarc,3,3,3,1,1,2
nutrient dynamics,3,3,3,1,1,2
observations adaptations,3,3,3,1,1,2
ocean 2017,3,3,3,1,1,2
offshore monitoring,3,3,3,1,1,2
outlet glacier,3,3,3,1,1,2
patterned ground,3,3,3,1,1,2
percent cover,3,3,3,1,1,2
phenological change,3,3,3,1,1,2
physical data,3,3,3,1,1,2
phytoplankton blooms,3,3,3,1,1,2
pigment concentrations,3,3,3,1,1,2
polar data,3,3,3,1,1,2
pore space,3,3,3,1,1,2
position velocity,3,3,3,1,1,2
proglacial lake,3,3,3,1,1,2
quality data,3,3,3,1,1,2
radar gpr,3,3,3,1,1,2
raw 150,3,3,3,1,1,2
research assessing,3,3,3,1,1,2
research greenland,3,3,3,1,1,2
research ipy,3,3,3,1,1,2
russia 2013,3,3,3,1,1,2
sarqardleq fjord,3,3,3,1,1,2
satellite imagery,3,3,3,1,1,2
sea offshore,3,3,3,1,1,2
sediment transport,3,3,3,1,1,2
selected sites,3,3,3,1,1,2
series data,3,3,3,1,1,2
sermilik fjord,3,3,3,1,1,2
sheet surface,3,3,3,1,1,2
shrub expansion,3,3,3,1,1,2
siberian boreal,3,3,3,1,1,2
siberian larch,3,3,3,1,1,2
sites 1998,3,3,3,1,1,2
soil nutrients,3,3,3,1,1,2
soil pore,3,3,3,1,1,2
southwest greenland,3,3,3,1,1,2
study sites,3,3,3,1,1,2
subsistence harvest,3,3,3,1,1,2
summer 2010,3,3,3,1,1,2
summer melt,3,3,3,1,1,2
surface temperatures,3,3,3,1,1,2
surface velocity,3,3,3,1,1,2
svalbard 2005,3,3,3,1,1,2
svalbard 2012,3,3,3,1,1,2
svalbard 2013,3,3,3,1,1,2
svalbard research,3,3,3,1,1,2
temperature profiles,3,3,3,1,1,2
temporal variability,3,3,3,1,1,2
terascan avhrr,3,3,3,1,1,2
trace element,3,3,3,1,1,2
track data,3,3,3,1,1,2
utqiagvik barrow,3,3,3,1,1,2
vegetation change,3,3,3,1,1,2
warming climate,3,3,3,1,1,2
water balance,3,3,3,1,1,2
water phytoplankton,3,3,3,1,1,2
water resources,3,3,3,1,1,2
wax hydrogen,3,3,3,1,1,2
western alaska,3,3,3,1,1,2
winter snow,3,3,3,1,1,2
xbt data,3,3,3,1,1,2
01 ctd,2,2,2,1,1,2
01 dissolved,2,2,2,1,1,2
01 forward,2,2,2,1,1,2
01 nitrate,2,2,2,1,1,2
01 xbt,2,2,2,1,1,2
02 calanus,2,2,2,1,1,2
03 ctd,2,2,2,1,1,2
1 data,2,2,2,1,1,2
10 measurements,2,2,2,1,1,2
16s rrna,2,2,2,1,1,2
1948 2016,2,2,2,1,1,2
1955 2017,2,2,2,1,1,2
1958 2013,2,2,2,1,1,2
1976 2010,2,2,2,1,1,2
1977 2010,2,2,2,1,1,2
1979 2012,2,2,2,1,1,2
1980 2010,2,2,2,1,1,2
1990 2002,2,2,2,1,1,2
1990 2016,2,2,2,1,1,2
1992 1995,2,2,2,1,1,2
1995 2003,2,2,2,1,1,2
1998 2000,2,2,2,1,1,2
1999 2002,2,2,2,1,1,2
2 excel,2,2,2,1,1,2
2 meter,2,2,2,1,1,2
2002 2009,2,2,2,1,1,2
2002 2018,2,2,2,1,1,2
2004 2007,2,2,2,1,1,2
2005 2008,2,2,2,1,1,2
2005 2010,2,2,2,1,1,2
2006 2008,2,2,2,1,1,2
2009 2013,2,2,2,1,1,2
2011 2018,2,2,2,1,1,2
2012 field,2,2,2,1,1,2
2013 calon,2,2,2,1,1,2
2015 experimental,2,2,2,1,1,2
2017 2019,2,2,2,1,1,2
21st century,2,2,2,1,1,2
2m air,2,2,2,1,1,2
40 2,2,2,2,1,1,2
5 day,2,2,2,1,1,2
ab dataset,2,2,2,1,1,2
absorbing chemical,2,2,2,1,1,2
accumulation data,2,2,2,1,1,2
acrobat towed,2,2,2,1,1,2
aerial ctd,2,2,2,1,1,2
aerial vehicle,2,2,2,1,1,2
aerosol concentrations,2,2,2,1,1,2
air pressure,2,2,2,1,1,2
air transport,2,2,2,1,1,2
ak usa,2,2,2,1,1,2
"alaska 12,000",2,2,2,1,1,2
alaska 1977,2,2,2,1,1,2
alaska 1986,2,2,2,1,1,2
alaska 1994,2,2,2,1,1,2
alaska 2003,2,2,2,1,1,2
alaska field,2,2,2,1,1,2
alaska holocene,2,2,2,1,1,2
alaska permafrost,2,2,2,1,1,2
alaska sediment,2,2,2,1,1,2
alaska sites,2,2,2,1,1,2
alaska summer,2,2,2,1,1,2
alaska temperature,2,2,2,1,1,2
alaska's north,2,2,2,1,1,2
alaskan air,2,2,2,1,1,2
alaskan precipitation,2,2,2,1,1,2
albedo data,2,2,2,1,1,2
alert canada,2,2,2,1,1,2
analysis 2016,2,2,2,1,1,2
analysis data,2,2,2,1,1,2
april 2012,2,2,2,1,1,2
aquatic ecosystems,2,2,2,1,1,2
arctic 1979,2,2,2,1,1,2
arctic 2006,2,2,2,1,1,2
arctic basin,2,2,2,1,1,2
arctic carbon,2,2,2,1,1,2
arctic ecosystems,2,2,2,1,1,2
arctic hydrology,2,2,2,1,1,2
arctic proglacial,2,2,2,1,1,2
arctic regional,2,2,2,1,1,2
arctic surface,2,2,2,1,1,2
arctic warm,2,2,2,1,1,2
arctic watersheds,2,2,2,1,1,2
arcticrims 2m,2,2,2,1,1,2
arcticrims precipitation,2,2,2,1,1,2
arcticrims snow,2,2,2,1,1,2
arcticrims ssm,2,2,2,1,1,2
atmosphere community,2,2,2,1,1,2
atmospheric circulation,2,2,2,1,1,2
atmospheric forcing,2,2,2,1,1,2
atqasuk plant,2,2,2,1,1,2
atqasuk spectrometer,2,2,2,1,1,2
august 2017,2,2,2,1,1,2
august 31,2,2,2,1,1,2
autonomous arctic,2,2,2,1,1,2
backscattering data,2,2,2,1,1,2
bacterial community,2,2,2,1,1,2
baldwin peninsula,2,2,2,1,1,2
barrow spectrometer,2,2,2,1,1,2
based observation,2,2,2,1,1,2
based permafrost,2,2,2,1,1,2
basin 1995,2,2,2,1,1,2
basin arctic,2,2,2,1,1,2
belowground phenology,2,2,2,1,1,2
biogenic silica,2,2,2,1,1,2
biological measurements,2,2,2,1,1,2
birnirk project,2,2,2,1,1,2
black spruce,2,2,2,1,1,2
boil ecosystems,2,2,2,1,1,2
borehole inclinometry,2,2,2,1,1,2
borehole temperature,2,2,2,1,1,2
bottle chlorophyll,2,2,2,1,1,2
buoy 1,2,2,2,1,1,2
buoy 2,2,2,2,1,1,2
buoy argos,2,2,2,1,1,2
cad drifting,2,2,2,1,1,2
calanus glacialis,2,2,2,1,1,2
calon 2012,2,2,2,1,1,2
calon 2013,2,2,2,1,1,2
calon 2014,2,2,2,1,1,2
calon 2015,2,2,2,1,1,2
camp ocean,2,2,2,1,1,2
canada 2006,2,2,2,1,1,2
canada 2008,2,2,2,1,1,2
canada 2011,2,2,2,1,1,2
canada 2013,2,2,2,1,1,2
canada 2015,2,2,2,1,1,2
canopy cover,2,2,2,1,1,2
cape espenberg,2,2,2,1,1,2
carbon concentrations,2,2,2,1,1,2
carbon cycling,2,2,2,1,1,2
carbon dynamics,2,2,2,1,1,2
carbon synthesis,2,2,2,1,1,2
cascade lake,2,2,2,1,1,2
catch data,2,2,2,1,1,2
cdom fluorescence,2,2,2,1,1,2
central alaskan,2,2,2,1,1,2
change detection,2,2,2,1,1,2
change plant,2,2,2,1,1,2
changing arctic,2,2,2,1,1,2
charcoal pollen,2,2,2,1,1,2
chemical analysis,2,2,2,1,1,2
chemical composition,2,2,2,1,1,2
chemical measurements,2,2,2,1,1,2
chemical species,2,2,2,1,1,2
chemical weathering,2,2,2,1,1,2
chirikov basin,2,2,2,1,1,2
chlorophyll concentrations,2,2,2,1,1,2
circumarctic lakes,2,2,2,1,1,2
climate cycles,2,2,2,1,1,2
climate driven,2,2,2,1,1,2
climate monitoring,2,2,2,1,1,2
cloud microphysics,2,2,2,1,1,2
clyde river,2,2,2,1,1,2
column phytoplankton,2,2,2,1,1,2
combatant col,2,2,2,1,1,2
comida conductivity,2,2,2,1,1,2
common garden,2,2,2,1,1,2
community climate,2,2,2,1,1,2
community earth,2,2,2,1,1,2
competing impacts,2,2,2,1,1,2
comprehensive subsistence,2,2,2,1,1,2
concentrations sources,2,2,2,1,1,2
conductivity water,2,2,2,1,1,2
continuous pan,2,2,2,1,1,2
core measurements,2,2,2,1,1,2
core stable,2,2,2,1,1,2
core studies,2,2,2,1,1,2
cores recovered,2,2,2,1,1,2
cosmogenic 14c,2,2,2,1,1,2
coupled climate,2,2,2,1,1,2
crrel ice,2,2,2,1,1,2
ct data,2,2,2,1,1,2
ctd conductivity,2,2,2,1,1,2
ctd profiles,2,2,2,1,1,2
current profiles,2,2,2,1,1,2
daily simulated,2,2,2,1,1,2
daily temperature,2,2,2,1,1,2
das imet,2,2,2,1,1,2
data 1993,2,2,2,1,1,2
data 1994,2,2,2,1,1,2
data 2000,2,2,2,1,1,2
data 2002,2,2,2,1,1,2
data 2019,2,2,2,1,1,2
data cmf,2,2,2,1,1,2
data collcted,2,2,2,1,1,2
data creamer's,2,2,2,1,1,2
data jago,2,2,2,1,1,2
data kuparuk,2,2,2,1,1,2
data northern,2,2,2,1,1,2
data products,2,2,2,1,1,2
day composites,2,2,2,1,1,2
dec 2011,2,2,2,1,1,2
december 2011,2,2,2,1,1,2
december 2012,2,2,2,1,1,2
denali national,2,2,2,1,1,2
density temperature,2,2,2,1,1,2
depol ratio,2,2,2,1,1,2
depth based,2,2,2,1,1,2
depth dissolved,2,2,2,1,1,2
depth excel,2,2,2,1,1,2
depth ndvi,2,2,2,1,1,2
depth survey,2,2,2,1,1,2
detection array,2,2,2,1,1,2
dioxide concentration,2,2,2,1,1,2
dioxide fluxes,2,2,2,1,1,2
dissolved fe,2,2,2,1,1,2
drained lake,2,2,2,1,1,2
drift gif,2,2,2,1,1,2
driven phenological,2,2,2,1,1,2
dynamic controls,2,2,2,1,1,2
dynamic domain,2,2,2,1,1,2
e5 lake,2,2,2,1,1,2
earth system,2,2,2,1,1,2
ecological knowledge,2,2,2,1,1,2
ecosystem carbon,2,2,2,1,1,2
ecosystem exchange,2,2,2,1,1,2
ecosystem metabolism,2,2,2,1,1,2
ecosystems perch,2,2,2,1,1,2
eddy covariance,2,2,2,1,1,2
electromagnetic tem,2,2,2,1,1,2
emissions reductions,2,2,2,1,1,2
environmental sensors,2,2,2,1,1,2
espenberg birnirk,2,2,2,1,1,2
exchange membranes,2,2,2,1,1,2
expendable current,2,2,2,1,1,2
exposure dating,2,2,2,1,1,2
field data,2,2,2,1,1,2
field surveys,2,2,2,1,1,2
final ascii,2,2,2,1,1,2
fire regime,2,2,2,1,1,2
fire regimes,2,2,2,1,1,2
firn density,2,2,2,1,1,2
fisheries privatization,2,2,2,1,1,2
fjord oceanography,2,2,2,1,1,2
foliar nutrients,2,2,2,1,1,2
food webs,2,2,2,1,1,2
forest tundra,2,2,2,1,1,2
fram strait,2,2,2,1,1,2
freeze thaw,2,2,2,1,1,2
frost boil,2,2,2,1,1,2
gas flux,2,2,2,1,1,2
gas phase,2,2,2,1,1,2
geosummit greenland,2,2,2,1,1,2
gis data,2,2,2,1,1,2
glacial fed,2,2,2,1,1,2
glacial meltwaters,2,2,2,1,1,2
glacier 1976,2,2,2,1,1,2
glacier 2004,2,2,2,1,1,2
glacier ablation,2,2,2,1,1,2
glacier extent,2,2,2,1,1,2
glacier fed,2,2,2,1,1,2
glacier gps,2,2,2,1,1,2
glacier greenland,2,2,2,1,1,2
glacier linnébreen,2,2,2,1,1,2
glacier mass,2,2,2,1,1,2
glacier ocean,2,2,2,1,1,2
global atmospheric,2,2,2,1,1,2
global emissions,2,2,2,1,1,2
global positioning,2,2,2,1,1,2
gpr data,2,2,2,1,1,2
gps derived,2,2,2,1,1,2
gps network,2,2,2,1,1,2
greenhouse gases,2,2,2,1,1,2
greenland 1948,2,2,2,1,1,2
greenland gps,2,2,2,1,1,2
greenland microclimate,2,2,2,1,1,2
greenland traverse,2,2,2,1,1,2
grid data,2,2,2,1,1,2
ground snow,2,2,2,1,1,2
ground surface,2,2,2,1,1,2
growing seasons,2,2,2,1,1,2
growth rates,2,2,2,1,1,2
harvest survey,2,2,2,1,1,2
hazen nunavut,2,2,2,1,1,2
healy lake,2,2,2,1,1,2
heath tundra,2,2,2,1,1,2
highway alaska,2,2,2,1,1,2
hillshade rasters,2,2,2,1,1,2
historical data,2,2,2,1,1,2
hly1001 barrow,2,2,2,1,1,2
hly1101 barrow,2,2,2,1,1,2
hly1201 barrow,2,2,2,1,1,2
hly1201 bering,2,2,2,1,1,2
hly1301 bering,2,2,2,1,1,2
holocene methane,2,2,2,1,1,2
holocene physical,2,2,2,1,1,2
holocene variations,2,2,2,1,1,2
hot spring,2,2,2,1,1,2
hunter denali,2,2,2,1,1,2
hydgrographic chlorophyll,2,2,2,1,1,2
hydrological estimates,2,2,2,1,1,2
hydrostatic pressure,2,2,2,1,1,2
ice alaska,2,2,2,1,1,2
ice caps,2,2,2,1,1,2
ice chukchi,2,2,2,1,1,2
ice collected,2,2,2,1,1,2
ice conditions,2,2,2,1,1,2
ice marginal,2,2,2,1,1,2
ice observations,2,2,2,1,1,2
ice proximal,2,2,2,1,1,2
ice samples,2,2,2,1,1,2
ice seal,2,2,2,1,1,2
ice structure,2,2,2,1,1,2
ice variability,2,2,2,1,1,2
ii data,2,2,2,1,1,2
imagery svalbard,2,2,2,1,1,2
imet data,2,2,2,1,1,2
inclinometry measurements,2,2,2,1,1,2
increased interdisciplinarity,2,2,2,1,1,2
indigenous communities,2,2,2,1,1,2
industry chemical,2,2,2,1,1,2
infrared observer,2,2,2,1,1,2
interpolated position,2,2,2,1,1,2
inuit observations,2,2,2,1,1,2
inverse tide,2,2,2,1,1,2
island canada,2,2,2,1,1,2
isotope measurements,2,2,2,1,1,2
isotopic values,2,2,2,1,1,2
isus nitrate,2,2,2,1,1,2
itkillik primarily,2,2,2,1,1,2
ivishak hot,2,2,2,1,1,2
july 2013,2,2,2,1,1,2
july 2017,2,2,2,1,1,2
july 2019,2,2,2,1,1,2
july 30,2,2,2,1,1,2
kap hoegh,2,2,2,1,1,2
kongsvegen glaciers,2,2,2,1,1,2
kongsvegen kongsfjorden,2,2,2,1,1,2
labeling study,2,2,2,1,1,2
lake 2011,2,2,2,1,1,2
lake hazen,2,2,2,1,1,2
lake region,2,2,2,1,1,2
lake sedimentation,2,2,2,1,1,2
lake sediments,2,2,2,1,1,2
lake survey,2,2,2,1,1,2
lakes observation,2,2,2,1,1,2
landscape scale,2,2,2,1,1,2
larch forests,2,2,2,1,1,2
larix cajanderi,2,2,2,1,1,2
late pleistocene,2,2,2,1,1,2
late season,2,2,2,1,1,2
leaf gas,2,2,2,1,1,2
level calon,2,2,2,1,1,2
light saturated,2,2,2,1,1,2
linking belowground,2,2,2,1,1,2
linné glacier,2,2,2,1,1,2
linnébreen spitsbergen,2,2,2,1,1,2
linnédalen svalbard,2,2,2,1,1,2
litter decomposition,2,2,2,1,1,2
longwavedown radiation,2,2,2,1,1,2
longwavenet radiation,2,2,2,1,1,2
longwaveup radiation,2,2,2,1,1,2
magnetic resonance,2,2,2,1,1,2
magnetic susceptibility,2,2,2,1,1,2
march 2012,2,2,2,1,1,2
marine biology,2,2,2,1,1,2
marine climate,2,2,2,1,1,2
marine sediments,2,2,2,1,1,2
mass spectrometry,2,2,2,1,1,2
maximum ice,2,2,2,1,1,2
maximum temperature,2,2,2,1,1,2
meteorological parameters,2,2,2,1,1,2
methane ch4,2,2,2,1,1,2
methane flux,2,2,2,1,1,2
methane oxidation,2,2,2,1,1,2
microbial communities,2,2,2,1,1,2
microbial community,2,2,2,1,1,2
minimum temperature,2,2,2,1,1,2
minus outlet,2,2,2,1,1,2
mnt mat,2,2,2,1,1,2
model data,2,2,2,1,1,2
modèle atmosphérique,2,2,2,1,1,2
models 2002,2,2,2,1,1,2
modern climate,2,2,2,1,1,2
modern process,2,2,2,1,1,2
modern sedimentation,2,2,2,1,1,2
monthly station,2,2,2,1,1,2
mountains alaska,2,2,2,1,1,2
multi sensor,2,2,2,1,1,2
multiproxy sediment,2,2,2,1,1,2
national park,2,2,2,1,1,2
natural abundance,2,2,2,1,1,2
neem ice,2,2,2,1,1,2
net ecosystem,2,2,2,1,1,2
network 2017,2,2,2,1,1,2
network calon,2,2,2,1,1,2
network gnet,2,2,2,1,1,2
nims barrow,2,2,2,1,1,2
nitrogen n2,2,2,2,1,1,2
nmr soundings,2,2,2,1,1,2
north atlantic,2,2,2,1,1,2
northeast water,2,2,2,1,1,2
northern hemisphere,2,2,2,1,1,2
npeo aerial,2,2,2,1,1,2
npeo oceanographic,2,2,2,1,1,2
npeo pmel,2,2,2,1,1,2
npeo weather,2,2,2,1,1,2
nsf award,2,2,2,1,1,2
nuclear magnetic,2,2,2,1,1,2
nutrient availability,2,2,2,1,1,2
observation analysis,2,2,2,1,1,2
ocean 2000,2,2,2,1,1,2
ocean august,2,2,2,1,1,2
ocean dynamics,2,2,2,1,1,2
ocean inverse,2,2,2,1,1,2
ocean observing,2,2,2,1,1,2
ocean surface,2,2,2,1,1,2
ocean warming,2,2,2,1,1,2
oceanic fluxes,2,2,2,1,1,2
oceanographic mooring,2,2,2,1,1,2
oceanographic observations,2,2,2,1,1,2
october 1,2,2,2,1,1,2
october 2011,2,2,2,1,1,2
oksrukuyik creek,2,2,2,1,1,2
optical backscattering,2,2,2,1,1,2
organic material,2,2,2,1,1,2
organic pollutants,2,2,2,1,1,2
orthorectified mosaics,2,2,2,1,1,2
outlet stream,2,2,2,1,1,2
output netcdf,2,2,2,1,1,2
overpass data,2,2,2,1,1,2
oxygen conductivity,2,2,2,1,1,2
p2c2 reconstructing,2,2,2,1,1,2
pacific cod,2,2,2,1,1,2
pam ii,2,2,2,1,1,2
park alaska,2,2,2,1,1,2
partners project,2,2,2,1,1,2
past millennium,2,2,2,1,1,2
pathfinder app,2,2,2,1,1,2
pco2 data,2,2,2,1,1,2
peninsula alaska,2,2,2,1,1,2
permafrost active,2,2,2,1,1,2
permafrost borehole,2,2,2,1,1,2
permafrost model,2,2,2,1,1,2
permafrost thaw,2,2,2,1,1,2
peters water,2,2,2,1,1,2
photographs 2012,2,2,2,1,1,2
phytoplankton growth,2,2,2,1,1,2
pliocene arctic,2,2,2,1,1,2
plutonium measurements,2,2,2,1,1,2
pmel crrel,2,2,2,1,1,2
polar atmosphere,2,2,2,1,1,2
polar dataset,2,2,2,1,1,2
polar dome,2,2,2,1,1,2
polar sciences,2,2,2,1,1,2
polar urals,2,2,2,1,1,2
pole bottom,2,2,2,1,1,2
polynya project,2,2,2,1,1,2
polythermal tidewater,2,2,2,1,1,2
positioning system,2,2,2,1,1,2
potential future,2,2,2,1,1,2
precipitation snow,2,2,2,1,1,2
precipitation variability,2,2,2,1,1,2
pressure records,2,2,2,1,1,2
primarily oksrukuyik,2,2,2,1,1,2
profiles adjacent,2,2,2,1,1,2
project 2,2,2,2,1,1,2
project arctic,2,2,2,1,1,2
project cebp,2,2,2,1,1,2
project report,2,2,2,1,1,2
properties data,2,2,2,1,1,2
proposal aerosol,2,2,2,1,1,2
quantum yield,2,2,2,1,1,2
radiation buoy,2,2,2,1,1,2
radioactive fallout,2,2,2,1,1,2
radiocarbon ages,2,2,2,1,1,2
radiocarbon dates,2,2,2,1,1,2
radiometer avhrr,2,2,2,1,1,2
raw dmsp,2,2,2,1,1,2
raw hrpt,2,2,2,1,1,2
raw satellite,2,2,2,1,1,2
ray fluorescence,2,2,2,1,1,2
reanalysis data,2,2,2,1,1,2
reanalysis longwavedown,2,2,2,1,1,2
reanalysis longwavenet,2,2,2,1,1,2
reanalysis longwaveup,2,2,2,1,1,2
reanalysis maximum,2,2,2,1,1,2
reanalysis minimum,2,2,2,1,1,2
reanalysis precipitation,2,2,2,1,1,2
reanalysis shortwavedown,2,2,2,1,1,2
reanalysis shortwavenet,2,2,2,1,1,2
reanalysis shortwaveup,2,2,2,1,1,2
reanalysis temperature,2,2,2,1,1,2
reanalysis vapor,2,2,2,1,1,2
recent millennia,2,2,2,1,1,2
reconstructing central,2,2,2,1,1,2
regime influences,2,2,2,1,1,2
research contrasting,2,2,2,1,1,2
