token,n,unique_ids,unique_authors,weighted_n,weighted_ids,score
001 cnv skq201612s,1,1,1,1,1,2
001 dcc 002,1,1,1,1,1,2
0010 07 nsidc.csv,1,1,1,1,1,2
0010 08 nsidc.csv,1,1,1,1,1,2
0010 14 csv,1,1,1,1,1,2
0010 16 csv,1,1,1,1,1,2
0010 19 csv,1,1,1,1,1,2
0010 cnv d2019,1,1,1,1,1,2
0011 07 nsidc.csv,1,1,1,1,1,2
0011 14 csv,1,1,1,1,1,2
0011 16 csv,1,1,1,1,1,2
0011 19 csv,1,1,1,1,1,2
0011 cnv d2019,1,1,1,1,1,2
0012 07 csv,1,1,1,1,1,2
0012 13 14,1,1,1,1,1,2
0012 13 csv,1,1,1,1,1,2
0012 15 csv,1,1,1,1,1,2
0012 cnv d2019,1,1,1,1,1,2
0013 07 csv,1,1,1,1,1,2
0013 07 nsidc.csv,1,1,1,1,1,2
0013 14 csv,1,1,1,1,1,2
0013 19 csv,1,1,1,1,1,2
0013 cnv d2019,1,1,1,1,1,2
0014 13 csv,1,1,1,1,1,2
0014 15 csv,1,1,1,1,1,2
0014 cnv d2019,1,1,1,1,1,2
0015 08 nsidc.csv,1,1,1,1,1,2
0015 10 csv,1,1,1,1,1,2
0015 13 14,1,1,1,1,1,2
0015 13 csv,1,1,1,1,1,2
0015 14 csv,1,1,1,1,1,2
0015 15 csv,1,1,1,1,1,2
0015 19 csv,1,1,1,1,1,2
0015 cnv d2019,1,1,1,1,1,2
0016 07 nsidc.csv,1,1,1,1,1,2
0016 08 csv,1,1,1,1,1,2
0016 08 nsidc.csv,1,1,1,1,1,2
0016 09 csv,1,1,1,1,1,2
0016 11 csv,1,1,1,1,1,2
0016 12 csv,1,1,1,1,1,2
0016 13 csv,1,1,1,1,1,2
0016 16 csv,1,1,1,1,1,2
0016 cnv d2019,1,1,1,1,1,2
0017 07 11,1,1,1,1,1,2
0017 07 nsidc.csv,1,1,1,1,1,2
0017 08 csv,1,1,1,1,1,2
0017 08 nsidc.csv,1,1,1,1,1,2
0017 cnv d2019,1,1,1,1,1,2
0017 scs 3,1,1,1,1,1,2
0018 07 nsidc.csv,1,1,1,1,1,2
0018 08 nsidc.csv,1,1,1,1,1,2
0018 08nsidc.csv ru,1,1,1,1,1,2
0018 cnv d2019,1,1,1,1,1,2
0018 scs 3,1,1,1,1,1,2
0019 07 csv,1,1,1,1,1,2
0019 07 nsidc.csv,1,1,1,1,1,2
0019 08 nsidc.csv,1,1,1,1,1,2
0019 08nsidc.csv ru,1,1,1,1,1,2
0019 13 14,1,1,1,1,1,2
0019 14 csv,1,1,1,1,1,2
0019 19 csv,1,1,1,1,1,2
0019 cnv d2019,1,1,1,1,1,2
002 2015 08,1,1,1,1,1,2
002 2017 07,1,1,1,1,1,2
002 2017 10,1,1,1,1,1,2
002 2017 laketimeseries,1,1,1,1,1,2
002 2018 10,1,1,1,1,1,2
002 2019 09,1,1,1,1,1,2
002 cnv skq201612s,1,1,1,1,1,2
002 dcc 003,1,1,1,1,1,2
002 txt 1703,1,1,1,1,1,2
0020 07 csv,1,1,1,1,1,2
0020 08 nsidc.csv,1,1,1,1,1,2
0020 08nsidc.csv ru,1,1,1,1,1,2
0020 2013 csv,1,1,1,1,1,2
0020 cnv d2019,1,1,1,1,1,2
0020 scs 3,1,1,1,1,1,2
0021 08nsidc.csv ru,1,1,1,1,1,2
0021 13 csv,1,1,1,1,1,2
0021 14 csv,1,1,1,1,1,2
0021 cnv d2019,1,1,1,1,1,2
0021a 08 csv,1,1,1,1,1,2
0021a 09 csv,1,1,1,1,1,2
0021a 10 csv,1,1,1,1,1,2
0021a 12 csv,1,1,1,1,1,2
0022 08 nsidc.csv,1,1,1,1,1,2
0022 08nsidc.csv ru,1,1,1,1,1,2
0022 10 11,1,1,1,1,1,2
0022 cnv d2019,1,1,1,1,1,2
0023 08 nsidc.csv,1,1,1,1,1,2
0023 08nsidc.csv ru,1,1,1,1,1,2
0023 15 csv,1,1,1,1,1,2
0023 19 csv,1,1,1,1,1,2
0023 cnv d2019,1,1,1,1,1,2
0024 08 csv,1,1,1,1,1,2
0024 08 nsidc.csv,1,1,1,1,1,2
0024 16 csv,1,1,1,1,1,2
0024 19 csv,1,1,1,1,1,2
0024 cnv d2019,1,1,1,1,1,2
0025 06 single.csv,1,1,1,1,1,2
0025 08 csv,1,1,1,1,1,2
0025 08 nsidc.csv,1,1,1,1,1,2
0025 10 single.csv,1,1,1,1,1,2
0025 11 csv,1,1,1,1,1,2
0025 11 single.csv,1,1,1,1,1,2
0025 12 csv,1,1,1,1,1,2
0025 12 single.csv,1,1,1,1,1,2
0025 13 csv,1,1,1,1,1,2
0025 13 single.csv,1,1,1,1,1,2
0025 14 single.csv,1,1,1,1,1,2
0025 16 csv,1,1,1,1,1,2
0025 19 csv,1,1,1,1,1,2
0025 cnv d2019,1,1,1,1,1,2
0026 08 csv,1,1,1,1,1,2
0026 08 nsidc.csv,1,1,1,1,1,2
0026 09 csv,1,1,1,1,1,2
0026 10 csv,1,1,1,1,1,2
0026 11 csv,1,1,1,1,1,2
0026 12 csv,1,1,1,1,1,2
0026 13 csv,1,1,1,1,1,2
0026 cnv d2019,1,1,1,1,1,2
0026 scs 3,1,1,1,1,1,2
0027 08 csv,1,1,1,1,1,2
0027 08 single.csv,1,1,1,1,1,2
0027 10 csv,1,1,1,1,1,2
0027 10 single.csv,1,1,1,1,1,2
0027 11 single.csv,1,1,1,1,1,2
0027 13 14,1,1,1,1,1,2
0027 19 csv,1,1,1,1,1,2
0027 cnv d2019,1,1,1,1,1,2
0028 06 single.csv,1,1,1,1,1,2
0028 07 single.csv,1,1,1,1,1,2
0028 08 nsidc.csv,1,1,1,1,1,2
0028 08 single.csv,1,1,1,1,1,2
0028 10 single.csv,1,1,1,1,1,2
0028 11 single.csv,1,1,1,1,1,2
0028 12 single.csv,1,1,1,1,1,2
0028 13 single.csv,1,1,1,1,1,2
0028 14 single.csv,1,1,1,1,1,2
0028 bc 5,1,1,1,1,1,2
0028 cnv d2019,1,1,1,1,1,2
0029 06 single.csv,1,1,1,1,1,2
0029 07 csv,1,1,1,1,1,2
0029 07 single.csv,1,1,1,1,1,2
0029 08 csv,1,1,1,1,1,2
0029 08 single.csv,1,1,1,1,1,2
0029 09 csv,1,1,1,1,1,2
0029 10 csv,1,1,1,1,1,2
0029 10 single.csv,1,1,1,1,1,2
0029 11 single.csv,1,1,1,1,1,2
0029 12 single.csv,1,1,1,1,1,2
0029 13 single.csv,1,1,1,1,1,2
0029 14 single.csv,1,1,1,1,1,2
0029 19 csv,1,1,1,1,1,2
0029 bc 5,1,1,1,1,1,2
0029 cnv d2019,1,1,1,1,1,2
003 2015 07,1,1,1,1,1,2
003 2018 06,1,1,1,1,1,2
003 cnv skq201612s,1,1,1,1,1,2
003 dcc 004,1,1,1,1,1,2
003 txt 1703,1,1,1,1,1,2
0030 06 single.csv,1,1,1,1,1,2
0030 07 single.csv,1,1,1,1,1,2
0030 08 nsidc.csv,1,1,1,1,1,2
0030 08 single.csv,1,1,1,1,1,2
0030 10 single.csv,1,1,1,1,1,2
0030 11 single.csv,1,1,1,1,1,2
0030 12 single.csv,1,1,1,1,1,2
0030 13 single.csv,1,1,1,1,1,2
0030 14 single.csv,1,1,1,1,1,2
0030 bc 5,1,1,1,1,1,2
0030 cnv d2019,1,1,1,1,1,2
0031 06 single.csv,1,1,1,1,1,2
0031 07 single.csv,1,1,1,1,1,2
0031 08 csv,1,1,1,1,1,2
0031 08 single.csv,1,1,1,1,1,2
0031 10 single.csv,1,1,1,1,1,2
0031 11 single.csv,1,1,1,1,1,2
0031 12 single.csv,1,1,1,1,1,2
0031 13 single.csv,1,1,1,1,1,2
0031 14 single.csv,1,1,1,1,1,2
0031 bc 5,1,1,1,1,1,2
0031 cnv d2019,1,1,1,1,1,2
0032 06 single.csv,1,1,1,1,1,2
0032 07 single.csv,1,1,1,1,1,2
0032 08 single.csv,1,1,1,1,1,2
0032 10 single.csv,1,1,1,1,1,2
0032 11 single.csv,1,1,1,1,1,2
0032 12 single.csv,1,1,1,1,1,2
0032 13 single.csv,1,1,1,1,1,2
0032 14 single.csv,1,1,1,1,1,2
0032 bc 5,1,1,1,1,1,2
0032 cnv d2019,1,1,1,1,1,2
0033 06 single.csv,1,1,1,1,1,2
0033 07 single.csv,1,1,1,1,1,2
0033 08 csv,1,1,1,1,1,2
0033 08 single.csv,1,1,1,1,1,2
0033 09 csv,1,1,1,1,1,2
0033 10 csv,1,1,1,1,1,2
0033 11 csv,1,1,1,1,1,2
0033 12 csv,1,1,1,1,1,2
0033 13 csv,1,1,1,1,1,2
0033 bc 5,1,1,1,1,1,2
0033 cnv d2019,1,1,1,1,1,2
0034 06 single.csv,1,1,1,1,1,2
0034 07 single.csv,1,1,1,1,1,2
0034 08 11,1,1,1,1,1,2
0034 08 single.csv,1,1,1,1,1,2
0034 10 single.csv,1,1,1,1,1,2
0034 11 single.csv,1,1,1,1,1,2
0034 12 single.csv,1,1,1,1,1,2
0034 13 single.csv,1,1,1,1,1,2
0034 14 single.csv,1,1,1,1,1,2
0034 15 single.csv,1,1,1,1,1,2
0034 2012 single.csv,1,1,1,1,1,2
0034 bc 5,1,1,1,1,1,2
0034 cnv d2019,1,1,1,1,1,2
0035 06 single.csv,1,1,1,1,1,2
0035 07 single.csv,1,1,1,1,1,2
0035 08 11,1,1,1,1,1,2
0035 08 nsidc.csv,1,1,1,1,1,2
0035 08 single.csv,1,1,1,1,1,2
0035 10 single.csv,1,1,1,1,1,2
0035 11 single.csv,1,1,1,1,1,2
0035 12 single.csv,1,1,1,1,1,2
0035 13 single.csv,1,1,1,1,1,2
0035 14 single.csv,1,1,1,1,1,2
0035 15 single.csv,1,1,1,1,1,2
0035 19 csv,1,1,1,1,1,2
0035 bc 5,1,1,1,1,1,2
0035 cnv d2019,1,1,1,1,1,2
0036 06 single.csv,1,1,1,1,1,2
0036 07 single.csv,1,1,1,1,1,2
0036 08 11,1,1,1,1,1,2
0036 08 nsidc.csv,1,1,1,1,1,2
0036 08 single.csv,1,1,1,1,1,2
0036 10 single.csv,1,1,1,1,1,2
0036 11 single.csv,1,1,1,1,1,2
0036 12 single.csv,1,1,1,1,1,2
0036 13 single.csv,1,1,1,1,1,2
0036 14 single.csv,1,1,1,1,1,2
0036 15 single.csv,1,1,1,1,1,2
0036 bc 5,1,1,1,1,1,2
0036 cnv d2019,1,1,1,1,1,2
0037 06 single.csv,1,1,1,1,1,2
0037 08 11,1,1,1,1,1,2
0037 08 nsidc.csv,1,1,1,1,1,2
0037 08 single.csv,1,1,1,1,1,2
0037 09 csv,1,1,1,1,1,2
0037 10 csv,1,1,1,1,1,2
0037 10 single.csv,1,1,1,1,1,2
0037 11 single.csv,1,1,1,1,1,2
0037 12 single.csv,1,1,1,1,1,2
0037 13 single.csv,1,1,1,1,1,2
0037 14 single.csv,1,1,1,1,1,2
0037 15 single.csv,1,1,1,1,1,2
0037 19 csv,1,1,1,1,1,2
0037 bc 5,1,1,1,1,1,2
0037 cnv d2019,1,1,1,1,1,2
0038 08 11,1,1,1,1,1,2
0038 08 single.csv,1,1,1,1,1,2
0038 10 single.csv,1,1,1,1,1,2
0038 11 single.csv,1,1,1,1,1,2
0038 12 single.csv,1,1,1,1,1,2
0038 13 single.csv,1,1,1,1,1,2
0038 14 single.csv,1,1,1,1,1,2
0038 15 single.csv,1,1,1,1,1,2
0038 19 csv,1,1,1,1,1,2
0038 cnv d2019,1,1,1,1,1,2
0039 06 single.csv,1,1,1,1,1,2
0039 07 single.csv,1,1,1,1,1,2
0039 08 11,1,1,1,1,1,2
0039 08 single.csv,1,1,1,1,1,2
0039 10 single.csv,1,1,1,1,1,2
0039 11 single.csv,1,1,1,1,1,2
0039 12 single.csv,1,1,1,1,1,2
0039 13 single.csv,1,1,1,1,1,2
0039 cnv d2019,1,1,1,1,1,2
004 2015 06,1,1,1,1,1,2
004 2017 06,1,1,1,1,1,2
004 2018 06,1,1,1,1,1,2
004 cnv skq201612s,1,1,1,1,1,2
004 dcc 005,1,1,1,1,1,2
004 txt 1703,1,1,1,1,1,2
0040 08 11,1,1,1,1,1,2
0040 08 csv,1,1,1,1,1,2
0040 09 csv,1,1,1,1,1,2
0040 10 csv,1,1,1,1,1,2
0040 11 csv,1,1,1,1,1,2
0040 13 csv,1,1,1,1,1,2
0040 19 csv,1,1,1,1,1,2
0040 cnv d2019,1,1,1,1,1,2
0041 08 11,1,1,1,1,1,2
0041 08 csv,1,1,1,1,1,2
0041 09 csv,1,1,1,1,1,2
0041 10 csv,1,1,1,1,1,2
0041 11 csv,1,1,1,1,1,2
0041 12 csv,1,1,1,1,1,2
0041 13 csv,1,1,1,1,1,2
0041 cnv d2019,1,1,1,1,1,2
0042 08 csv,1,1,1,1,1,2
0042 09 csv,1,1,1,1,1,2
0042 11 csv,1,1,1,1,1,2
0042 13 csv,1,1,1,1,1,2
0042 19 csv,1,1,1,1,1,2
0042 cnv d2019,1,1,1,1,1,2
0043 08 csv,1,1,1,1,1,2
0043 09 csv,1,1,1,1,1,2
0043 10 csv,1,1,1,1,1,2
0043 11 csv,1,1,1,1,1,2
0043 12 csv,1,1,1,1,1,2
0043 13 csv,1,1,1,1,1,2
0043 19 csv,1,1,1,1,1,2
0043 cnv d2019,1,1,1,1,1,2
0044 08 csv,1,1,1,1,1,2
0044 09 csv,1,1,1,1,1,2
0044 cnv d2019,1,1,1,1,1,2
0045 13 csv,1,1,1,1,1,2
0045 19 csv,1,1,1,1,1,2
0045 cnv d2019,1,1,1,1,1,2
0046 13 csv,1,1,1,1,1,2
0046 19 csv,1,1,1,1,1,2
0046 cnv d2019,1,1,1,1,1,2
0047 19 csv,1,1,1,1,1,2
0047 cnv d2019,1,1,1,1,1,2
0048 11 csv,1,1,1,1,1,2
0048 12 csv,1,1,1,1,1,2
0048 13 csv,1,1,1,1,1,2
0048 19 csv,1,1,1,1,1,2
0048 cnv d2019,1,1,1,1,1,2
0049 13 csv,1,1,1,1,1,2
0049 14 csv,1,1,1,1,1,2
0049 19 csv,1,1,1,1,1,2
0049 cnv d2019,1,1,1,1,1,2
005 2015 06,1,1,1,1,1,2
005 2015 07,1,1,1,1,1,2
005 2017 laketimeseries,1,1,1,1,1,2
005 cnv skq201612s,1,1,1,1,1,2
005 dcc 006,1,1,1,1,1,2
005 txt 1703,1,1,1,1,1,2
0050 10 csv,1,1,1,1,1,2
0050 11 csv,1,1,1,1,1,2
0050 13 csv,1,1,1,1,1,2
0050 14 csv,1,1,1,1,1,2
0050 cnv d2019,1,1,1,1,1,2
0051 13 csv,1,1,1,1,1,2
0051 14 csv,1,1,1,1,1,2
0051 19 csv,1,1,1,1,1,2
0051 cnv d2019,1,1,1,1,1,2
0052 09 csv,1,1,1,1,1,2
0052 10 csv,1,1,1,1,1,2
0052 11 csv,1,1,1,1,1,2
0052 12 csv,1,1,1,1,1,2
0052 13 csv,1,1,1,1,1,2
0052 14 csv,1,1,1,1,1,2
0052 19 csv,1,1,1,1,1,2
0052 cnv d2019,1,1,1,1,1,2
0053 10 csv,1,1,1,1,1,2
0053 14 csv,1,1,1,1,1,2
0053 19 csv,1,1,1,1,1,2
0054 11 csv,1,1,1,1,1,2
0054 12 csv,1,1,1,1,1,2
0054 13 csv,1,1,1,1,1,2
0054 14 csv,1,1,1,1,1,2
0054 19 csv,1,1,1,1,1,2
0055 12 csv,1,1,1,1,1,2
0055 13 csv,1,1,1,1,1,2
0055 14 csv,1,1,1,1,1,2
0055 19 csv,1,1,1,1,1,2
0056 12 csv,1,1,1,1,1,2
0056 13 csv,1,1,1,1,1,2
0056 14 csv,1,1,1,1,1,2
0057 12 csv,1,1,1,1,1,2
0057 13 csv,1,1,1,1,1,2
0057 14 csv,1,1,1,1,1,2
0057 19 csv,1,1,1,1,1,2
0058 12 csv,1,1,1,1,1,2
0058 13 csv,1,1,1,1,1,2
0059 13 csv,1,1,1,1,1,2
0059 19 csv,1,1,1,1,1,2
006 2015 06,1,1,1,1,1,2
006 2015 08,1,1,1,1,1,2
006 2017 06,1,1,1,1,1,2
006 2017 laketimeseries,1,1,1,1,1,2
006 2018 06,1,1,1,1,1,2
006 cnv ctd,1,1,1,1,1,2
006 cnv skq201612s,1,1,1,1,1,2
006 dcc 007,1,1,1,1,1,2
006 txt 1703,1,1,1,1,1,2
0060 13 csv,1,1,1,1,1,2
0060 19 csv,1,1,1,1,1,2
0061 10 13,1,1,1,1,1,2
0061 14 csv,1,1,1,1,1,2
0062 13 csv,1,1,1,1,1,2
0062 14 csv,1,1,1,1,1,2
0063 13 csv,1,1,1,1,1,2
0063 19 csv,1,1,1,1,1,2
0064 14 csv,1,1,1,1,1,2
0064 19 csv,1,1,1,1,1,2
0065 13 csv,1,1,1,1,1,2
0065 19 csv,1,1,1,1,1,2
0069 19 csv,1,1,1,1,1,2
007 2015 06,1,1,1,1,1,2
007 2015 08,1,1,1,1,1,2
007 2017 06,1,1,1,1,1,2
007 2018 06,1,1,1,1,1,2
007 cnv skq201612s,1,1,1,1,1,2
007 dcc 008,1,1,1,1,1,2
007 txt 1703,1,1,1,1,1,2
0070 19 csv,1,1,1,1,1,2
008 cnv skq201612s,1,1,1,1,1,2
008 dcc 009,1,1,1,1,1,2
008 txt 1703,1,1,1,1,1,2
009 cnv skq201612s,1,1,1,1,1,2
009 txt 1703,1,1,1,1,1,2
0097439 data flux,1,1,1,1,1,2
01 001 122919,1,1,1,1,1,2
01 001 185913,1,1,1,1,1,2
01 0020 08,1,1,1,1,1,2
01 0026 08,1,1,1,1,1,2
01 0028 08,1,1,1,1,1,2
01 0030 08,1,1,1,1,1,2
01 0035 08,1,1,1,1,1,2
01 0036 08,1,1,1,1,1,2
01 0037 08,1,1,1,1,1,2
01 2015 07,1,1,1,1,1,2
01 2016 07,1,1,1,1,1,2
01 2016 08,1,1,1,1,1,2
01 2017 04,1,1,1,1,1,2
01 2019 02,1,1,1,1,1,2
01 2019 03,1,1,1,1,1,2
01 arcsees airport,1,1,1,1,1,2
01 csv 95,1,1,1,1,1,2
01 csv ice,1,1,1,1,1,2
01 healy final.txt,1,1,1,1,1,2
01 xtf esquibel,1,1,1,1,1,2
01 xtf keku,1,1,1,1,1,2
01 xtf shakan,1,1,1,1,1,2
01.872 keku 17,1,1,1,1,1,2
010 2015 06,1,1,1,1,1,2
010 2015 07,1,1,1,1,1,2
010 2015 08,1,1,1,1,1,2
010 2016 06,1,1,1,1,1,2
010 2017 06,1,1,1,1,1,2
010 2018 07,1,1,1,1,1,2
010 cnv skq201612s,1,1,1,1,1,2
010 dcc 011,1,1,1,1,1,2
010 dcc station,1,1,1,1,1,2
010 txt 1703,1,1,1,1,1,2
011 2015 08,1,1,1,1,1,2
011 2016 06,1,1,1,1,1,2
011 2017 06,1,1,1,1,1,2
011 2018 06,1,1,1,1,1,2
011 cnv skq201612s,1,1,1,1,1,2
011 dcc 012,1,1,1,1,1,2
011 pc qxrd.csv,1,1,1,1,1,2
011 txt 1703,1,1,1,1,1,2
012 2014 07,1,1,1,1,1,2
012 2015 06,1,1,1,1,1,2
012 2015 07,1,1,1,1,1,2
012 2015 08,1,1,1,1,1,2
012 cnv skq201612s,1,1,1,1,1,2
012 dcc 013,1,1,1,1,1,2
012 txt 1703,1,1,1,1,1,2
012218 csv drp,1,1,1,1,1,2
013 2014 07,1,1,1,1,1,2
013 2015 06,1,1,1,1,1,2
013 2015 07,1,1,1,1,1,2
013 2015 08,1,1,1,1,1,2
013 cnv skq201612s,1,1,1,1,1,2
013 dcc 014,1,1,1,1,1,2
013 txt 1703,1,1,1,1,1,2
014 2014 07,1,1,1,1,1,2
014 2015 07,1,1,1,1,1,2
014 2015 08,1,1,1,1,1,2
014 2017 06,1,1,1,1,1,2
014 cnv skq201612s,1,1,1,1,1,2
014 dcc 015,1,1,1,1,1,2
014 txt 1703,1,1,1,1,1,2
015 2015 06,1,1,1,1,1,2
015 2015 08,1,1,1,1,1,2
015 2016 06,1,1,1,1,1,2
015 2017 06,1,1,1,1,1,2
015 2018 06,1,1,1,1,1,2
015 cnv skq201612s,1,1,1,1,1,2
015 dcc 016,1,1,1,1,1,2
015 txt 1703,1,1,1,1,1,2
016 0 1000,1,1,1,1,1,2
016 2015 07,1,1,1,1,1,2
016 2015 08,1,1,1,1,1,2
016 2016 06,1,1,1,1,1,2
016 2017 06,1,1,1,1,1,2
016 2018 06,1,1,1,1,1,2
016 cnv skq201612s,1,1,1,1,1,2
016 txt 1703,1,1,1,1,1,2
0168711 s001 csv,1,1,1,1,1,2
017 2015 06,1,1,1,1,1,2
017 cnv skq201612s,1,1,1,1,1,2
017 dcc 018,1,1,1,1,1,2
017 dcc station,1,1,1,1,1,2
017 txt 1703,1,1,1,1,1,2
018 cnv skq201612s,1,1,1,1,1,2
018 dcc 019,1,1,1,1,1,2
018 txt 1703,1,1,1,1,1,2
019 cnv skq201612s,1,1,1,1,1,2
019 dcc 020,1,1,1,1,1,2
019 txt 1703,1,1,1,1,1,2
02 07 06,1,1,1,1,1,2
02 18 daily.csv,1,1,1,1,1,2
02 51 txt,1,1,1,1,1,2
02 csv suib,1,1,1,1,1,2
02 dem final,1,1,1,1,1,2
02 nc data,1,1,1,1,1,2
02 ortho final,1,1,1,1,1,2
02 sizrs final.txt,1,1,1,1,1,2
02 xtf esquibel,1,1,1,1,1,2
02 xtf shakan,1,1,1,1,1,2
02.872 keku 17,1,1,1,1,1,2
020 cnv skq201612s,1,1,1,1,1,2
020 dcc 021,1,1,1,1,1,2
020 txt 1703,1,1,1,1,1,2
021 cnv skq201612s,1,1,1,1,1,2
021 dcc 022,1,1,1,1,1,2
021 txt 1703,1,1,1,1,1,2
022 cnv skq201612s,1,1,1,1,1,2
022 dcc 023,1,1,1,1,1,2
022 txt 1703,1,1,1,1,1,2
023 dcc 024,1,1,1,1,1,2
023 txt 1703,1,1,1,1,1,2
024 cnv skq201612s,1,1,1,1,1,2
024 dcc 025,1,1,1,1,1,2
024 dcc station,1,1,1,1,1,2
024 txt 1703,1,1,1,1,1,2
025 2014 07,1,1,1,1,1,2
025 2015 06,1,1,1,1,1,2
025 2015 07,1,1,1,1,1,2
025 2016 06,1,1,1,1,1,2
025 2017 06,1,1,1,1,1,2
025 2018 06,1,1,1,1,1,2
025 cnv skq201612s,1,1,1,1,1,2
025 dcc 026,1,1,1,1,1,2
025 txt 1703,1,1,1,1,1,2
026 2014 07,1,1,1,1,1,2
026 2015 06,1,1,1,1,1,2
026 2015 07,1,1,1,1,1,2
026 2016 06,1,1,1,1,1,2
026 2017 06,1,1,1,1,1,2
026 2018 06,1,1,1,1,1,2
026 cnv skq201612s,1,1,1,1,1,2
026 dcc 027,1,1,1,1,1,2
026 txt 1703,1,1,1,1,1,2
027 cnv skq201612s,1,1,1,1,1,2
027 dcc 028,1,1,1,1,1,2
027 txt 1703,1,1,1,1,1,2
028 2014 07,1,1,1,1,1,2
028 2015 06,1,1,1,1,1,2
028 2015 07,1,1,1,1,1,2
028 2016 06,1,1,1,1,1,2
028 2017 06,1,1,1,1,1,2
028 2018 06,1,1,1,1,1,2
