token,n,unique_ids,unique_authors,weighted_n,weighted_ids,score
dunrossness shetland,6,6,6,1,1,2
earthquakes tsunamis,6,6,6,1,1,2
ecological systems,6,6,6,1,1,2
european contact,6,6,6,1,1,2
fed lake,6,6,6,1,1,2
fluorescence xrf,6,6,6,1,1,2
future global,6,6,6,1,1,2
future studies,6,6,6,1,1,2
global scale,6,6,6,1,1,2
highly significant,6,6,6,1,1,2
human coping,6,6,6,1,1,2
human migration,6,6,6,1,1,2
human resources,6,6,6,1,1,2
human responses,6,6,6,1,1,2
interdisciplinary project,6,6,6,1,1,2
international research,6,6,6,1,1,2
ion concentrations,6,6,6,1,1,2
isotope laboratory,6,6,6,1,1,2
july 2004,6,6,6,1,1,2
july 2005,6,6,6,1,1,2
knowledge ltk,6,6,6,1,1,2
kuparuk basin,6,6,6,1,1,2
largest island,6,6,6,1,1,2
laurentide ice,6,6,6,1,1,2
mechanisms changing,6,6,6,1,1,2
modeling efforts,6,6,6,1,1,2
mountain prehistoric,6,6,6,1,1,2
oasis program,6,6,6,1,1,2
past environmental,6,6,6,1,1,2
plate boundary,6,6,6,1,1,2
polar research,6,6,6,1,1,2
potential effects,6,6,6,1,1,2
prehistoric sites,6,6,6,1,1,2
project scientists,6,6,6,1,1,2
research effort,6,6,6,1,1,2
research goals,6,6,6,1,1,2
research include,6,6,6,1,1,2
sea water,6,6,6,1,1,2
social ecological,6,6,6,1,1,2
societal development,6,6,6,1,1,2
soil profile,6,6,6,1,1,2
southeast greenland,6,6,6,1,1,2
spatial coverage,6,6,6,1,1,2
surface conditions,6,6,6,1,1,2
suspended sediments,6,6,6,1,1,2
svalbard norway,6,6,6,1,1,2
tar.gz file,6,6,6,1,1,2
volumetric soil,6,6,6,1,1,2
water collected,6,6,6,1,1,2
weather events,6,6,6,1,1,2
weather observations,6,6,6,1,1,2
008 fairbanks,5,5,5,1,1,2
1 human,5,5,5,1,1,2
1800 km,5,5,5,1,1,2
2 subarctic,5,5,5,1,1,2
20 cm,5,5,5,1,1,2
2002 2003,5,5,5,1,1,2
3 dimensional,5,5,5,1,1,2
3 geological,5,5,5,1,1,2
active plate,5,5,5,1,1,2
active volcanoes,5,5,5,1,1,2
advance understanding,5,5,5,1,1,2
aerial photography,5,5,5,1,1,2
al 2004,5,5,5,1,1,2
aleutians extensive,5,5,5,1,1,2
alpine research,5,5,5,1,1,2
analytical techniques,5,5,5,1,1,2
archaeological laboratory,5,5,5,1,1,2
asian continents,5,5,5,1,1,2
atmospheric methane,5,5,5,1,1,2
based model,5,5,5,1,1,2
biogeochemical cycling,5,5,5,1,1,2
biogeochemical data,5,5,5,1,1,2
biotic environments,5,5,5,1,1,2
bldg 008,5,5,5,1,1,2
broo township,5,5,5,1,1,2
campus west,5,5,5,1,1,2
cascading effects,5,5,5,1,1,2
catastrophic climatic,5,5,5,1,1,2
catastrophic destruction,5,5,5,1,1,2
change volcanic,5,5,5,1,1,2
climate reconstructions,5,5,5,1,1,2
climate studies,5,5,5,1,1,2
climatic biotic,5,5,5,1,1,2
climatic data,5,5,5,1,1,2
climatic variability,5,5,5,1,1,2
community life,5,5,5,1,1,2
consequent change,5,5,5,1,1,2
constituted human,5,5,5,1,1,2
core analysis,5,5,5,1,1,2
core site,5,5,5,1,1,2
coupled ice,5,5,5,1,1,2
ctd instrument,5,5,5,1,1,2
current knowledge,5,5,5,1,1,2
daily data,5,5,5,1,1,2
data extracted,5,5,5,1,1,2
data indicating,5,5,5,1,1,2
day period,5,5,5,1,1,2
deep time,5,5,5,1,1,2
density data,5,5,5,1,1,2
depth measured,5,5,5,1,1,2
depth pressure,5,5,5,1,1,2
depth profiles,5,5,5,1,1,2
depth water,5,5,5,1,1,2
distribution diversity,5,5,5,1,1,2
ecology 2,5,5,5,1,1,2
energy exchange,5,5,5,1,1,2
environmental instability,5,5,5,1,1,2
environmental reciprocal,5,5,5,1,1,2
environments researchers,5,5,5,1,1,2
eruptions earthquakes,5,5,5,1,1,2
eurasian arctic,5,5,5,1,1,2
excel spreadsheets,5,5,5,1,1,2
excellent natural,5,5,5,1,1,2
extending 1800,5,5,5,1,1,2
factor affecting,5,5,5,1,1,2
fairbanks campus,5,5,5,1,1,2
field based,5,5,5,1,1,2
foundation arctic,5,5,5,1,1,2
geologic change,5,5,5,1,1,2
geologic data,5,5,5,1,1,2
geological ecological,5,5,5,1,1,2
geological forces,5,5,5,1,1,2
geological influences,5,5,5,1,1,2
glacial interglacial,5,5,5,1,1,2
gradual colonization,5,5,5,1,1,2
graduate education,5,5,5,1,1,2
gridded data,5,5,5,1,1,2
ground truth,5,5,5,1,1,2
highly sensitive,5,5,5,1,1,2
historical records,5,5,5,1,1,2
holocene environments,5,5,5,1,1,2
hourly data,5,5,5,1,1,2
human ecology,5,5,5,1,1,2
human environmental,5,5,5,1,1,2
human risk,5,5,5,1,1,2
human society,5,5,5,1,1,2
ice interaction,5,5,5,1,1,2
ice model,5,5,5,1,1,2
impacted biotic,5,5,5,1,1,2
included 1,5,5,5,1,1,2
including temperature,5,5,5,1,1,2
increased surface,5,5,5,1,1,2
indicating volcanic,5,5,5,1,1,2
instability climate,5,5,5,1,1,2
interactions unangan,5,5,5,1,1,2
interannual time,5,5,5,1,1,2
international workshop,5,5,5,1,1,2
investigated connections,5,5,5,1,1,2
islands divide,5,5,5,1,1,2
islands extending,5,5,5,1,1,2
isotopic ratios,5,5,5,1,1,2
july 18,5,5,5,1,1,2
june august,5,5,5,1,1,2
km equal,5,5,5,1,1,2
km wide,5,5,5,1,1,2
land based,5,5,5,1,1,2
level fluctuations,5,5,5,1,1,2
low temperature,5,5,5,1,1,2
major role,5,5,5,1,1,2
march 2011,5,5,5,1,1,2
marine animal,5,5,5,1,1,2
meteorological station,5,5,5,1,1,2
meter air,5,5,5,1,1,2
microbial ecology,5,5,5,1,1,2
migratory birds,5,5,5,1,1,2
modeling studies,5,5,5,1,1,2
moisture content,5,5,5,1,1,2
moisture soil,5,5,5,1,1,2
mountains aleutian,5,5,5,1,1,2
mountains provided,5,5,5,1,1,2
mountains region,5,5,5,1,1,2
natural archaeological,5,5,5,1,1,2
nsf project,5,5,5,1,1,2
objectives 1,5,5,5,1,1,2
ocean boundary,5,5,5,1,1,2
ocean processes,5,5,5,1,1,2
ocean profiles,5,5,5,1,1,2
oceanographic measurements,5,5,5,1,1,2
optical properties,5,5,5,1,1,2
oral history,5,5,5,1,1,2
overlying atmosphere,5,5,5,1,1,2
pacific cod,5,5,5,1,1,2
parameters measured,5,5,5,1,1,2
past 1,5,5,5,1,1,2
past 9000,5,5,5,1,1,2
physical data,5,5,5,1,1,2
positive correlation,5,5,5,1,1,2
postdoctoral fellow,5,5,5,1,1,2
potentially catastrophic,5,5,5,1,1,2
predict future,5,5,5,1,1,2
radiation soil,5,5,5,1,1,2
radiocarbon paleoenvironmental,5,5,5,1,1,2
recent advances,5,5,5,1,1,2
reciprocal relationships,5,5,5,1,1,2
regional atmospheric,5,5,5,1,1,2
regional interactions,5,5,5,1,1,2
research bldg,5,5,5,1,1,2
research conducted,5,5,5,1,1,2
research opportunities,5,5,5,1,1,2
researchers tested,5,5,5,1,1,2
retrospective analysis,5,5,5,1,1,2
ridge research,5,5,5,1,1,2
rim regional,5,5,5,1,1,2
risk management,5,5,5,1,1,2
science research,5,5,5,1,1,2
sea levels,5,5,5,1,1,2
sediment provenance,5,5,5,1,1,2
seismically active,5,5,5,1,1,2
september 2015,5,5,5,1,1,2
serving institution,5,5,5,1,1,2
single tar.gz,5,5,5,1,1,2
sites yielded,5,5,5,1,1,2
social change,5,5,5,1,1,2
society host,5,5,5,1,1,2
soil bulk,5,5,5,1,1,2
soil characteristics,5,5,5,1,1,2
southern greenland,5,5,5,1,1,2
space delimited,5,5,5,1,1,2
sponsors university,5,5,5,1,1,2
subarctic human,5,5,5,1,1,2
subpolar location,5,5,5,1,1,2
subsistence harvest,5,5,5,1,1,2
successful completion,5,5,5,1,1,2
superlative opportunity,5,5,5,1,1,2
surface melting,5,5,5,1,1,2
system design,5,5,5,1,1,2
temperature loggers,5,5,5,1,1,2
temperature observations,5,5,5,1,1,2
temperature snow,5,5,5,1,1,2
temporal scales,5,5,5,1,1,2
township dunrossness,5,5,5,1,1,2
tracking past,5,5,5,1,1,2
tsunamis sea,5,5,5,1,1,2
unangan coping,5,5,5,1,1,2
understanding 1,5,5,5,1,1,2
unique subpolar,5,5,5,1,1,2
vegetation distribution,5,5,5,1,1,2
volcanic activity,5,5,5,1,1,2
week period,5,5,5,1,1,2
west coast,5,5,5,1,1,2
west ridge,5,5,5,1,1,2
zooplankton data,5,5,5,1,1,2
0 degrees,4,4,4,1,1,2
1 km2,4,4,4,1,1,2
10 12,4,4,4,1,1,2
16 august,4,4,4,1,1,2
17 july,4,4,4,1,1,2
18 july,4,4,4,1,1,2
2 carbon,4,4,4,1,1,2
2 develop,4,4,4,1,1,2
2003 2006,4,4,4,1,1,2
2005 data,4,4,4,1,1,2
2007 data,4,4,4,1,1,2
2008 2011,4,4,4,1,1,2
2014 2016,4,4,4,1,1,2
2015 field,4,4,4,1,1,2
25 2012,4,4,4,1,1,2
27 july,4,4,4,1,1,2
30 50,4,4,4,1,1,2
5 days,4,4,4,1,1,2
9 2012,4,4,4,1,1,2
accurate estimates,4,4,4,1,1,2
additional data,4,4,4,1,1,2
al 1999,4,4,4,1,1,2
al 2001,4,4,4,1,1,2
alaska department,4,4,4,1,1,2
alaska natives,4,4,4,1,1,2
alaska north,4,4,4,1,1,2
albedo feedback,4,4,4,1,1,2
analyses include,4,4,4,1,1,2
april 2002,4,4,4,1,1,2
april 2005,4,4,4,1,1,2
arctic monitoring,4,4,4,1,1,2
arctic observation,4,4,4,1,1,2
arcview shapefile,4,4,4,1,1,2
atmospheric boundary,4,4,4,1,1,2
atmospheric conditions,4,4,4,1,1,2
atmospheric sciences,4,4,4,1,1,2
august 2012,4,4,4,1,1,2
august 6,4,4,4,1,1,2
august 9,4,4,4,1,1,2
avhrr satellite,4,4,4,1,1,2
balance smb,4,4,4,1,1,2
based marine,4,4,4,1,1,2
biomass leaf,4,4,4,1,1,2
boil ecosystems,4,4,4,1,1,2
bongo nets,4,4,4,1,1,2
boreholes drilled,4,4,4,1,1,2
brigham grette,4,4,4,1,1,2
broader context,4,4,4,1,1,2
bsierp research,4,4,4,1,1,2
ca mg,4,4,4,1,1,2
calving front,4,4,4,1,1,2
carbon 14,4,4,4,1,1,2
carbon isotopic,4,4,4,1,1,2
carbonate minerals,4,4,4,1,1,2
centennial scale,4,4,4,1,1,2
change data,4,4,4,1,1,2
change including,4,4,4,1,1,2
change models,4,4,4,1,1,2
chemical characterization,4,4,4,1,1,2
chemical measurements,4,4,4,1,1,2
circum arctic,4,4,4,1,1,2
climate gradient,4,4,4,1,1,2
climate shifts,4,4,4,1,1,2
cloud radiative,4,4,4,1,1,2
co2 concentration,4,4,4,1,1,2
coastal arctic,4,4,4,1,1,2
coastal ocean,4,4,4,1,1,2
coastal region,4,4,4,1,1,2
community development,4,4,4,1,1,2
composition data,4,4,4,1,1,2
core measurements,4,4,4,1,1,2
cosmochimica acta,4,4,4,1,1,2
coupled model,4,4,4,1,1,2
critical importance,4,4,4,1,1,2
cross disciplinary,4,4,4,1,1,2
cs 137,4,4,4,1,1,2
data reported,4,4,4,1,1,2
data storage,4,4,4,1,1,2
data suggest,4,4,4,1,1,2
debris ird,4,4,4,1,1,2
degree latitude,4,4,4,1,1,2
degree longitude,4,4,4,1,1,2
density moisture,4,4,4,1,1,2
describe spatial,4,4,4,1,1,2
differential global,4,4,4,1,1,2
direction wind,4,4,4,1,1,2
documentation files,4,4,4,1,1,2
downwelling shortwave,4,4,4,1,1,2
drifting ice,4,4,4,1,1,2
drilling program,4,4,4,1,1,2
earth surface,4,4,4,1,1,2
eastern beringia,4,4,4,1,1,2
ecological consequences,4,4,4,1,1,2
economic development,4,4,4,1,1,2
ecosystem functions,4,4,4,1,1,2
ecosystem modeling,4,4,4,1,1,2
ecosystem models,4,4,4,1,1,2
ecosystem production,4,4,4,1,1,2
ecosystem services,4,4,4,1,1,2
environmental variables,4,4,4,1,1,2
era retrospective,4,4,4,1,1,2
european centre,4,4,4,1,1,2
evidence suggests,4,4,4,1,1,2
excel document,4,4,4,1,1,2
excel workbook,4,4,4,1,1,2
exchange nee,4,4,4,1,1,2
fertilization experiment,4,4,4,1,1,2
field experiment,4,4,4,1,1,2
field methods,4,4,4,1,1,2
file named,4,4,4,1,1,2
firn density,4,4,4,1,1,2
forcing mechanisms,4,4,4,1,1,2
forest tundra,4,4,4,1,1,2
frozen soil,4,4,4,1,1,2
future ice,4,4,4,1,1,2
geophysical institute,4,4,4,1,1,2
glacier calving,4,4,4,1,1,2
glacier extent,4,4,4,1,1,2
glacier fed,4,4,4,1,1,2
glacier ocean,4,4,4,1,1,2
global data,4,4,4,1,1,2
goose grazing,4,4,4,1,1,2
gps enabled,4,4,4,1,1,2
hemisphere data,4,4,4,1,1,2
highly variable,4,4,4,1,1,2
holocene thermal,4,4,4,1,1,2
hot water,4,4,4,1,1,2
ice albedo,4,4,4,1,1,2
impacts include,4,4,4,1,1,2
includes conductivity,4,4,4,1,1,2
includes temperature,4,4,4,1,1,2
inertial wave,4,4,4,1,1,2
information network,4,4,4,1,1,2
instrument failure,4,4,4,1,1,2
integrated albedos,4,4,4,1,1,2
journal articles,4,4,4,1,1,2
july 2018,4,4,4,1,1,2
key component,4,4,4,1,1,2
lake sedimentation,4,4,4,1,1,2
lakes loggers,4,4,4,1,1,2
lamination stratigraphy,4,4,4,1,1,2
larch forest,4,4,4,1,1,2
larch recruitment,4,4,4,1,1,2
late september,4,4,4,1,1,2
latitude regions,4,4,4,1,1,2
leaf level,4,4,4,1,1,2
lincoln ne,4,4,4,1,1,2
lincoln sea,4,4,4,1,1,2
local meteorological,4,4,4,1,1,2
local water,4,4,4,1,1,2
lomonosov ridge,4,4,4,1,1,2
losing mass,4,4,4,1,1,2
main camp,4,4,4,1,1,2
main objective,4,4,4,1,1,2
march 2013,4,4,4,1,1,2
mass properties,4,4,4,1,1,2
melt rate,4,4,4,1,1,2
meltwater discharge,4,4,4,1,1,2
meltwater storage,4,4,4,1,1,2
meter plots,4,4,4,1,1,2
migration patterns,4,4,4,1,1,2
minority serving,4,4,4,1,1,2
model validation,4,4,4,1,1,2
modeling results,4,4,4,1,1,2
modern day,4,4,4,1,1,2
modern era,4,4,4,1,1,2
multiple depths,4,4,4,1,1,2
newly developed,4,4,4,1,1,2
nitric acid,4,4,4,1,1,2
nitrous oxide,4,4,4,1,1,2
northern regions,4,4,4,1,1,2
nsf office,4,4,4,1,1,2
numerical models,4,4,4,1,1,2
objectives include,4,4,4,1,1,2
observation sites,4,4,4,1,1,2
ocean current,4,4,4,1,1,2
ocean heat,4,4,4,1,1,2
october 1998,4,4,4,1,1,2
ongoing efforts,4,4,4,1,1,2
ongoing research,4,4,4,1,1,2
operation icebridge,4,4,4,1,1,2
opp 9910305,4,4,4,1,1,2
organic content,4,4,4,1,1,2
outreach program,4,4,4,1,1,2
oxidation reduction,4,4,4,1,1,2
past 50,4,4,4,1,1,2
past ice,4,4,4,1,1,2
period 1980,4,4,4,1,1,2
permafrost regions,4,4,4,1,1,2
ph dissolved,4,4,4,1,1,2
physical characteristics,4,4,4,1,1,2
plan including,4,4,4,1,1,2
polar cyberinfrastructure,4,4,4,1,1,2
polar pathfinder,4,4,4,1,1,2
pore waters,4,4,4,1,1,2
positive feedbacks,4,4,4,1,1,2
precipitation data,4,4,4,1,1,2
preliminary findings,4,4,4,1,1,2
previous research,4,4,4,1,1,2
primary data,4,4,4,1,1,2
proglacial lakes,4,4,4,1,1,2
program funded,4,4,4,1,1,2
project aimed,4,4,4,1,1,2
project includes,4,4,4,1,1,2
project note,4,4,4,1,1,2
project pis,4,4,4,1,1,2
project titled,4,4,4,1,1,2
provide estimates,4,4,4,1,1,2
provide insights,4,4,4,1,1,2
provide key,4,4,4,1,1,2
public lectures,4,4,4,1,1,2
published data,4,4,4,1,1,2
quality assurance,4,4,4,1,1,2
radar surveys,4,4,4,1,1,2
radiocarbon ages,4,4,4,1,1,2
rain snow,4,4,4,1,1,2
ratio data,4,4,4,1,1,2
reduction potential,4,4,4,1,1,2
regional scale,4,4,4,1,1,2
relative abundance,4,4,4,1,1,2
relative age,4,4,4,1,1,2
relevant information,4,4,4,1,1,2
research related,4,4,4,1,1,2
resolution digital,4,4,4,1,1,2
resolution images,4,4,4,1,1,2
resolution records,4,4,4,1,1,2
resource development,4,4,4,1,1,2
respiration er,4,4,4,1,1,2
river flow,4,4,4,1,1,2
river site,4,4,4,1,1,2
rosette system,4,4,4,1,1,2
rrna gene,4,4,4,1,1,2
rutgers university,4,4,4,1,1,2
sand silt,4,4,4,1,1,2
satellite cloud,4,4,4,1,1,2
scale patterns,4,4,4,1,1,2
scale variability,4,4,4,1,1,2
science education,4,4,4,1,1,2
sea chukchi,4,4,4,1,1,2
sea exchange,4,4,4,1,1,2
sea north,4,4,4,1,1,2
seasonal time,4,4,4,1,1,2
seattle wa,4,4,4,1,1,2
sediment layers,4,4,4,1,1,2
selected sites,4,4,4,1,1,2
september 13,4,4,4,1,1,2
september 1998,4,4,4,1,1,2
series measurements,4,4,4,1,1,2
shallow water,4,4,4,1,1,2
shed light,4,4,4,1,1,2
shrub species,4,4,4,1,1,2
sicsp project,4,4,4,1,1,2
significant factor,4,4,4,1,1,2
significant role,4,4,4,1,1,2
sites data,4,4,4,1,1,2
size analyses,4,4,4,1,1,2
snow chemistry,4,4,4,1,1,2
south central,4,4,4,1,1,2
spatial pattern,4,4,4,1,1,2
spatially varying,4,4,4,1,1,2
speed wind,4,4,4,1,1,2
station network,4,4,4,1,1,2
statistical analyses,4,4,4,1,1,2
strain rate,4,4,4,1,1,2
strongly influenced,4,4,4,1,1,2
study aims,4,4,4,1,1,2
study focused,4,4,4,1,1,2
submarine melt,4,4,4,1,1,2
summer seasons,4,4,4,1,1,2
surface boundary,4,4,4,1,1,2
surface radiation,4,4,4,1,1,2
synoptic weather,4,4,4,1,1,2
system dgps,4,4,4,1,1,2
temperatures measured,4,4,4,1,1,2
term environmental,4,4,4,1,1,2
term warming,4,4,4,1,1,2
terrestrial vegetation,4,4,4,1,1,2
thermal maximum,4,4,4,1,1,2
thin section,4,4,4,1,1,2
topics focused,4,4,4,1,1,2
total ice,4,4,4,1,1,2
undergraduates program,4,4,4,1,1,2
undergraduates reu,4,4,4,1,1,2
utm zone,4,4,4,1,1,2
variable ice,4,4,4,1,1,2
warm season,4,4,4,1,1,2
water isotopes,4,4,4,1,1,2
wave propagation,4,4,4,1,1,2
winter conditions,4,4,4,1,1,2
xrf data,4,4,4,1,1,2
0.5 meters,3,3,3,1,1,2
03 03,3,3,3,1,1,2
1 0,3,3,3,1,1,2
1 2011,3,3,3,1,1,2
1 hr,3,3,3,1,1,2
1 provide,3,3,3,1,1,2
1.7 km,3,3,3,1,1,2
10 25,3,3,3,1,1,2
10.1594 pangaea,3,3,3,1,1,2
1000 cc,3,3,3,1,1,2
10m depth,3,3,3,1,1,2
12 schools,3,3,3,1,1,2
12 teacher,3,3,3,1,1,2
"12,000 cal",3,3,3,1,1,2
13 2015,3,3,3,1,1,2
13 july,3,3,3,1,1,2
15 32,3,3,3,1,1,2
15 minute,3,3,3,1,1,2
15 september,3,3,3,1,1,2
150 10,3,3,3,1,1,2
19 seacat,3,3,3,1,1,2
1980 2008,3,3,3,1,1,2
19th century,3,3,3,1,1,2
2 july,3,3,3,1,1,2
2 km,3,3,3,1,1,2
20 30,3,3,3,1,1,2
20 sites,3,3,3,1,1,2
2001 2003,3,3,3,1,1,2
2002 2011,3,3,3,1,1,2
2003 2009,3,3,3,1,1,2
2003 provide,3,3,3,1,1,2
2006 2100,3,3,3,1,1,2
2006 melt,3,3,3,1,1,2
2009 2011,3,3,3,1,1,2
2009 2014,3,3,3,1,1,2
2012 2,3,3,3,1,1,2
2012 arctic,3,3,3,1,1,2
2012 melt,3,3,3,1,1,2
2015 2017,3,3,3,1,1,2
2016 data,3,3,3,1,1,2
2016 season,3,3,3,1,1,2
2017 summer,3,3,3,1,1,2
21 2014,3,3,3,1,1,2
22 2010,3,3,3,1,1,2
22 2017,3,3,3,1,1,2
26 august,3,3,3,1,1,2
27 august,3,3,3,1,1,2
28 july,3,3,3,1,1,2
28 june,3,3,3,1,1,2
3 data,3,3,3,1,1,2
3 hourly,3,3,3,1,1,2
3 measurements,3,3,3,1,1,2
30 minute,3,3,3,1,1,2
4 degree,3,3,3,1,1,2
4 methane,3,3,3,1,1,2
4 snow,3,3,3,1,1,2
40 degree,3,3,3,1,1,2
5 16,3,3,3,1,1,2
5 august,3,3,3,1,1,2
5 day,3,3,3,1,1,2
5 degrees,3,3,3,1,1,2
5 minutes,3,3,3,1,1,2
50 cm,3,3,3,1,1,2
6 hourly,3,3,3,1,1,2
6 hours,3,3,3,1,1,2
60 degrees,3,3,3,1,1,2
67 15,3,3,3,1,1,2
68 37,3,3,3,1,1,2
71 deg,3,3,3,1,1,2
90 acetone,3,3,3,1,1,2
99775 7880,3,3,3,1,1,2
ablation stakes,3,3,3,1,1,2
accesses genbank,3,3,3,1,1,2
additional details,3,3,3,1,1,2
additional measurements,3,3,3,1,1,2
additional metadata,3,3,3,1,1,2
address hypotheses,3,3,3,1,1,2
addressing key,3,3,3,1,1,2
advancing knowledge,3,3,3,1,1,2
aeolian sand,3,3,3,1,1,2
aerial vehicles,3,3,3,1,1,2
age classes,3,3,3,1,1,2
air sector,3,3,3,1,1,2
air water,3,3,3,1,1,2
al jgr,3,3,3,1,1,2
alaska 2,3,3,3,1,1,2
alaska ak,3,3,3,1,1,2
alaska bering,3,3,3,1,1,2
alaska collected,3,3,3,1,1,2
alaska including,3,3,3,1,1,2
alaska regional,3,3,3,1,1,2
alaska sar,3,3,3,1,1,2
alert canada,3,3,3,1,1,2
ambient conditions,3,3,3,1,1,2
amherst ma,3,3,3,1,1,2
anchorage alaska,3,3,3,1,1,2
anchorage grand,3,3,3,1,1,2
anchored mooring,3,3,3,1,1,2
animal bones,3,3,3,1,1,2
annual arctic,3,3,3,1,1,2
annual budget,3,3,3,1,1,2
annual sediment,3,3,3,1,1,2
annual temperature,3,3,3,1,1,2
annually laminated,3,3,3,1,1,2
anthropogenic emissions,3,3,3,1,1,2
applications merra,3,3,3,1,1,2
approach includes,3,3,3,1,1,2
approximately 40,3,3,3,1,1,2
april 1,3,3,3,1,1,2
april 2006,3,3,3,1,1,2
april 2007,3,3,3,1,1,2
april 2018,3,3,3,1,1,2
aquatic ecology,3,3,3,1,1,2
archival research,3,3,3,1,1,2
arcss 1,3,3,3,1,1,2
arctic cod,3,3,3,1,1,2
arctic forest,3,3,3,1,1,2
arctic snow,3,3,3,1,1,2
arctic studies,3,3,3,1,1,2
arcticdata.io catalog,3,3,3,1,1,2
arrowtooth flounder,3,3,3,1,1,2
atmosphere interactions,3,3,3,1,1,2
atmosphere interface,3,3,3,1,1,2
atmosphere ocean,3,3,3,1,1,2
atmospheric dynamics,3,3,3,1,1,2
atmospheric forcing,3,3,3,1,1,2
atmospheric properties,3,3,3,1,1,2
atmospheric transport,3,3,3,1,1,2
august 14th,3,3,3,1,1,2
august 2005,3,3,3,1,1,2
august 24,3,3,3,1,1,2
august 5,3,3,3,1,1,2
automated drifting,3,3,3,1,1,2
automatic weather,3,3,3,1,1,2
avhrr polar,3,3,3,1,1,2
awards opp,3,3,3,1,1,2
baid data,3,3,3,1,1,2
balance measurements,3,3,3,1,1,2
basal boundary,3,3,3,1,1,2
based electromagnetic,3,3,3,1,1,2
based estimates,3,3,3,1,1,2
basic science,3,3,3,1,1,2
basic topics,3,3,3,1,1,2
basin dtlb,3,3,3,1,1,2
basin scale,3,3,3,1,1,2
bathymetric data,3,3,3,1,1,2
bathythermograph xbt,3,3,3,1,1,2
benthic fauna,3,3,3,1,1,2
benthic invertebrates,3,3,3,1,1,2
bering land,3,3,3,1,1,2
beta diversity,3,3,3,1,1,2
biological variables,3,3,3,1,1,2
biomass mg,3,3,3,1,1,2
bird eggs,3,3,3,1,1,2
bird sbe,3,3,3,1,1,2
birds bird,3,3,3,1,1,2
borehole wall,3,3,3,1,1,2
bottom melt,3,3,3,1,1,2
bowhead whales,3,3,3,1,1,2
broad applicability,3,3,3,1,1,2
bulk salinity,3,3,3,1,1,2
buoy deployments,3,3,3,1,1,2
cal yr,3,3,3,1,1,2
calcium ca,3,3,3,1,1,2
