word1,word2,n,unique_ids,unique_authors
millimeter,cloud,14,14,1
moisture,nims,14,14,4
ndvi,meas,14,14,1
polar,atmospheric,14,14,2
psea,10,14,14,7
radiance,interferometer,14,14,2
sea,2014,14,14,4
stream,discharge,14,14,4
taku,glacier,14,14,5
temperature,nims,14,14,3
term,observations,14,14,4
whp,format,14,14,3
01,terascan,13,13,2
1990,roll,13,13,1
acidic,tundra,13,13,7
acoustic,doppler,13,13,6
arctic,coastal,13,13,9
boreal,forest,13,13,5
buoy,data,13,13,7
canadian,archipelago,13,13,2
chemistry,parameters,13,13,1
cloud,base,13,13,2
core,atmospheric,13,13,4
creek,watershed,13,13,7
cruise,ctd,13,13,3
cruise,merged,13,13,1
glaciers,1981,13,13,1
glaciers,1991,13,13,1
glaciers,1993,13,13,1
hourly,time,13,13,3
hydrographic,ccgs,13,13,3
ice,cap,13,13,5
ice,cores,13,13,10
laurier,swl,13,13,1
log,weather,13,13,1
measurements,summit,13,13,1
melt,season,13,13,3
merged,chemistry,13,13,1
methanesulfonic,acid,13,13,1
misp,datalogger,13,13,1
misp,spectroradiometer,13,13,2
ncar,iss,13,13,2
network,aon,13,13,2
ocean,optics,13,13,2
oil,industry,13,13,9
optics,jaz,13,13,2
pole,environmental,13,13,7
ring,data,13,13,5
satellite,avhrr,13,13,2
snow,measurements,13,12,3
snow,pit,13,13,4
soil,temperatures,13,13,9
spectrometer,data,13,13,2
spectroradiometer,data,13,13,2
spring,2009,13,13,12
swl,cruise,13,13,1
temperature,arcss,13,13,4
weather,information,13,13,1
03,adcp,12,12,1
1981,roll,12,12,1
1993,roll,12,12,1
2012,2014,12,12,10
4,jpegs,12,12,1
92,ar,12,12,2
aerosol,polarization,12,12,1
arctic,system,12,12,5
arcticrims,daily,12,12,2
backscatter,lidar,12,12,1
barrow,field,12,12,11
base,height,12,12,1
brightness,temperature,12,12,2
ccgs,louis,12,12,3
ccgs,sir,12,12,2
ceilometer,cloud,12,12,1
columbia,glacier,12,12,2
data,2011,12,12,9
difference,vegetation,12,12,8
earth,science,12,12,5
fen,station,12,12,2
field,intensive,12,12,11
greenland,july,12,12,3
greenland,melt,12,12,2
height,measurements,12,12,1
hly,03,12,12,3
humidity,profiles,12,12,1
intensive,spring,12,12,11
interferometer,measurements,12,12,1
june,2017,12,12,3
kn195,10,12,12,3
laurent,cruise,12,12,3
laurier,southern,12,12,4
layer,arcss,12,12,3
lidar,measurements,12,12,1
lidar,mpl,12,12,1
linnébreen,forefield,12,12,1
mat,site,12,12,2
micropulse,lidar,12,12,1
moist,acidic,12,12,8
moisture,arcss,12,12,3
mpl,measurements,12,12,1
nbp03,04a,12,12,4
normalized,difference,12,12,8
oasis,barrow,12,12,11
occurrence,sensor,12,12,1
precipitation,occurrence,12,12,1
primary,production,12,12,5
prudhoe,bay,12,12,6
radar,measurements,12,12,1
radiosonde,temperature,12,12,1
ranging,sodar,12,12,1
research,vessel,12,12,6
sea,sediment,12,12,1
sensor,data,12,12,6
sensor,system,12,12,1
sir,wilfred,12,12,3
site,preliminary,12,12,1
sodar,measurements,12,12,1
sonic,detection,12,12,1
st,laurent,12,12,3
strait,mooring,12,12,1
system,measurements,12,12,1
vegetation,index,12,12,8
water,hourly,12,12,3
water,samples,12,12,3
western,greenland,12,12,8
wilfred,laurier,12,12,3
03,ship,11,11,1
10,min,11,11,4
152,west,11,11,4
1995,2018,11,11,1
2011,2012,11,11,9
2013,2016,11,11,7
2013,2017,11,11,10
4,thumbnails,11,11,1
air,temperature,11,11,10
alaska,2006,11,11,4
alaska,2008,11,11,6
alaska,beaufort,11,11,3
archipelago,throughflow,11,11,1
boulder,workshop,11,11,2
clip,1,11,11,1
clip,2,11,11,1
clip,3,11,11,1
clip,4,11,11,1
coastal,plain,11,11,7
data,2015,11,11,8
density,gradient,11,11,5
digital,elevation,11,11,8
east,siberian,11,11,6
eriophorum,vaginatum,11,11,4
forecasting,wrf,11,11,1
glaciers,1972,11,11,1
glaciers,1995,11,11,1
greenland,2017,11,11,5
ground,ice,11,11,4
ground,penetrating,11,11,8
ice,melt,11,11,1
interior,alaska,11,11,6
japan,agency,11,11,4
lake,sediment,11,11,9
laurier,bering,11,11,3
layer,depth,11,11,5
marine,earth,11,11,4
measurements,arcss,11,11,3
measurements,fen,11,11,1
measurements,tussock,11,11,2
mesozooplankton,abundance,11,11,3
mesozooplankton,grazing,11,11,1
nome,census,11,11,1
northeast,chukchi,11,11,4
nunavut,canada,11,11,7
penetrating,radar,11,11,8
photo,walker,11,11,1
pressure,data,11,11,4
radiometer,measurements,11,11,1
sea,152,11,11,4
sea,2015,11,11,5
sea,alaska,11,11,7
sediment,trap,11,11,6
site,grid,11,11,1
sky,brightness,11,11,1
soil,carbon,11,11,6
sum,antenna,11,11,1
surface,sediment,11,11,3
technology,jamstec,11,11,4
throughflow,study,11,11,1
tussock,station,11,11,2
version2,barrow,11,11,1
weather,research,11,11,1
wrf,model,11,11,1
01,satellite,10,10,1
03,satellite,10,10,1
07,02,10,10,4
1972,roll,10,10,1
1995,roll,10,10,1
2011,2014,10,10,5
2014,2016,10,10,9
2016,june,10,10,1
21,2012,10,10,2
abundance,biomass,10,10,2
ak,november,10,10,1
ascii,grebmeier,10,10,1
barrow,ak,10,10,7
beaufort,shelf,10,10,3
benthic,station,10,10,1
buoys,deployed,10,10,3
carbon,doc,10,10,2
chlorophyll,data,10,10,2
core,sample,10,10,2
csasn,specific,10,10,2
data,2012,10,10,6
data,set,10,10,7
data,webber,10,10,1
data,woodgate,10,10,1
depth,integrated,10,10,2
depth,sounder,10,10,5
dmsp,satellite,10,10,3
east,greenland,10,10,7
ecosystem,plot,10,10,1
excel,grebmeier,10,10,1
experimental,burn,10,10,5
forest,site,10,10,2
gif,ncar,10,10,1
glaciers,1973,10,10,1
glaciers,1980,10,10,1
gps,data,10,10,4
greenland,2010,10,10,4
greenland,2012,10,10,5
grid,toolik,10,10,3
happy,valley,10,10,4
hourly,average,10,10,2
itex,plots,10,10,2
ivotuk,flux,10,10,1
ivotuk,snow,10,10,2
layer,nims,10,10,4
log,navigation,10,10,1
makarov,basins,10,10,2
matlab,format,10,10,3
navigation,information,10,10,1
nitrogen,isotope,10,10,3
november,2016,10,10,1
observatory,npeo,10,10,5
observing,system,10,10,7
ocean,2015,10,10,3
pacific,arctic,10,10,8
plot,ncar,10,10,1
polar,bears,10,10,2
profiler,data,10,10,2
roll,6,10,10,1
satellite,noaa,10,10,2
sea,coast,10,10,2
seabeam,data,10,10,5
series,calon,10,10,3
ship,underway,10,10,1
snow,wind,10,10,1
soil,data,10,10,3
summary,files,10,10,1
system,science,10,10,3
temperature,measurements,10,10,7
time,project,10,10,1
underway,sensor,10,10,4
utqiagvik,ak,10,10,1
version2,summit,10,10,1
wtd,nims,10,10,4
1973,roll,9,9,1
1980,roll,9,9,1
2009,2010,9,9,6
2016,field,9,9,1
2018,ongoing,9,9,2
37,water,9,9,1
5,tiffs,9,9,1
alaska,range,9,9,2
alaska,usa,9,9,6
alaskan,tundra,9,9,6
anaktuvuk,river,9,9,3
arctic,archipelago,9,9,2
arctic,river,9,9,7
arctic,tundra,9,9,8
average,weather,9,9,1
bacterial,abundance,9,9,2
basin,alaska,9,9,8
black,rapids,9,9,2
calibration,data,9,9,5
calm,grids,9,9,1
cloud,scale,9,9,1
coast,2018,9,9,2
collected,aboard,9,9,2
community,composition,9,9,6
conditions,b62,9,9,1
data,ahlquist,9,9,1
data,molau,9,9,1
data,shaver,9,9,1
dissipation,rate,9,9,1
eastern,alaska,9,9,2
echograms,greenland,9,9,1
edge,mooring,9,9,2
elog,event,9,9,4
energy,balance,9,9,6
eureka,canada,9,9,2
event,data,9,9,4
firn,core,9,9,5
forage,distribution,9,9,1
forest,data,9,9,1
frozen,ground,9,9,5
glaciers,1997,9,9,1
grazing,rates,9,9,2
greenland,2008,9,9,2
greenland,2019,9,9,4
grids,barrow,9,9,1
index,ndvi,9,9,6
jarvis,glacier,9,9,4
khz,adcp,9,9,4
knudsen,320b,9,9,4
lake,e5,9,9,3
lake,peters,9,9,5
laurier,northern,9,9,1
leconte,glacier,9,7,1
linnévatnet,north,9,9,1
margin,september,9,9,1
melt,ponds,9,9,1
moisture,measurements,9,9,1
mooring,array,9,9,2
mooring,site,9,9,1
moss,site,9,9,3
navigation,data,9,9,4
nutrient,data,9,9,4
observation,network,9,9,7
observatories,barrow,9,9,1
ocean,conditions,9,9,1
ocean,temperature,9,9,3
phytomass,data,9,9,1
plant,phenology,9,9,6
polaris,project,9,9,2
program,arcss,9,9,2
radar,echograms,9,9,1
radiation,data,9,9,2
rapids,glacier,9,9,2
raw,knudsen,9,9,4
reciprocal,transplant,9,9,3
ridge,station,9,9,2
river,basin,9,9,5
sbe,37,9,9,1
scale,turbulent,9,9,1
science,program,9,9,2
scs,underway,9,9,4
sea,2017,9,9,4
sea,level,9,9,3
shelf,edge,9,9,2
ship,ccgs,9,9,2
siberia,boreal,9,9,1
site,papp,9,9,1
size,distribution,9,9,4
snow,water,9,9,7
sounder,data,9,9,4
species,data,9,9,7
surface,mass,9,9,4
suspended,sediment,9,9,7
turbulent,dissipation,9,9,1
uptempo,buoys,9,9,2
viper,project,9,9,2
water,track,9,9,2
weather,station,9,9,8
wildlife,refuge,9,9,5
zooplankton,abundance,9,9,7
01,adcp,8,8,1
02,ship,8,8,1
03,03,8,8,3
03,benthic,8,8,1
1997,roll,8,8,1
2008,2009,8,8,5
2008,2010,8,8,8
2008,3007,8,8,1
2009,2016,8,8,3
2011,2016,8,8,6
2015,2019,8,8,6
2017,field,8,8,1
92,14,8,8,1
agashashok,river,8,8,3
alaska,jia,8,8,1
aon,conductivity,8,8,2
arctic,lter,8,6,5
arctic,marine,8,8,3
arctic,national,8,8,5
averaged,data,8,8,4
borehole,sites,8,8,2
box,core,8,8,1
bret,harte,8,8,1
burned,tundra,8,8,1
cherskii,russia,8,8,2
cns,data,8,8,1
community,surface,8,8,1
csasn,discharge,8,8,2
data,2,8,8,2
data,2014,8,8,6
data,2016,8,8,5
data,beaufort,8,8,3
data,benthic,8,8,1
data,bret,8,8,1
data,lloyd,8,8,1
data,measured,8,8,3
data,record,8,8,3
data,shrub,8,8,1
doc,data,8,8,1
doctoral,dissertation,8,8,7
ecology,study,8,8,3
ecosystem,respiration,8,8,4
environmental,change,8,8,8
event,log,8,8,2
faunal,data,8,8,1
faunal,summaries,8,8,1
glaciers,1971,8,8,1
greenland,2018,8,8,3
greenland,arctic,8,8,3
grid,description,8,8,1
grid,imnavait,8,8,3
ibp,microtopographic,8,8,1
ibp,plot,8,8,1
ice,cover,8,8,3
international,arctic,8,8,2
isotope,dynamics,8,8,1
ivotuk,climate,8,8,1
jarvis,creek,8,8,4
lake,basins,8,8,6
laptev,sea,8,8,3
larch,forest,8,8,5
low,arctic,8,8,3
mammal,watch,8,8,2
measurements,ascii,8,8,3
measurements,excel,8,8,3
measurements,ridge,8,8,1
microtopographic,grid,8,8,1
mile,lake,8,8,4
minute,averaged,8,8,4
national,wildlife,8,8,5
network,program,8,8,3
observatories,eureka,8,8,1
observed,ground,8,8,1
particulate,nitrogen,8,8,3
peat,plateau,8,8,1
permafrost,observatories,8,8,3
permafrost,peat,8,8,1
plateau,core,8,8,1
production,ascii,8,8,3
production,excel,8,8,3
raw,seabeam,8,8,4
reflectance,mobile,8,8,1
refuge,alaska,8,8,4
river,alaska,8,8,4
river,fire,8,8,2
river,watershed,8,8,7
satellite,dmsp,8,8,1
seas,2012,8,8,5
sediment,data,8,8,8
sediment,tracers,8,8,1
sensing,brw,8,8,1
sensor,calibration,8,8,4
sites,2015,8,8,2
snow,accumulation,8,8,6
summaries,abundance,8,8,1
surface,reflectance,8,8,1
surface,water,8,8,6
temperatures,council,8,8,1
temperatures,ivotuk,8,8,1
thule,greenland,8,8,8
tidewater,glacier,8,8,8
02,raw,7,7,1
03,sediment,7,7,2
04,04,7,7,3
1,2011,7,7,1
1,km,7,7,2
12,hourly,7,7,4
16,ratio,7,7,2
18,16,7,7,2
19,2011,7,7,1
1971,roll,7,7,1
2,2011,7,7,1
2,min,7,7,1
20,2011,7,7,1
2006,2007,7,7,3
2013,2018,7,7,6
2015,viper,7,7,2
2018,2019,7,7,6
21,2011,7,7,1
22,2011,7,7,1
23,2011,7,7,1
24,2011,7,7,1
26,2011,7,7,1
27,2011,7,7,1
3,2011,7,7,1
30,2011,7,7,1
30,min,7,7,1
5,jpegs,7,7,1
5,min,7,7,1
5,thumbnails,7,7,1
ais,data,7,7,2
alaska,1995,7,7,4
alaska,2009,7,7,5
arctic,buoy,7,7,1
arctic,satellite,7,7,2
ascii,hinzman,7,7,1
ascii,sturm,7,7,1
august,2,7,7,2
automatic,identification,7,7,2
barrow,webber,7,7,1
boulder,patch,7,6,3
buoy,programme,7,7,1
cap,greenland,7,7,1
cloud,occurrence,7,7,1
co2,fluxes,7,7,4
community,based,7,7,6
contaminants,trefry,7,7,1
control,plots,7,7,4
core,chemistry,7,7,4
data,10,7,7,1
data,2010,7,7,6
data,30,7,7,1
data,5,7,7,1
data,matlab,7,7,2
dmsp,ols,7,7,1
e6,north,7,7,1
eastern,lake,7,7,1
elevation,model,7,7,6
era,40,7,7,3
excel,hinzman,7,7,1
excel,sturm,7,7,1
fatty,acids,7,7,5
feeding,ecology,7,7,2
firn,aquifer,7,7,5
fjord,greenland,7,7,1
gas,exchange,7,7,4
generation,arctic,7,7,2
gif,andreas,7,7,1
glaciers,1970,7,7,1
glaciers,1976,7,7,1
greenland,2020,7,7,2
greenland,climate,7,7,3
ground,temperature,7,7,4
healy,hly1101,7,7,3
hour,forecast,7,7,1
ice,deformation,7,7,7
ice,surface,7,7,2
identification,system,7,7,2
inorganic,carbon,7,7,2
ivotuk,period,7,7,1
ivotuk,shrub,7,7,3
kongsfjorden,svalbard,7,7,7
lai,measurements,7,7,2
lake,coldfoot,7,7,2
lake,e1,7,7,1
lake,e6,7,7,1
lake,n2,7,7,1
lake,site,7,7,2
location,information,7,7,2
marine,shipping,7,7,2
maritime,ship,7,7,2
measurements,pleistocene,7,7,1
model,mrf,7,7,1
nutrient,concentrations,7,7,7
nutrient,oxygen,7,7,2
ocean,2011,7,7,3
ocean,2013,7,7,3
ocean,sites,7,7,1
oxygen,18,7,7,2
park,cherskii,7,7,1
particle,size,7,7,4
petermann,fjord,7,7,3
pit,major,7,7,1
pleistocene,park,7,7,1
plot,data,7,7,1
preliminary,ascii,7,7,2
preliminary,ctd,7,7,2
resolution,timelapse,7,7,2
ring,widths,7,7,2
sambrotto,whoi,7,7,1
satellite,automatic,7,7,2
sediment,cores,7,7,6
sediment,samples,7,7,1
ship,traffic,7,7,2
shipping,assessments,7,7,2
site,8,7,7,2
snow,melt,7,7,4
spitsbergen,svalbard,7,7,7
study,bowfest,7,7,2
system,ais,7,7,2
terascan,dmsp,7,7,3
transpolar,drift,7,7,1
tundra,ecosystem,7,7,3
tundra,ecosystems,7,7,5
tundra,soil,7,7,3
upper,kuparuk,7,7,4
water,equivalent,7,7,6
water,level,7,7,7
water,vapor,7,7,6
whale,feeding,7,7,2
yamal,peninsula,7,7,2
zooplankton,genetics,7,7,2
01,benthic,6,6,1
01,scs,6,6,3
02,terascan,6,6,1
03,dissolved,6,6,2
03,mesozooplankton,6,6,2
03,service,6,6,3
10,2011,6,6,1
11,2011,6,6,1
12,2011,6,6,1
13,2011,6,6,1
14,2011,6,6,1
15,2011,6,6,1
16,2011,6,6,1
16,2012,6,6,1
17,2011,6,6,1
17,2012,6,6,1
18,2011,6,6,1
1970,roll,6,6,1
1976,roll,6,6,1
1987,roll,6,6,1
1999,2018,6,6,2
1km,channel,6,6,1
2003,2004,6,6,4
2005,2006,6,6,3
2010,2011,6,6,4
2010,2012,6,6,6
2012,2015,6,6,6
2014,2018,6,6,5
2016,2018,6,6,6
2016,2019,6,6,6
234,poc,6,6,1
238,distributions,6,6,1
25,2011,6,6,1
28,2011,6,6,1
29,2011,6,6,1
3,community,6,6,2
4,2011,6,6,1
4,community,6,6,2
75,khz,6,6,4
acoustic,mooring,6,6,1
air,ground,6,6,2
alaska,borehole,6,6,1
alpha,helix,6,6,2
arctic,2005,6,6,3
arctic,2007,6,6,1
arctic,2009,6,6,4
arctic,2011,6,6,1
arctic,climate,6,6,4
arctic,pacific,6,6,2
arctic,shelf,6,6,4
ascii,andreas,6,6,1
ascii,copass,6,6,1
ascii,hill,6,6,2
ascii,psc,6,6,2
ashjian,uw,6,6,1
atqasuk,nims,6,6,2
avhrr,1km,6,6,1
avhrr,channel,6,6,1
ba,measurements,6,6,1
baffin,island,6,6,5
barrow,environmental,6,6,3
basins,arctic,6,6,3
benthic,macroinfaunal,6,6,1
bottom,location,6,6,1
buoy,iabp,6,6,1
camp,site,6,6,1
canada,basin,6,6,4
carbon,dic,6,6,1
carbon,flux,6,6,4
carbon,poc,6,6,1
ccgs,canadian,6,6,2
chaoz,passive,6,6,1
chemistry,data,6,6,5
chromatography,hplc,6,6,2
chukotka,russia,6,6,1
circumarctic,active,6,6,1
climate,ncar,6,6,1
concentrations,ice,6,6,1
