word1,word2,n,unique_ids,unique_authors
foundation,nsf,241,241,26
data,files,239,202,63
scanner,specifications,238,238,1
conductivity,temperature,233,220,74
barrow,alaska,225,223,52
cutter,uscgc,215,214,33
bering,strait,214,155,26
time,scales,209,207,26
field,station,208,115,24
nsf,award,208,205,8
organic,carbon,198,158,64
alaska,fairbanks,197,132,42
depth,ctd,197,192,64
water,column,196,150,61
soil,temperatures,193,184,22
toolik,field,190,105,22
layer,monitoring,187,187,10
ice,core,184,88,45
arctic,system,183,168,69
excel,format,183,183,34
monitoring,calm,183,183,8
temperature,data,182,178,38
temperature,depth,182,177,63
ctd,data,181,128,36
broader,impacts,180,180,38
chukchi,sea,179,116,49
primary,goal,178,178,11
circumpolar,active,175,175,9
data,sets,171,156,58
network,aon,170,165,39
pressure,temperature,170,125,20
air,temperature,167,138,65
snow,depth,166,112,47
soil,moisture,166,100,37
beaufort,sea,165,126,59
cutter,healy,164,164,28
carbon,dioxide,159,126,54
temperature,salinity,156,146,42
greenhouse,gases,154,152,12
layer,thickness,154,152,12
acoustic,doppler,152,152,28
doppler,current,152,152,28
ascii,format,150,149,31
cold,regions,150,150,12
polar,programs,149,149,9
current,profiler,148,148,28
sea,level,148,90,64
meteorological,data,147,143,28
nims,grid,147,95,6
square,kilometer,145,140,2
toolik,lake,144,121,44
field,season,143,142,26
position,data,142,142,7
info,mechanical,141,141,9
networked,info,141,141,9
observational,network,141,141,3
southern,hemisphere,141,140,4
200,sites,139,139,2
decadal,time,139,139,3
experiment,itex,139,139,15
multi,decadal,139,139,3
page,https,139,138,2
passive,acoustic,139,139,3
sample,rate,139,131,2
soil,temperature,139,100,41
south,america,139,139,3
web,crawl,139,139,3
analytical,procedures,138,138,2
automatically,generated,138,138,2
decadal,periods,138,138,2
ice,cover,138,103,62
includes,sites,138,138,2
khz,sample,138,130,1
project,page,138,138,2
sites,measure,138,138,2
term,response,138,138,2
water,samples,138,116,38
1,hecatre,137,137,1
1,square,137,137,1
1304555,polar,137,137,1
15,countries,137,137,1
1990s,observes,137,137,1
assess,trends,137,137,1
award,1304555,137,137,1
calm,network,137,137,1
calm,observational,137,137,1
calm,south,137,137,1
component,calm,137,137,1
countries,majority,137,137,1
detect,cumulative,137,137,1
grids,ranging,137,137,1
gtnpdatabase.org,activelayers,137,137,1
hemisphere,component,137,137,1
hemispheres,calm,137,137,1
http,gtnpdatabase.org,137,137,1
human,infrastructure,137,137,1
initially,affiliated,137,137,1
landscape,processes,137,137,1
lowlands,southern,137,137,1
measure,active,137,137,1
metadata,record,137,137,1
network,established,137,137,1
nsf,calm,137,137,1
observe,soil,137,137,1
original,project,137,137,1
procedures,continue,137,137,1
profound,effects,137,137,1
project,coordinators,137,137,1
subarctic,lowlands,137,137,1
supported,independently,137,137,1
widespread,systematic,137,137,1
wind,speed,137,111,49
growing,season,136,109,35
acoustic,data,134,133,3
brooks,range,133,120,30
ice,thickness,132,96,38
includes,data,131,129,22
dissolved,oxygen,129,112,31
arctic,biology,126,64,2
samples,collected,126,122,33
csv,files,125,123,14
water,table,125,40,19
gis,rs,124,62,1
detailed,information,122,122,11
global,climate,122,111,56
longitude,data,122,122,1
summit,station,120,117,14
arctic,climate,118,108,52
summer,field,116,116,18
atqasuk,alaska,115,115,14
set,includes,114,109,52
balance,data,112,112,5
station,greenland,112,112,10
sea,ecosystem,108,108,26
strait,region,108,107,9
data,temperature,106,106,3
10,hz,105,97,3
ice,cores,105,72,42
ice,sheets,105,67,28
5,csv,104,104,1
biological,observatory,104,78,17
data,mass,104,104,1
data,meteorological,104,104,1
ecosystem,study,104,104,24
files,position,104,104,1
information,gathered,104,104,1
arcss,grid,103,72,6
distributed,biological,103,78,17
hly,02,103,96,15
data,file,101,92,43
systems,nims,101,101,8
mechanical,systems,100,100,8
national,oceanic,100,99,20
arctic,research,98,96,22
ecosystem,function,97,66,16
ice,retreat,97,58,22
profiler,adcp,96,96,23
spring,cruise,96,96,8
data,collection,95,92,44
observatory,dbo,95,73,16
dry,heath,94,62,8
climate,system,93,90,37
grain,size,93,65,31
ice,covered,93,75,22
pan,arctic,93,67,42
collected,aboard,92,92,23
july,2014,92,84,5
relative,humidity,92,80,34
science,foundation's,91,91,7
system,science,90,90,33
water,temperature,90,74,26
environmental,change,89,83,53
header,information,89,89,5
science,arcss,89,89,13
barrow,canyon,88,82,19
icecaps,project,87,87,3
pacific,marine,87,84,27
sea,surface,87,81,36
clouds,atmospheric,86,86,4
energy,clouds,86,86,4
foundation's,arctic,86,86,5
integrated,characterization,86,86,4
organic,matter,86,70,46
aon,program,85,85,4
earth,system,85,68,17
field,operations,85,85,4
netcdf,header,85,85,3
arctic,regional,84,83,25
snow,accumulation,84,67,30
summit,icecaps,84,84,2
tar,files,84,70,10
latitudinal,gradient,83,45,16
set,consists,83,81,32
data,center,82,63,40
northern,alaska,82,76,32
arctic,sea,81,54,32
arctic,tundra,80,67,27
carbon,water,80,40,4
ease,grid,80,59,20
zip,file,80,61,24
summit,greenland,79,76,26
fairbanks,uaf,78,78,7
layer,depth,78,51,17
north,pole,78,48,23
research,projects,78,77,12
temperature,conductivity,78,71,31
amp,amp,77,36,19
atmospheric,administration,77,76,21
vertical,profiles,77,76,15
atmospheric,research,76,73,21
dissolved,organic,76,67,35
geographical,information,76,76,3
marine,arctic,76,75,21
regional,synthesis,76,75,21
synthesis,pacmars,76,75,21
spectral,measurements,75,37,5
real,time,74,63,29
temperature,measurements,74,61,23
community,data,73,73,8
data,include,73,69,41
ice,extent,73,67,27
alaska's,north,72,72,10
mobile,instrumented,72,72,3
national,center,72,68,19
platform,misp,72,72,3
10,minutes,71,69,8
northern,hemisphere,71,69,34
cruise,hly,70,69,12
energy,fluxes,70,49,10
imnavait,creek,70,51,18
itex,aon,70,38,6
surface,temperature,69,63,36
arctic,lakes,68,39,10
information,unique,68,68,1
system,gps,68,68,7
time,lapse,68,66,11
particulate,organic,67,43,17
research,station,67,67,5
upper,ocean,67,61,27
environmental,observatory,66,56,27
land,management,66,66,5
outlet,glaciers,66,45,12
water,vapor,66,62,23
atlantic,water,65,47,10
data,includes,65,56,18
surface,temperatures,65,62,25
tundra,vegetation,65,64,18
ice,camp,64,62,17
north,atlantic,64,44,32
potential,temperature,64,62,25
specific,data,64,64,3
tundra,plant,64,64,11
water,depth,64,56,31
base,line,63,63,2
beaufort,seas,63,59,21
collaborative,efforts,63,63,2
cooperative,agreement,63,63,2
depth,temperature,63,61,21
enhance,arctic,63,63,2
information,systems,63,63,2
ncep,ncar,63,35,7
pacmars,project,63,63,21
program,designed,63,63,2
project,specific,63,63,2
projects,representing,63,63,2
rapidly,expanding,63,63,2
spatial,analyses,63,63,2
1975,research,62,62,1
2001,nsf,62,62,1
accomplished,1,62,62,1
analyses,consultation,62,62,1
aquatic,program,62,62,1
arctic,ecology,62,62,1
atmospheric,vertebrate,62,62,1
based,science,62,62,1
biology,university,62,62,1
cloud,microphysical,62,25,4
coastal,ponds,62,62,1
data,development,62,62,1
depth,measurements,62,37,18
development,spatial,62,62,1
direct,consultation,62,62,1
diversified,body,62,62,1
efficiency,effectiveness,62,62,1
expanding,community,62,62,1
geodatabase,project,62,62,1
gis,geographical,62,62,1
global,posititioning,62,62,1
gps,support,62,62,1
ice,ocean,62,58,28
include,terrestrial,62,62,1
increase,research,62,62,1
information,technology,62,62,1
inland,coastal,62,62,1
institutions,growth,62,62,1
international,institutions,62,62,1
land,atmosphere,62,56,20
line,data,62,62,1
management,efficiency,62,62,1
management,infrastructure,62,62,1
obtain,base,62,62,1
parameters,pressure,62,62,15
planning,tools,62,62,1
posititioning,system,62,62,1
representing,individual,62,62,1
rich,spatial,62,62,1
rs,program,62,62,1
rs,support,62,62,1
scientists,toolikgis,62,62,1
sensing,rs,62,62,1
spatial,geodatabase,62,62,1
station,prompted,62,62,1
support,services,62,62,1
tab,delimited,62,61,17
tented,camp,62,62,1
terrestrial,atmospheric,62,62,1
toolik,based,62,62,1
toolik,gis,62,62,1
toolik,home,62,62,1
uaf,toolik,62,62,1
02,03,61,55,15
16,khz,61,61,1
8192,hz,61,61,1
arctic,change,61,61,27
carbon,cycling,61,61,24
field,measurements,61,29,17
hz,16,61,61,1
hz,8192,61,61,1
land,surface,61,60,20
marine,mammal,61,38,22
additional,information,60,60,18
climate,models,60,53,27
microphysical,properties,60,23,4
thaw,depth,60,48,31
aerial,photographs,59,39,11
creek,alaska,59,40,4
dataset,consists,59,58,31
plant,phenology,59,57,11
primary,production,59,43,24
sediment,cores,59,46,37
surface,properties,59,32,7
10,cm,58,55,19
1996,1997,58,58,6
council,region,58,58,1
ice,draft,58,53,10
international,polar,58,58,21
model,output,58,36,20
national,centers,58,56,15
profiles,collected,58,58,11
region,gathered,58,58,1
research,program,58,57,20
water,content,58,54,19
atmospheric,radiation,57,56,4
field,campaign,57,57,11
pressure,depth,57,55,19
wet,meadow,57,29,4
white,board,57,52,4
1,km,56,54,18
1995,1996,56,56,5
administration,noaa,56,55,19
beaufort,gyre,56,41,11
climate,data,56,54,18
davis,strait,56,45,4
environmental,prediction,56,54,11
flux,data,56,53,15
horizontal,currents,56,28,1
data,products,55,42,19
environmental,arctic,55,55,23
july,2013,55,53,5
lapse,cameras,55,55,3
practical,salinity,55,55,19
ecological,research,54,52,11
ice,mass,54,45,21
line,dbo,54,54,8
mclane,moored,54,53,8
passive,microwave,54,17,5
scalable,earth,54,53,14
seasonal,sea,54,47,17
total,organic,54,37,7
trophic,levels,54,53,21
arctic,data,53,34,28
bottom,pressure,53,50,12
change,search,53,53,22
icebreaker,oden,53,23,4
latnjajaure,site,53,53,2
matlab,file,53,49,6
mixed,layer,53,44,14
moisture,measurements,53,40,5
seasonal,variations,53,53,7
sir,wilfrid,53,53,8
site,sweden,53,53,2
snowfence,experiment,53,35,6
surface,melt,53,25,17
term,ecological,53,51,10
wilfrid,laurier,53,53,8
data,representing,52,52,6
ice,concentration,52,25,13
ocean,water,52,50,22
salinity,density,52,52,17
stable,isotope,52,41,35
west,greenland,52,39,22
western,arctic,52,42,22
automatic,time,51,51,1
cm,depth,51,49,15
community,composition,51,34,19
dark,season,51,51,1
environmental,conditions,51,48,28
heat,flux,51,41,26
lawrence,island,51,50,19
normalized,difference,51,51,16
atlas,project,50,49,8
canadian,coast,50,50,12
carbon,accumulation,50,36,8
conductivity,oxygen,50,50,15
control,plots,50,48,15
fluorescence,practical,50,50,15
ice,free,50,40,25
km,2,50,50,14
north,eastern,50,50,4
oxygen,fluorescence,50,50,15
seward,peninsula,50,49,12
surface,energy,50,47,14
toolik,snowfence,50,32,4
water,mass,50,50,12
30,plot,49,49,4
community,level,49,48,4
cruise,data,49,49,15
ctd,casts,49,45,19
difference,vegetation,49,49,15
latitude,longitude,49,49,21
plot,subset,49,49,4
surface,sediment,49,22,6
undergraduate,students,49,43,31
vegetation,index,49,49,15
1999,2000,48,48,5
arctic,slope,48,43,4
eddy,covariance,48,44,6
graduate,students,48,45,39
healy,hly,48,48,14
isotopic,composition,48,34,20
ocean,optics,48,48,6
operations,support,48,48,1
st,lawrence,48,48,19
2013,july,47,47,1
arctic,transitions,47,47,13
atmosphere,system,47,47,13
coastal,plain,47,31,20
experimental,warming,47,43,9
marine,ecosystem,47,46,16
physical,properties,47,27,11
data,comprises,46,46,3
date,start,46,34,1
depth,data,46,41,21
ecology,lab,46,46,6
el,paso,46,43,7
pressure,recorder,46,46,8
program,data,46,46,13
snow,melt,46,41,12
spatial,scales,46,43,8
spring,sea,46,45,14
temporal,aggregations,46,46,2
water,level,46,33,19
water,masses,46,43,12
02,01,45,45,13
combo,2,45,45,5
ice,age,45,34,26
ice,data,45,29,19
ice,formation,45,44,16
ice,tethered,45,36,11
jaz,combo,45,45,5
july,2015,45,45,3
project,focuses,45,45,9
sea,shelf,45,30,12
series,data,45,45,6
time,period,45,43,26
1997,1999,44,44,1
biological,measurements,44,43,15
clip,data,44,44,1
file,names,44,23,5
https,doi.org,44,32,16
ice,surface,44,25,15
information,system,44,44,12
interaction,program,44,44,1
key,linkages,44,42,6
lake,linné,44,34,11
level,interaction,44,44,1
level,rise,44,32,29
mat,site,44,24,3
permafrost,thaw,44,29,19
position,latitude,44,44,5
program,clip,44,44,1
southern,chukchi,44,42,12
white,spruce,44,35,5
15,minutes,43,43,4
20,minutes,43,43,1
ascii,text,43,43,24
boundary,layer,43,41,19
climate,model,43,29,23
collaborative,research,43,42,20
dbo,program,43,43,10
earth,grid,43,43,8
excel,spreadsheet,43,43,13
heading,pitch,43,43,2
index,ndvi,43,43,13
integrated,ecosystem,43,43,15
late,spring,43,43,7
mooring,measurements,43,43,12
observing,system,43,38,23
originally,collected,43,43,10
sea,integrated,43,43,16
sheba,ice,43,42,10
2002,cruise,42,40,7
2014,july,42,42,1
4096,hz,42,42,1
8,khz,42,42,1
biological,response,42,42,14
date,time,42,41,13
days,equipped,42,42,4
document,seasonal,42,42,3
ecosystem,research,42,42,15
established,repeat,42,42,10
hz,4096,42,42,1
hz,8,42,42,1
landscape,level,42,42,7
monitoring,system,42,39,8
pacific,sector,42,42,15
repeat,hydrography,42,42,10
research,laboratory,42,42,4
soil,organic,42,30,16
species,composition,42,42,12
temporal,variability,42,42,13
biological,hotspot,41,41,13
broad,biological,41,41,13
delimited,format,41,41,4
fall,sea,41,41,13
gc,m2,41,31,4
hotspot,locations,41,41,13
instrumented,sensor,41,41,2
key,uncertainties,41,41,13
kuparuk,river,41,25,14
mechanical,system,41,41,6
ne,chukchi,41,40,13
netcdf,files,41,41,17
north,pacific,41,30,18
pole,environmental,41,31,13
proposed,research,41,38,27
regional,biological,41,41,13
seasonal,shifts,41,41,13
sensor,platform,41,41,2
september,2013,41,41,3
simultaneous,measurements,41,41,5
spatial,variability,41,41,18
system,research,41,41,3
systematically,track,41,41,13
table,depth,41,21,8
wide,range,41,41,18
arctic,ecosystems,40,30,18
bottle,data,40,29,10
carbon,doc,40,38,17
daily,seasonal,40,40,4
dbo2,chirikov,40,40,12
dbo3,southern,40,40,12
experiencing,major,40,40,12
field,project,40,40,8
growing,seasons,40,40,13
hourly,daily,40,40,4
include,1,40,40,17
itex,program,40,40,6
late,summer,40,38,19
major,reductions,40,40,12
major,regulatory,40,40,4
melt,season,40,35,25
organic,nitrogen,40,40,8
regulatory,drivers,40,40,4
sea,dbo4,40,40,12
sli,dbo3,40,40,12
snow,cover,40,35,20
spatial,data,40,35,6
system,onboard,40,40,6
terrestrial,landscape,40,40,4
text,tab,40,40,4
web,site,40,36,24
wind,direction,40,38,23
abisko,sweden,39,39,4
arctic,alaska,39,30,23
arctic,systems,39,39,13
barrow,ak,39,38,15
bottom,water,39,22,6
carbon,cycle,39,31,17
comma,delimited,39,39,15
data,processing,39,39,11
digital,elevation,39,35,19
dioxide,co2,39,39,18
form,key,39,39,3
gas,exchange,39,33,10
individual,data,39,39,5
nsf,funded,39,38,28
processes,affecting,39,39,4
radar,depth,39,36,2
river,delta,39,33,6
sbi,u.s,39,39,4
science,center,39,39,22
sediment,chlorophyll,39,28,2
sensor,trolley,39,32,4
shelf,basin,39,38,12
snow,zone,39,21,4
solar,radiation,39,26,20
system,atlas,39,39,6
temperature,change,39,39,13
temperature,relative,39,36,19
weather,data,39,33,12
arctic,coastal,38,27,19
arctic,region,38,38,22
biologically,productive,38,38,12
chosen,subset,38,38,4
data,package,38,36,11
data,recorded,38,38,5
grid,plot,38,38,4
includes,selected,38,38,11
international,consortium,38,38,11
lab,sel,38,38,4
level,carbon,38,38,3
longwave,radiation,38,35,14
multiple,trophic,38,38,11
plant,species,38,37,17
reduce,disturbance,38,29,1
regional,climate,38,23,15
sea,project,38,37,12
sediment,carbon,38,38,12
selected,biological,38,38,11
september,2012,38,38,3
sheet,models,38,38,4
summer,cruise,38,38,8
surface,water,38,27,18
1,slip,37,37,11
5,km,37,37,13
75,khz,37,37,6
al,2016,37,25,14
benthic,coupling,37,37,11
boreal,forest,37,26,18
bottle,samples,37,27,11
canada,basin,37,28,17
chirikov,north,37,37,11
consistent,sampling,37,37,11
coordinated,distributed,37,37,11
data,represents,37,37,6
dbo,1,37,37,11
dbo4,ne,37,37,11
dbo5,barrow,37,37,11
energy,balance,37,23,16
energy,balances,37,37,2
era,interim,37,14,4
formation,variations,37,37,11
gradient,dbo,37,37,11
healy,cruise,37,37,13
hydrography,planktonic,37,37,11
index,lai,37,37,11
island,sli,37,37,11
nares,strait,37,25,9
october,2011,37,37,3
oxygen,isotope,37,34,12
pelagic,benthic,37,37,11
planktonic,production,37,37,11
primary,objectives,37,37,7
production,pelagic,37,37,11
productive,locations,37,37,11
radiation,measurement,37,36,4
research,vessel,37,34,15
sensor,data,37,33,10
sli,dbo2,37,37,11
slip,south,37,37,11
specific,conductance,37,37,5
stations,deployed,37,37,4
sweden,zackenburg,37,37,2
time,periods,37,26,12
trace,gas,37,33,17
wagb,20,37,37,3
water,hydrography,37,37,11
zackenburg,greenland,37,37,2
1,hz,36,36,2
2000,summer,36,36,2
5,khz,36,36,2
ascii,data,36,28,15
barometric,pressure,36,35,12
boundary,condition,36,36,2
cherskii,russia,36,29,3
continental,slope,36,36,8
datasets,include,36,32,8
elemental,carbon,36,18,2
energy,budget,36,32,8
future,climate,36,33,24
includes,flux,36,36,1
laboratory,field,36,36,1
ocean,surface,36,28,10
permafrost,temperatures,36,20,4
sea,bird,36,29,11
study,bering,36,36,10
surface,mass,36,22,13
surface,snow,36,34,11
vegetation,plots,36,33,7
2,khz,35,35,1
2011,september,35,35,1
active,radiation,35,34,22
arctic,river,35,21,10
condition,information,35,35,1
designed,developed,35,35,1
greenhouse,gas,35,32,19
grid,ease,35,35,7
horizontal,velocity,35,35,4
hz,2,35,35,1
increased,temperature,35,35,6
khz,5,35,35,1
ncar,reanalysis,35,33,7
northern,bering,35,27,16
reanalysis,data,35,35,7
satellite,imagery,35,32,20
sediment,grain,35,35,5
sheet,analysis,35,35,1
sheets,cresis,35,35,1
soil,carbon,35,22,17
spectral,albedo,35,18,2
summer,temperature,35,31,11
supply,boundary,35,35,1
surface,based,35,30,5
synthetic,aperture,35,31,9
time,position,35,35,5
understand,processes,35,35,1
air,temperatures,34,27,18
aon,international,34,34,1
biomass,gc,34,27,1
climate,warming,34,29,21
gas,fluxes,34,32,6
healy,wagb,34,34,3
imnaviat,creek,34,24,5
includes,climate,34,34,1
includes,measurements,34,34,14
isotope,ratios,34,27,22
itex,initiative,34,34,1
june,2014,34,12,5
land,cover,34,26,8
mass,spectrometry,34,30,20
mm,dd,34,32,7
moored,profiler,34,33,6
photosynthetically,active,34,34,22
prediction,national,34,34,6
principal,investigators,34,29,23
properties,i.e,34,17,1
provide,information,34,34,20
regional,arctic,34,33,4
scientific,community,34,31,21
slope,alaska,34,34,6
snow,physical,34,17,1
spectroradiometer,data,34,34,3
subglacial,discharge,34,16,8
surface,elevation,34,30,16
surface,moisture,34,34,1
tree,ring,34,20,8
water,temperatures,34,34,9
western,greenland,34,28,20
boulder,patch,33,8,4
campbell,scientific,33,33,10
change,package,33,33,1
covered,period,33,28,2
delimited,ascii,33,32,15
integrated,monitoring,33,33,4
mass,loss,33,17,11
matted,trail,33,33,4
microbial,community,33,15,12
observatory,network,33,32,8
package,layout,33,33,1
pleistocene,park,33,26,1
rapid,integrated,33,33,4
research,ncep,33,33,6
research,project,33,32,28
snow,pits,33,21,6
st,laurent,33,32,11
tri,pod,33,18,4
atmospheric,circulation,32,25,17
biogeochemical,processes,32,32,6
carbon,poc,32,32,12
carbon,toc,32,32,4
cisl,acadis,32,32,16
comprehensive,description,32,32,3
controlling,features,32,32,3
data,streams,32,32,3
degrees,celsius,32,28,11
doi,10.1002,32,22,11
excel,file,32,32,14
informally,named,32,16,1
isotope,data,32,30,17
ncar,cisl,32,32,16
netcdf,format,32,32,11
readme,files,32,31,8
research,institute,32,32,12
short,term,32,32,18
submission,includes,32,32,8
summer,2002,32,32,11
suspended,sediment,32,19,16
system,ecology,32,32,4
ucar,ncar,32,32,16
vegetation,structure,32,30,6
woods,hole,32,32,16
arctic,observatory,31,31,6
barrow,dry,31,30,3
barrow,field,31,31,4
carbon,storage,31,15,9
cloud,occurrence,31,11,3
fatty,acids,31,29,7
field,seasons,31,29,13
field,site,31,31,12
http,dx.doi.org,31,31,15
ice,drift,31,30,11
instrumented,system,31,31,1
lake,lake,31,31,5
latitudinal,transect,31,30,6
linné,glacier,31,31,6
meteorological,variables,31,31,8
mooring,observations,31,31,2
polar,wrf,31,12,3
program,including,31,31,2
recent,decades,31,31,11
river,basin,31,21,13
search,implementation,31,31,7
system,model,31,19,11
system,platform,31,31,1
tar,file,31,30,10
temperature,probe,31,29,5
top,chamber,31,31,4
tundra,site,31,30,9
abundance,biomass,30,30,7
accumulation,rates,30,25,16
adcp,data,30,21,12
al,2011,30,22,10
alaska,range,30,19,6
arctic,observations,30,30,4
arctic,rapid,30,30,5
arctic,science,30,29,18
atlas,field,30,30,3
ccgs,louis,30,29,8
ctd,profiles,30,30,15
depth,sounders,30,28,1
dry,sites,30,26,4
environmental,data,30,28,20
global,system,30,30,4
graduate,student,30,29,28
hly,04,30,29,9
ice,conditions,30,27,19
includes,ctd,30,30,6
lake,e5,30,28,2
layer,dynamics,30,30,2
liquid,water,30,27,15
logger,records,30,30,4
mass,transformations,30,30,1
measuring,tube,30,15,4
multiple,locations,30,29,3
oden,date,30,15,1
pack,ice,30,25,11
phenology,vegetation,30,30,6
post,fire,30,17,6
radiation,par,30,29,19
set,represents,30,30,3
snow,free,30,23,10
specifically,designed,30,30,6
study,site,30,27,17
surface,waters,30,21,12
systems,ecology,30,30,5
temperature,pressure,30,27,11
texas,el,30,30,4
time,step,30,30,5
transect,length,30,30,4
tube,values,30,15,4
tussock,tundra,30,26,16
unique,set,30,30,4
values,water,30,15,4
water,equivalent,30,26,20
water,heat,30,30,2
water,layer,30,30,2
weather,station,30,27,21
wtd,tubes,30,15,4
2016,2017,29,27,9
arctic,marine,29,19,12
atqasuk,dry,29,28,3
central,arctic,29,22,17
changing,arctic,29,27,20
chlorophyll,chl,29,18,3
cloud,radar,29,28,4
core,datasets,29,29,5
cruise,aboard,29,27,9
daily,time,29,29,3
data,note,29,29,7
dbo,5,29,29,5
document,water,29,29,1
dx.doi.org,10.5065,29,29,13
earth,referenced,29,29,2
east,velocity,29,29,3
excel,formats,29,29,5
geophysical,data,29,28,9
greenland,core,29,29,4
ice,cap,29,19,14
ice,thermal,29,29,3
improving,understanding,29,29,2
included,quantifying,29,29,1
intellectual,merit,29,29,23
international,arctic,29,28,20
itex,control,29,29,5
june,2011,29,14,5
laurier,cruise,29,29,2
main,water,29,29,1
manual,observations,29,29,5
moisture,experiment,29,29,5
multifactor,warming,29,29,5
multiple,temporal,29,29,3
ncep,reanalysis,29,29,3
north,velocity,29,29,3
objectives,included,29,29,1
observatory,npeo,29,27,10
obtaining,detailed,29,29,1
oceanographic,institution,29,28,13
outreach,activities,29,27,21
plots,repeat,29,29,5
polar,science,29,25,14
repeat,measurement,29,29,5
salt,transports,29,29,1
siberian,continental,29,29,1
slope,primary,29,29,1
system,arcticrims,29,29,4
systems,science,29,29,5
term,itex,29,29,5
text,format,29,29,15
tree,growth,29,14,4
warming,moisture,29,29,5
warming,plots,29,29,5
winter,snow,29,25,11
1999,summer,28,28,2
25,km,28,27,12
300,soil,28,28,4
3dgps,receiver,28,28,1
absolute,horizontal,28,28,1
acoustic,pulses,28,28,1
adcp,ocean,28,28,1
adu2,3dgps,28,28,1
arcss,grids,28,28,3
arctic,ice,28,22,14
array,acoustic,28,28,1
ashtech,adu2,28,28,1
atqasuk,wet,28,28,3
attitude,information,28,28,1
barrow,wet,28,28,3
based,remote,28,28,2
basin,interactions,28,27,8
campaign,data,28,28,2
ccgs,sir,28,28,4
chemical,composition,28,25,8
chukchi,seas,28,22,13
climate,variability,28,27,17
code,dgps,28,28,1
current,meter,28,26,7
currents,attitude,28,28,1
data,assimilation,28,18,7
data,interpolated,28,28,4
depth,sounder,28,18,6
dgps,system,28,28,1
east,siberian,28,24,11
ebsd,data,28,28,2
estimate,vertical,28,28,1
fast,changing,28,28,1
frozen,ground,28,20,8
geological,survey,28,26,17
glacier,mass,28,25,16
greenland,including,28,28,2
heath,barrow,28,28,3
humidity,rh,28,28,3
hydrography,transects,28,28,4
hydrological,cycle,28,26,4
isotope,values,28,28,11
itex,arctic,28,28,4
itex,data,28,28,4
itex,plots,28,24,3
khz,phased,28,28,1
lake,alaska,28,27,15
moisture,probe,28,28,4
multichannel,radar,28,28,1
numerical,modeling,28,27,15
ocean,surveyor,28,28,1
