identifier,author,word1,word2,word3
doi:10.18739/A20863623,Dr. Matt Nolan,na,NA,NA
doi:10.18739/A20C0Z,Dr. Matt Nolan,na,NA,NA
doi:10.18739/A20C1B,Dr. Matt Nolan,na,NA,NA
doi:10.18739/A20C4SJ9H,Jason Stuckey,na,NA,NA
doi:10.18739/A20C4SK70,Christopher Arp,na,NA,NA
doi:10.18739/A20G3GZ2F,Lily Zhao,na,NA,NA
doi:10.18739/A20G3GZ6C,Dr. Matt Nolan,na,NA,NA
doi:10.18739/A20G3GZ7V,Toby Meierbachtol,na,NA,NA
doi:10.18739/A20J8Q,Dr. Matt Nolan,na,NA,NA
doi:10.18739/A20J93,Dr. Matt Nolan,na,NA,NA
doi:10.18739/A20K01,Dr. Matt Nolan,na,NA,NA
doi:10.18739/A20K26B17,Donald Perovich,na,NA,NA
doi:10.18739/A20K26C25,Paul Arthur Berkman,na,NA,NA
doi:10.18739/A20N94,Dr. Matt Nolan,na,NA,NA
doi:10.18739/A20P0WQ64,Donald Perovich,na,NA,NA
doi:10.18739/A20P0WQ9K,Kevin Arrigo,na,NA,NA
doi:10.18739/A20P0WR0P,Giacomo DiTullio,na,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,well,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,date,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,absolute,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,pressure,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,barometric,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,absolute,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,pressure,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,temperature,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,northing,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,easting,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,latitude,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,longitude,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,elevation,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,horizontal,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,precision,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,vertical,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,precision,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,notes,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,date,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,rain,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,temperature,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,relative,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,humidity,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,wind,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,speed,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,gust,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,speed,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,air,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,pressure,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,wind,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,direction,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,photosynthetically,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,active,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,radiation,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,solar,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,radiation,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,dew,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,point,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,temperature,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,transect,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,date,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,battery,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,temperature,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,dissolved,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,oxygen,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,dissolved,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,oxygen,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,saturation,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,point,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,id,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,northing,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,easting,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,latitude,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,longitude,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,elevation,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,horizontal,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,precision,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,vertical,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,precision,NA,NA
doi:10.18739/A20P0WR15,Michael Gooseff,notes,NA,NA
doi:10.18739/A20P0WR53,Von P. Walden,na,NA,NA
doi:10.18739/A20P2T,Richard Krishfield,na,NA,NA
doi:10.18739/A20R8S,Dr. Matt Nolan,na,NA,NA
doi:10.18739/A20R9M41W,Graham Colby,site,NA,NA
doi:10.18739/A20R9M41W,Graham Colby,depth,NA,NA
doi:10.18739/A20R9M41W,Graham Colby,cm,NA,NA
doi:10.18739/A20R9M41W,Graham Colby,sample,NA,NA
doi:10.18739/A20R9M41W,Graham Colby,date,NA,NA
doi:10.18739/A20R9M41W,Graham Colby,ammonia,NA,NA
doi:10.18739/A20R9M41W,Graham Colby,concentration,NA,NA
doi:10.18739/A20R9M41W,Graham Colby,nitrate,NA,NA
doi:10.18739/A20R9M41W,Graham Colby,and,NA,NA
doi:10.18739/A20R9M41W,Graham Colby,nitrite,NA,NA
doi:10.18739/A20R9M41W,Graham Colby,concentration,NA,NA
doi:10.18739/A20R9M41W,Graham Colby,total,NA,NA
doi:10.18739/A20R9M41W,Graham Colby,dissolved,NA,NA
doi:10.18739/A20R9M41W,Graham Colby,phosphorus,NA,NA
doi:10.18739/A20R9M41W,Graham Colby,chlorine,NA,NA
doi:10.18739/A20R9M41W,Graham Colby,concentration,NA,NA
doi:10.18739/A20R9M41W,Graham Colby,sulphate,NA,NA
doi:10.18739/A20R9M41W,Graham Colby,concentration,NA,NA
doi:10.18739/A20R9M41W,Graham Colby,site,NA,NA
doi:10.18739/A20R9M41W,Graham Colby,depth,NA,NA
doi:10.18739/A20R9M41W,Graham Colby,percent,NA,NA
doi:10.18739/A20R9M41W,Graham Colby,organic,NA,NA
doi:10.18739/A20R9M41W,Graham Colby,carbon,NA,NA
doi:10.18739/A20R9M41W,Graham Colby,percent,NA,NA
doi:10.18739/A20R9M41W,Graham Colby,calcium,NA,NA
doi:10.18739/A20R9M41W,Graham Colby,carbonate,NA,NA
doi:10.18739/A20R9M41W,Graham Colby,site,NA,NA
doi:10.18739/A20R9M41W,Graham Colby,depth,NA,NA
doi:10.18739/A20R9M41W,Graham Colby,oxygen,NA,NA
doi:10.18739/A20R9M41W,Graham Colby,concentration,NA,NA
doi:10.18739/A20R9M41W,Graham Colby,ph,NA,NA
doi:10.18739/A20R9M41W,Graham Colby,redox,NA,NA
doi:10.18739/A20R9M41W,Graham Colby,potential,NA,NA
doi:10.18739/A20R9M42C,Vladimir Romanovsky,na,NA,NA
doi:10.18739/A20R9M45T,Matthew Shupe,na,NA,NA
doi:10.18739/A20R9M47S,Vladimir Romanovsky,na,NA,NA
doi:10.18739/A20V89H5P,Julie McKnight,na,NA,NA
doi:10.18739/A20V89H7N,Matthew Shupe,integer,NA,NA
doi:10.18739/A20V89H7N,Matthew Shupe,base,NA,NA
doi:10.18739/A20V89H7N,Matthew Shupe,time,NA,NA
doi:10.18739/A20V89H7N,Matthew Shupe,double,NA,NA
doi:10.18739/A20V89H7N,Matthew Shupe,time,NA,NA
doi:10.18739/A20V89H7N,Matthew Shupe,offset,NA,NA
doi:10.18739/A20V89H7N,Matthew Shupe,float,NA,NA
doi:10.18739/A20V89H7N,Matthew Shupe,heights,NA,NA
doi:10.18739/A20V89H7N,Matthew Shupe,float,NA,NA
doi:10.18739/A20V89H7N,Matthew Shupe,avg_retrieved_lwc,NA,NA
doi:10.18739/A20V89H7N,Matthew Shupe,float,NA,NA
doi:10.18739/A20V89H7N,Matthew Shupe,avg_retrieved_iwc,NA,NA
doi:10.18739/A20V89H7N,Matthew Shupe,float,NA,NA
doi:10.18739/A20V89H7N,Matthew Shupe,avg_liqeffectiveradius,NA,NA
doi:10.18739/A20V89H7N,Matthew Shupe,float,NA,NA
doi:10.18739/A20V89H7N,Matthew Shupe,avg_iceeffectiveradius,NA,NA
doi:10.18739/A20V89H7N,Matthew Shupe,float,NA,NA
doi:10.18739/A20V89H7N,Matthew Shupe,avg_cloudfraction,NA,NA
doi:10.18739/A20V89H7N,Matthew Shupe,short,NA,NA
doi:10.18739/A20V89H7N,Matthew Shupe,cloudphasemask,NA,NA
doi:10.18739/A20V89H7N,Matthew Shupe,short,NA,NA
doi:10.18739/A20V89H7N,Matthew Shupe,cloudretrievalmask,NA,NA
doi:10.18739/A20V89H7N,Matthew Shupe,short,NA,NA
doi:10.18739/A20V89H7N,Matthew Shupe,instruments,NA,NA
doi:10.18739/A20V89H7N,Matthew Shupe,float,NA,NA
doi:10.18739/A20V89H7N,Matthew Shupe,lat,NA,NA
doi:10.18739/A20V89H7N,Matthew Shupe,record,NA,NA
doi:10.18739/A20V89H7N,Matthew Shupe,float,NA,NA
doi:10.18739/A20V89H7N,Matthew Shupe,long,NA,NA
doi:10.18739/A20V89H7N,Matthew Shupe,record,NA,NA
doi:10.18739/A20V89H7N,Matthew Shupe,float,NA,NA
doi:10.18739/A20V89H7N,Matthew Shupe,alt,NA,NA
doi:10.18739/A20V89H7N,Matthew Shupe,record,NA,NA
doi:10.18739/A20V89J16,Rodrigo Correa Rangel,na,NA,NA
doi:10.18739/A20Z70W80,Jeremy May,wavelength,NA,NA
doi:10.18739/A20Z70W80,Jeremy May,nm,NA,NA
doi:10.18739/A20Z70W80,Jeremy May,reflectance,NA,NA
doi:10.18739/A20Z70W80,Jeremy May,intensity,NA,NA
doi:10.18739/A20Z70W9G,Eric Saltzman,na,NA,NA
doi:10.18739/A20Z70X31,William Shaw,na,NA,NA
doi:10.18739/A20Z70X4H,Von P. Walden,na,NA,NA
doi:10.18739/A20Z8V,Jeremy May,na,NA,NA
doi:10.18739/A2124P,Dr. Matt Nolan,na,NA,NA
doi:10.18739/A2125Q96P,Karen Beard,na,NA,NA
doi:10.18739/A2154DN9J,Donald Perovich,na,NA,NA
doi:10.18739/A2154DP90,Nathan Maier,na,NA,NA
doi:10.18739/A2154DQ03,Dr. Matt Nolan,na,NA,NA
doi:10.18739/A21834279,Michael Lomas,na,NA,NA
doi:10.18739/A2183432B,Sally MacIntyre,na,NA,NA
doi:10.18739/A2183C,Dr. Matt Nolan,na,NA,NA
doi:10.18739/A21C08,Dr. Matt Nolan,na,NA,NA
doi:10.18739/A21C1TF88,Jason Stuckey,na,NA,NA
doi:10.18739/A21C1TG39,Agata Buchwal,na,NA,NA
doi:10.18739/A21G09,Dr. Matt Nolan,na,NA,NA
doi:10.18739/A21G0HT84,Tate Meehan,na,NA,NA
doi:10.18739/A21G0HV2P,Anna Liljedahl,na,NA,NA
doi:10.18739/A21G0HV73,David Turner,na,NA,NA
doi:10.18739/A21G0HW05,Andrey Petrov,na,NA,NA
doi:10.18739/A21J9773W,Donald Perovich,na,NA,NA
doi:10.18739/A21J9774C,Ben Kopec,na,NA,NA
doi:10.18739/A21J9776B,Philip Camill,na,NA,NA
doi:10.18739/A21J9781C,Lindsay G. Carlson,na,NA,NA
doi:10.18739/A21J9D,Dr. Matt Nolan,na,NA,NA
doi:10.18739/A21N7P,Dr. Matt Nolan,na,NA,NA
doi:10.18739/A21N7XM2W,David C. Noone,na,NA,NA
doi:10.18739/A21N7XM4V,Donald Perovich,na,NA,NA
doi:10.18739/A21N7XN2B,Susan Natali,na,NA,NA
doi:10.18739/A21N7XN49,Matthew Shupe,na,NA,NA
doi:10.18739/A21P3H,Richard Krishfield,na,NA,NA
doi:10.18739/A21R6N12M,Robert Hollister,na,NA,NA
doi:10.18739/A21R6N152,Dr. Matt Nolan,na,NA,NA
doi:10.18739/A21R6N171,Charles Parr,na,NA,NA
doi:10.18739/A21R7Q,Dr. Matt Nolan,na,NA,NA
doi:10.18739/A21S1S,Robert Hollister,na,NA,NA
doi:10.18739/A21V5BD6D,Beth Orcutt,na,NA,NA
doi:10.18739/A21V5BF0Z,Hilde Oliver,na,NA,NA
doi:10.18739/A21Z41S49,Donald Perovich,na,NA,NA
doi:10.18739/A21Z41T4R,Von P. Walden,na,NA,NA
doi:10.18739/A21Z51,Dr. Matt Nolan,na,NA,NA
doi:10.18739/A2222R54H,Martin Truffer,na,NA,NA
doi:10.18739/A2222R58F,Andy Aschwanden,na,NA,NA
doi:10.18739/A2222R59X,Robert Pickart,na,NA,NA
doi:10.18739/A2222R601,Lora Koenig,na,NA,NA
doi:10.18739/A2222R68W,Richard B. Lanctot,na,NA,NA
doi:10.18739/A22240,Dr. Matt Nolan,na,NA,NA
doi:10.18739/A2226R,Dr. Matt Nolan,na,NA,NA
doi:10.18739/A2251FJ9S,Donald Perovich,na,NA,NA
doi:10.18739/A2251FK1C,Jason Stuckey,na,NA,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,date,NA,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,of,NA,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,acquired,NA,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,data,NA,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,calendar,NA,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,year,NA,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,of,NA,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,collected,NA,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,data,NA,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,maximum,NA,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,daily,NA,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,temperature,NA,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,minimum,NA,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,daily,NA,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,temperature,NA,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,average,NA,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,daily,NA,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,temperature,NA,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,precipitation,NA,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,year,NA,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,daily,NA,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,precipitation,NA,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,totals,NA,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,potential,NA,NA
doi:10.18739/A2251FK3B,Rebecca Finger Higgens,evaoptranspiration,NA,NA
doi:10.18739/A2251FK97,Dr. Matt Nolan,na,NA,NA
doi:10.18739/A2253N,Dr. Matt Nolan,na,NA,NA
doi:10.18739/A22541,Dr. Matt Nolan,na,NA,NA
doi:10.18739/A2255D,Dr. Matt Nolan,na,NA,NA
doi:10.18739/A22664,Matthew Shupe,integer,NA,NA
doi:10.18739/A22664,Matthew Shupe,base,NA,NA
doi:10.18739/A22664,Matthew Shupe,time,NA,NA
doi:10.18739/A22664,Matthew Shupe,double,NA,NA
doi:10.18739/A22664,Matthew Shupe,time,NA,NA
doi:10.18739/A22664,Matthew Shupe,offset,NA,NA
doi:10.18739/A22664,Matthew Shupe,float,NA,NA
doi:10.18739/A22664,Matthew Shupe,heights,NA,NA
doi:10.18739/A22664,Matthew Shupe,float,NA,NA
doi:10.18739/A22664,Matthew Shupe,avg_retrieved_lwc,NA,NA
doi:10.18739/A22664,Matthew Shupe,float,NA,NA
doi:10.18739/A22664,Matthew Shupe,avg_retrieved_iwc,NA,NA
doi:10.18739/A22664,Matthew Shupe,float,NA,NA
doi:10.18739/A22664,Matthew Shupe,avg_liqeffectiveradius,NA,NA
doi:10.18739/A22664,Matthew Shupe,float,NA,NA
doi:10.18739/A22664,Matthew Shupe,avg_iceeffectiveradius,NA,NA
doi:10.18739/A22664,Matthew Shupe,float,NA,NA
doi:10.18739/A22664,Matthew Shupe,avg_cloudfraction,NA,NA
doi:10.18739/A22664,Matthew Shupe,short,NA,NA
doi:10.18739/A22664,Matthew Shupe,cloudphasemask,NA,NA
doi:10.18739/A22664,Matthew Shupe,short,NA,NA
doi:10.18739/A22664,Matthew Shupe,cloudretrievalmask,NA,NA
doi:10.18739/A22664,Matthew Shupe,short,NA,NA
doi:10.18739/A22664,Matthew Shupe,instruments,NA,NA
doi:10.18739/A22664,Matthew Shupe,float,NA,NA
doi:10.18739/A22664,Matthew Shupe,lat,NA,NA
doi:10.18739/A22664,Matthew Shupe,record,NA,NA
doi:10.18739/A22664,Matthew Shupe,float,NA,NA
doi:10.18739/A22664,Matthew Shupe,long,NA,NA
doi:10.18739/A22664,Matthew Shupe,record,NA,NA
doi:10.18739/A22664,Matthew Shupe,float,NA,NA
doi:10.18739/A22664,Matthew Shupe,alt,NA,NA
doi:10.18739/A22664,Matthew Shupe,record,NA,NA
doi:10.18739/A22804Z8M,Sarah Ludwig,na,NA,NA
doi:10.18739/A2280504J,Alexandra Jahn,na,NA,NA
doi:10.18739/A2283P,Dr. Matt Nolan,na,NA,NA
doi:10.18739/A22B8VB7G,Jason Stuckey,na,NA,NA
doi:10.18739/A22B8VC2H,Andrew Parsekian,na,NA,NA
doi:10.18739/A22B9N,Dr. Matt Nolan,na,NA,NA
doi:10.18739/A22C1Z,Dr. Matt Nolan,na,NA,NA
doi:10.18739/A22F7JR7S,Nicholas Beaird,na,NA,NA
doi:10.18739/A22G10,Dr. Matt Nolan,na,NA,NA
doi:10.18739/A22J6842N,Donald Perovich,na,NA,NA
doi:10.18739/A22J6846K,Andreas Muenchow,datetime,NA,NA
doi:10.18739/A22J6846K,Andreas Muenchow,temperature,NA,NA
doi:10.18739/A22J6846K,Andreas Muenchow,conductivity,NA,NA
doi:10.18739/A22J6846K,Andreas Muenchow,potential,NA,NA
doi:10.18739/A22J6846K,Andreas Muenchow,temperature,NA,NA
doi:10.18739/A22J6846K,Andreas Muenchow,salinity,NA,NA
doi:10.18739/A22J6846K,Andreas Muenchow,pressure,NA,NA
doi:10.18739/A22J6846K,Andreas Muenchow,datetime,NA,NA
