identifier,word1,word2,word3
88652184-1c71-4e0a-a872-aa45b6463faf,water,tracks,NA
8fa6477d-f846-4daa-b053-c799a8b11825,air,temperature,NA
8fa6477d-f846-4daa-b053-c799a8b11825,temperature,at,NA
8fa6477d-f846-4daa-b053-c799a8b11825,at,water,NA
8fa6477d-f846-4daa-b053-c799a8b11825,water,track,NA
8fa6477d-f846-4daa-b053-c799a8b11825,track,site,NA
8fa6477d-f846-4daa-b053-c799a8b11825,site,wt6,NA
a9a09131-0f21-4b3a-81a9-392b25f9a641,subsurface,uptake,NA
a9a09131-0f21-4b3a-81a9-392b25f9a641,uptake,of,NA
a9a09131-0f21-4b3a-81a9-392b25f9a641,of,inorganic,NA
a9a09131-0f21-4b3a-81a9-392b25f9a641,inorganic,nitrogen,NA
a9a09131-0f21-4b3a-81a9-392b25f9a641,nitrogen,and,NA
a9a09131-0f21-4b3a-81a9-392b25f9a641,and,phosphorus,NA
arctic-data.13716.2,ctd,transect,NA
arctic-data.13716.2,transect,along,NA
arctic-data.13716.2,along,the,NA
arctic-data.13716.2,the,distributed,NA
arctic-data.13716.2,distributed,biological,NA
arctic-data.13716.2,biological,observatory,NA
arctic-data.13716.2,observatory,line,NA
arctic-data.13716.2,line,4,NA
arctic-data.13716.2,4,dbo4,NA
arctic-data.13716.2,dbo4,september,NA
arctic-data.13716.2,september,2016,NA
arctic-data.14372.3,numerical,simulations,NA
arctic-data.14372.3,simulations,of,NA
arctic-data.14372.3,of,hydrology,NA
arctic-data.14372.3,hydrology,permafrost,NA
arctic-data.14372.3,permafrost,and,NA
arctic-data.14372.3,and,glaciers,NA
arctic-data.14372.3,glaciers,in,NA
arctic-data.14372.3,in,the,NA
arctic-data.14372.3,the,jarvis,NA
arctic-data.14372.3,jarvis,creek,NA
arctic-data.14372.3,creek,watershed,NA
arctic-data.14372.3,watershed,interior,NA
arctic-data.14372.3,interior,alaska,NA
arctic-data.14372.3,alaska,2013,NA
arctic-data.14372.3,2013,2016,NA
arctic-data.14423.1,numerical,simulations,NA
arctic-data.14423.1,simulations,of,NA
arctic-data.14423.1,of,hydrology,NA
arctic-data.14423.1,hydrology,permafrost,NA
arctic-data.14423.1,permafrost,and,NA
arctic-data.14423.1,and,glaciers,NA
arctic-data.14423.1,glaciers,in,NA
arctic-data.14423.1,in,the,NA
arctic-data.14423.1,the,jarvis,NA
arctic-data.14423.1,jarvis,creek,NA
arctic-data.14423.1,creek,watershed,NA
arctic-data.14423.1,watershed,interior,NA
arctic-data.14423.1,interior,alaska,NA
arctic-data.14423.1,alaska,1991,NA
arctic-data.14423.1,1991,2100,NA
arctic-data.14669.1,data,set,NA
arctic-data.14669.1,set,for,NA
arctic-data.14669.1,for,tracking,NA
arctic-data.14669.1,tracking,the,NA
arctic-data.14669.1,the,fate,NA
arctic-data.14669.1,fate,of,NA
arctic-data.14669.1,of,fresh,NA
arctic-data.14669.1,fresh,carbon,NA
arctic-data.14669.1,carbon,in,NA
arctic-data.14669.1,in,the,NA
arctic-data.14669.1,the,arctic,NA
arctic-data.14669.1,arctic,tundra,NA
arctic-data.14669.1,tundra,will,NA
arctic-data.14669.1,will,shrub,NA
arctic-data.14669.1,shrub,expansion,NA
arctic-data.14669.1,expansion,alter,NA
arctic-data.14669.1,alter,responses,NA
arctic-data.14669.1,responses,of,NA
arctic-data.14669.1,of,soil,NA
arctic-data.14669.1,soil,organic,NA
arctic-data.14669.1,organic,matter,NA
arctic-data.14669.1,matter,to,NA
arctic-data.14669.1,to,warming,NA
arctic-data.14730.2,toolik,seasons,NA
arctic-data.14730.2,seasons,plot,NA
arctic-data.14730.2,plot,thaw,NA
arctic-data.14730.2,thaw,depth,NA
arctic-data.14730.2,depth,ndvi,NA
arctic-data.14730.2,ndvi,and,NA
arctic-data.14730.2,and,phenology,NA
arctic-data.14730.2,phenology,2017,NA
arctic-data.14815.1,dynamical,downscaling,NA
arctic-data.14815.1,downscaling,data,NA
arctic-data.14815.1,data,at,NA
arctic-data.14815.1,at,major,NA
arctic-data.14815.1,major,observational,NA
arctic-data.14815.1,observational,sites,NA
arctic-data.14815.1,sites,on,NA
arctic-data.14815.1,on,the,NA
arctic-data.14815.1,the,north,NA
arctic-data.14815.1,north,slope,NA
arctic-data.14815.1,slope,of,NA
arctic-data.14815.1,of,alaksa,NA
autogen.2016032220473125154.3,chemical,weathering,NA
autogen.2016032220473125154.3,weathering,and,NA
autogen.2016032220473125154.3,and,organic,NA
autogen.2016032220473125154.3,organic,carbon,NA
autogen.2016032220473125154.3,carbon,geochemistry,NA
autogen.2016032220473125154.3,geochemistry,of,NA
autogen.2016032220473125154.3,of,six,NA
autogen.2016032220473125154.3,six,arctic,NA
autogen.2016032220473125154.3,arctic,watersheds,NA
autogen.2016032220473125154.3,watersheds,north,NA
autogen.2016032220473125154.3,north,slope,NA
autogen.2016032220473125154.3,slope,alaska,NA
autogen.2016032220473125154.3,alaska,2009,NA
autogen.2016032220473125154.3,2009,2010,NA
autogen.2016032220541012460.5,NA,NA,NA
autogen.2016032221252482863.7,collaborative,research,NA
autogen.2016032221252482863.7,research,assessing,NA
autogen.2016032221252482863.7,assessing,the,NA
autogen.2016032221252482863.7,the,impact,NA
autogen.2016032221252482863.7,impact,of,NA
autogen.2016032221252482863.7,of,small,NA
autogen.2016032221252482863.7,small,canadian,NA
autogen.2016032221252482863.7,canadian,arctic,NA
autogen.2016032221252482863.7,arctic,river,NA
autogen.2016032221252482863.7,river,flows,NA
autogen.2016032221252482863.7,flows,scarfs,NA
autogen.2016032221252482863.7,scarfs,to,NA
autogen.2016032221252482863.7,to,the,NA
autogen.2016032221252482863.7,the,freshwater,NA
autogen.2016032221252482863.7,freshwater,budget,NA
autogen.2016032221252482863.7,budget,of,NA
autogen.2016032221252482863.7,of,the,NA
autogen.2016032221252482863.7,the,canadian,NA
autogen.2016032221252482863.7,canadian,archipelago,NA
d9ad32dc-e716-4337-a15c-4055dbdf4a1c,snow,density,NA
d9ad32dc-e716-4337-a15c-4055dbdf4a1c,density,at,NA
d9ad32dc-e716-4337-a15c-4055dbdf4a1c,at,water,NA
d9ad32dc-e716-4337-a15c-4055dbdf4a1c,water,track,NA
d9ad32dc-e716-4337-a15c-4055dbdf4a1c,track,sites,NA
df52098f-4ed9-46ad-9fd4-2967c61747a0,manual,thaw,NA
df52098f-4ed9-46ad-9fd4-2967c61747a0,thaw,depths,NA
df52098f-4ed9-46ad-9fd4-2967c61747a0,depths,at,NA
df52098f-4ed9-46ad-9fd4-2967c61747a0,at,water,NA
df52098f-4ed9-46ad-9fd4-2967c61747a0,water,track,NA
df52098f-4ed9-46ad-9fd4-2967c61747a0,track,sites,NA
doi:10.18739/A2000001N,collaborative,research,NA
doi:10.18739/A2000001N,research,sinking,NA
doi:10.18739/A2000001N,sinking,rates,NA
doi:10.18739/A2000001N,rates,and,NA
doi:10.18739/A2000001N,and,nutritional,NA
doi:10.18739/A2000001N,nutritional,quality,NA
doi:10.18739/A2000001N,quality,of,NA
doi:10.18739/A2000001N,of,organic,NA
doi:10.18739/A2000001N,organic,matter,NA
doi:10.18739/A2000001N,matter,exported,NA
doi:10.18739/A2000001N,exported,from,NA
doi:10.18739/A2000001N,from,sea,NA
doi:10.18739/A2000001N,sea,ice,NA
doi:10.18739/A2000001N,ice,the,NA
doi:10.18739/A2000001N,the,importance,NA
doi:10.18739/A2000001N,importance,of,NA
doi:10.18739/A2000001N,of,exopolymeric,NA
doi:10.18739/A2000001N,exopolymeric,substances,NA
doi:10.18739/A20000024,nmc,global,NA
doi:10.18739/A20000024,global,tropospheric,NA
doi:10.18739/A20000024,tropospheric,analyses,NA
doi:10.18739/A20000024,analyses,tropopause,NA
doi:10.18739/A20000024,tropopause,subset,NA
doi:10.18739/A20000024,subset,daily,NA
doi:10.18739/A20000024,daily,1976,NA
doi:10.18739/A20000024,1976,july,NA
doi:10.18739/A20000024,july,continuing,NA
doi:10.18739/A20000081,nutrient,oxygen,NA
doi:10.18739/A20000081,oxygen,18,NA
doi:10.18739/A20000081,18,16,NA
doi:10.18739/A20000081,16,ratio,NA
doi:10.18739/A20000081,ratio,and,NA
doi:10.18739/A20000081,and,chlorophyll,NA
doi:10.18739/A20000081,chlorophyll,data,NA
doi:10.18739/A20000081,data,measured,NA
doi:10.18739/A20000081,measured,from,NA
doi:10.18739/A20000081,from,water,NA
doi:10.18739/A20000081,water,samples,NA
doi:10.18739/A20000081,samples,collected,NA
doi:10.18739/A20000081,collected,aboard,NA
doi:10.18739/A20000081,aboard,the,NA
doi:10.18739/A20000081,the,sir,NA
doi:10.18739/A20000081,sir,wilfred,NA
doi:10.18739/A20000081,wilfred,laurier,NA
doi:10.18739/A20000081,laurier,bering,NA
doi:10.18739/A20000081,bering,and,NA
doi:10.18739/A20000081,and,chukchi,NA
doi:10.18739/A20000081,chukchi,seas,NA
doi:10.18739/A20000081,seas,2015,NA
doi:10.18739/A2000009H,snow,wind,NA
doi:10.18739/A2000009H,wind,and,NA
doi:10.18739/A2000009H,and,time,NA
doi:10.18739/A2000009H,time,project,NA
doi:10.18739/A2000009H,project,terrestrial,NA
doi:10.18739/A2000009H,terrestrial,lidar,NA
doi:10.18739/A2000009H,lidar,scanner,NA
doi:10.18739/A2000009H,scanner,snow,NA
doi:10.18739/A2000009H,snow,accumulation,NA
doi:10.18739/A2000009H,accumulation,maps,NA
doi:10.18739/A2000009H,maps,utqiagvik,NA
doi:10.18739/A2000009H,utqiagvik,ak,NA
doi:10.18739/A2000009H,ak,november,NA
doi:10.18739/A2000009H,november,2016,NA
doi:10.18739/A2000009H,2016,june,NA
doi:10.18739/A2000009H,june,2017,NA
doi:10.18739/A2000010M,beaufort,gyre,NA
doi:10.18739/A2000010M,gyre,exploration,NA
doi:10.18739/A2000010M,exploration,project,NA
doi:10.18739/A2000010M,project,mooring,NA
doi:10.18739/A2000010M,mooring,d,NA
doi:10.18739/A2000010M,d,2014,NA
doi:10.18739/A2000010M,2014,2015,NA
doi:10.18739/A20000113,rogue,borehole,NA
doi:10.18739/A20000113,borehole,televiewer,NA
doi:10.18739/A20000113,televiewer,data,NA
doi:10.18739/A2000012K,precipitation,occurrence,NA
doi:10.18739/A2000012K,occurrence,sensor,NA
doi:10.18739/A2000012K,sensor,system,NA
doi:10.18739/A2000012K,system,measurements,NA
doi:10.18739/A2000012K,measurements,taken,NA
doi:10.18739/A2000012K,taken,at,NA
doi:10.18739/A2000012K,at,summit,NA
doi:10.18739/A2000012K,summit,station,NA
doi:10.18739/A2000012K,station,greenland,NA
doi:10.18739/A2000012K,greenland,2017,NA
doi:10.18739/A20000132,cloud,microphysical,NA
doi:10.18739/A20000132,microphysical,properties,NA
doi:10.18739/A20000132,properties,at,NA
doi:10.18739/A20000132,at,arctic,NA
doi:10.18739/A20000132,arctic,atmospheric,NA
doi:10.18739/A20000132,atmospheric,observatories,NA
doi:10.18739/A20000132,observatories,barrow,NA
doi:10.18739/A20000132,barrow,alaska,NA
doi:10.18739/A2000014J,arctic,sea,NA
doi:10.18739/A2000014J,sea,ice,NA
doi:10.18739/A2000014J,ice,seasonal,NA
doi:10.18739/A2000014J,seasonal,transition,NA
doi:10.18739/A2000014J,transition,metrics,NA
doi:10.18739/A2000014J,metrics,from,NA
doi:10.18739/A2000014J,from,coupled,NA
doi:10.18739/A2000014J,coupled,climate,NA
doi:10.18739/A2000014J,climate,model,NA
doi:10.18739/A2000014J,model,simulations,NA
doi:10.18739/A2000014J,simulations,1979,NA
doi:10.18739/A2000014J,1979,2013,NA
doi:10.18739/A20005,whoi,ice,NA
doi:10.18739/A20005,ice,tethered,NA
doi:10.18739/A20005,tethered,profiler,NA
doi:10.18739/A20005,profiler,6,NA
doi:10.18739/A2002X,uvsimn,version2,NA
doi:10.18739/A2002X,version2,summit,NA
doi:10.18739/A2002X,summit,wavelength,NA
doi:10.18739/A2002X,wavelength,accuracy,NA
doi:10.18739/A20052,meteorological,and,NA
doi:10.18739/A20052,and,hydrographic,NA
doi:10.18739/A20052,hydrographic,data,NA
doi:10.18739/A20052,data,kuparuk,NA
doi:10.18739/A20052,kuparuk,river,NA
doi:10.18739/A20052,river,watershed,NA
doi:10.18739/A2006F,lake,sediment,NA
doi:10.18739/A2006F,sediment,charcoal,NA
doi:10.18739/A2006F,charcoal,pollen,NA
doi:10.18739/A2006F,pollen,and,NA
doi:10.18739/A2006F,and,chronological,NA
doi:10.18739/A2006F,chronological,data,NA
doi:10.18739/A2006F,data,from,NA
doi:10.18739/A2006F,from,alaskan,NA
doi:10.18739/A2006F,alaskan,tundra,NA
doi:10.18739/A2006F,tundra,ecosystems,NA
doi:10.18739/A2006F,ecosystems,little,NA
doi:10.18739/A2006F,little,isac,NA
doi:10.18739/A2006F,isac,poktovik,NA
doi:10.18739/A2006F,poktovik,raven,NA
doi:10.18739/A2006F,raven,and,NA
doi:10.18739/A2006F,and,uchugrak,NA
doi:10.18739/A2006F,uchugrak,lakes,NA
doi:10.18739/A2028PC41,hly,03,NA
doi:10.18739/A2028PC41,03,03,NA
doi:10.18739/A2028PC41,03,service,NA
doi:10.18739/A2028PC41,service,group,NA
doi:10.18739/A2028PC41,group,bottle,NA
doi:10.18739/A2028PC41,bottle,data,NA
doi:10.18739/A2028PC7G,autonomous,ice,NA
doi:10.18739/A2028PC7G,ice,mass,NA
doi:10.18739/A2028PC7G,mass,balance,NA
doi:10.18739/A2028PC7G,balance,buoy,NA
doi:10.18739/A2028PC7G,buoy,observations,NA
doi:10.18739/A2028PC7G,observations,buoy,NA
doi:10.18739/A2028PC7G,buoy,2014e,NA
doi:10.18739/A2028PC7G,2014e,central,NA
doi:10.18739/A2028PC7G,central,arctic,NA
doi:10.18739/A2028PC7G,arctic,2014,NA
doi:10.18739/A2028PD2H,algal,pigment,NA
doi:10.18739/A2028PD2H,pigment,concentrations,NA
doi:10.18739/A2028PD2H,concentrations,high,NA
doi:10.18739/A2028PD2H,high,arctic,NA
doi:10.18739/A2028PD2H,arctic,august,NA
doi:10.18739/A2028PD2H,august,september,NA
doi:10.18739/A2028PD2H,september,2018,NA
doi:10.18739/A2028PD5Z,dietrich,sap,NA
doi:10.18739/A2028PD5Z,sap,flux,NA
doi:10.18739/A2028PD8D,soil,respiration,NA
doi:10.18739/A2028PD8D,respiration,water,NA
doi:10.18739/A2028PD8D,water,chemistry,NA
doi:10.18739/A2028PD8D,chemistry,and,NA
doi:10.18739/A2028PD8D,and,soil,NA
doi:10.18739/A2028PD8D,soil,gas,NA
doi:10.18739/A2028PD8D,gas,data,NA
doi:10.18739/A2028PD8D,data,for,NA
doi:10.18739/A2028PD8D,for,thermokarst,NA
doi:10.18739/A2028PD8D,thermokarst,features,NA
doi:10.18739/A2028PD8D,features,and,NA
doi:10.18739/A2028PD8D,and,undisturbed,NA
doi:10.18739/A2028PD8D,undisturbed,tundra,NA
doi:10.18739/A2028PD8D,tundra,on,NA
doi:10.18739/A2028PD8D,on,the,NA
doi:10.18739/A2028PD8D,the,north,NA
doi:10.18739/A2028PD8D,north,slope,NA
doi:10.18739/A2028PD8D,slope,of,NA
doi:10.18739/A2028PD8D,of,alaska,NA
doi:10.18739/A20306,combatant,col,NA
doi:10.18739/A20306,col,ice,NA
doi:10.18739/A20306,ice,core,NA
doi:10.18739/A20306,core,trace,NA
doi:10.18739/A20306,trace,chemistry,NA
doi:10.18739/A20306,chemistry,and,NA
doi:10.18739/A20306,and,oxygen,NA
doi:10.18739/A20306,oxygen,isotopes,NA
doi:10.18739/A2033B,light,and,NA
doi:10.18739/A2033B,and,temperature,NA
doi:10.18739/A2033B,temperature,measurements,NA
doi:10.18739/A2033B,measurements,warm,NA
doi:10.18739/A2033B,warm,buoy,NA
doi:10.18739/A2033B,buoy,1,NA
doi:10.18739/A20353,limnology,of,NA
doi:10.18739/A20353,of,arctic,NA
doi:10.18739/A20353,arctic,tundra,NA
doi:10.18739/A20353,tundra,ponds,NA
doi:10.18739/A20353,ponds,in,NA
doi:10.18739/A20353,in,barrow,NA
doi:10.18739/A20353,barrow,ak,NA
doi:10.18739/A20353,ak,in,NA
doi:10.18739/A20353,in,1970s,NA
doi:10.18739/A20353,1970s,and,NA
doi:10.18739/A20353,and,2000s,NA
doi:10.18739/A2036G,arctic,sea,NA
doi:10.18739/A2036G,sea,ice,NA
doi:10.18739/A2036G,ice,weekly,NA
doi:10.18739/A2036G,weekly,1,NA
doi:10.18739/A2036G,1,of,NA
doi:10.18739/A2036G,of,4,NA
doi:10.18739/A2036G,4,nic_weekly_1977_07_12_tot.v0,NA
doi:10.18739/A2036G,nic_weekly_1977_07_12_tot.v0,bin,NA
doi:10.18739/A2036G,bin,to,NA
doi:10.18739/A2036G,to,nic_weekly_1981_03_24_tot.v0,NA
doi:10.18739/A2036G,nic_weekly_1981_03_24_tot.v0,bin,NA
doi:10.18739/A2052N,hydroxyl,oh,NA
doi:10.18739/A2052N,oh,airglow,NA
doi:10.18739/A2052N,airglow,image,NA
doi:10.18739/A2052N,image,data,NA
doi:10.18739/A2052N,data,alaska,NA
doi:10.18739/A2052N,alaska,december,NA
doi:10.18739/A2052N,december,16,NA
doi:10.18739/A2052N,16,2012,NA
doi:10.18739/A20531,photogrammetric,scans,NA
doi:10.18739/A20531,scans,of,NA
doi:10.18739/A20531,of,aerial,NA
doi:10.18739/A20531,aerial,photographs,NA
doi:10.18739/A20531,photographs,of,NA
doi:10.18739/A20531,of,north,NA
doi:10.18739/A20531,north,american,NA
doi:10.18739/A20531,american,glaciers,NA
doi:10.18739/A20531,glaciers,1979,NA
doi:10.18739/A20531,1979,roll,NA
doi:10.18739/A20531,roll,1,NA
doi:10.18739/A20531,1,jpegs,NA
doi:10.18739/A2057CR7B,NA,NA,NA
doi:10.18739/A2057CR99,autonomous,ice,NA
doi:10.18739/A2057CR99,ice,mass,NA
doi:10.18739/A2057CR99,mass,balance,NA
doi:10.18739/A2057CR99,balance,buoy,NA
doi:10.18739/A2057CR99,buoy,observations,NA
doi:10.18739/A2057CR99,observations,buoy,NA
doi:10.18739/A2057CR99,buoy,2007k,NA
doi:10.18739/A2057CR99,2007k,canadian,NA
doi:10.18739/A2057CR99,canadian,arctic,NA
doi:10.18739/A2057CR99,arctic,archipelago,NA
doi:10.18739/A2057CR99,archipelago,2007,NA
doi:10.18739/A2057CS2C,bathymetric,data,NA
doi:10.18739/A2057CS2C,data,from,NA
doi:10.18739/A2057CS2C,from,i,NA
doi:10.18739/A2057CS2C,i,7,NA
doi:10.18739/A2057CS2C,7,lake,NA
doi:10.18739/A2057CS2C,lake,toolik,NA
doi:10.18739/A2057CS2C,toolik,field,NA
doi:10.18739/A2057CS2C,field,station,NA
doi:10.18739/A2057CS2C,station,alaska,NA
doi:10.18739/A2057CS2C,alaska,2013,NA
doi:10.18739/A2057CS4B,ameriflux,ca,NA
doi:10.18739/A2057CS4B,ca,gro,NA
doi:10.18739/A2057CS4B,gro,ontario,NA
doi:10.18739/A2057CS4B,ontario,groundhog,NA
doi:10.18739/A2057CS4B,groundhog,river,NA
doi:10.18739/A2057CS4B,river,boreal,NA
doi:10.18739/A2057CS4B,boreal,mixedwood,NA
doi:10.18739/A2057CS4B,mixedwood,forest,NA
doi:10.18739/A2057CS4B,forest,2003,NA
doi:10.18739/A2057CS69,nabos,ii,NA
doi:10.18739/A2057CS69,ii,mooring,NA
doi:10.18739/A2057CS69,mooring,m1_4a,NA
doi:10.18739/A2057CS69,m1_4a,sbe,NA
doi:10.18739/A2057CS69,sbe,37,NA
doi:10.18739/A2057CS69,37,water,NA
doi:10.18739/A2057CS69,water,quality,NA
doi:10.18739/A2057CS69,quality,and,NA
doi:10.18739/A2057CS69,and,temperature,NA
doi:10.18739/A2057CS69,temperature,data,NA
doi:10.18739/A2057CS69,data,2013,NA
doi:10.18739/A2057CS69,2013,2015,NA
doi:10.18739/A2057CS7S,ice,core,NA
doi:10.18739/A2057CS7S,core,aerosol,NA
doi:10.18739/A2057CS7S,aerosol,measurements,NA
doi:10.18739/A2057CS7S,measurements,in,NA
doi:10.18739/A2057CS7S,in,the,NA
doi:10.18739/A2057CS7S,the,tunu,NA
doi:10.18739/A2057CS7S,tunu,n,NA
doi:10.18739/A2057CS7S,n,ice,NA
doi:10.18739/A2057CS7S,ice,core,NA
doi:10.18739/A2057CS88,education,and,NA
doi:10.18739/A2057CS88,and,community,NA
doi:10.18739/A2057CS88,community,viability,NA
doi:10.18739/A2057CS88,viability,in,NA
doi:10.18739/A2057CS88,in,western,NA
doi:10.18739/A2057CS88,western,alaska,NA
doi:10.18739/A2057CS88,alaska,2012,NA
doi:10.18739/A2057CS88,2012,2015,NA
doi:10.18739/A2057CS9R,micropulse,lidar,NA
doi:10.18739/A2057CS9R,lidar,mpl,NA
doi:10.18739/A2057CS9R,mpl,measurements,NA
doi:10.18739/A2057CS9R,measurements,taken,NA
doi:10.18739/A2057CS9R,taken,at,NA
doi:10.18739/A2057CS9R,at,summit,NA
doi:10.18739/A2057CS9R,summit,station,NA
doi:10.18739/A2057CS9R,station,greenland,NA
doi:10.18739/A2057CS9R,greenland,2013,NA
doi:10.18739/A2057CT0V,soil,temperature,NA
doi:10.18739/A2057CT0V,temperature,nims,NA
doi:10.18739/A2057CT0V,nims,grid,NA
doi:10.18739/A2057CT0V,grid,atqasuk,NA
doi:10.18739/A2057CT0V,atqasuk,alaska,NA
doi:10.18739/A2057CT0V,alaska,2011,NA
doi:10.18739/A2057CT1B,collaborative,research,NA
doi:10.18739/A2057CT1B,research,interactions,NA
doi:10.18739/A2057CT1B,interactions,between,NA
doi:10.18739/A2057CT1B,between,air,NA
doi:10.18739/A2057CT1B,air,temperature,NA
doi:10.18739/A2057CT1B,temperature,permafrost,NA
doi:10.18739/A2057CT1B,permafrost,and,NA
doi:10.18739/A2057CT1B,and,hydrology,NA
doi:10.18739/A2057CT1B,hydrology,in,NA
doi:10.18739/A2057CT1B,in,the,NA
doi:10.18739/A2057CT1B,the,high,NA
doi:10.18739/A2057CT1B,high,latitudes,NA
doi:10.18739/A2057CT1B,latitudes,of,NA
doi:10.18739/A2057CT1B,of,eurasia,NA
doi:10.18739/A2058X,mobile,instrumented,NA
doi:10.18739/A2058X,instrumented,sensor,NA
doi:10.18739/A2058X,sensor,platform,NA
doi:10.18739/A2058X,platform,misp,NA
doi:10.18739/A2058X,misp,datalogger,NA
doi:10.18739/A2058X,datalogger,imnaviat,NA
doi:10.18739/A2058X,imnaviat,alaska,NA
doi:10.18739/A2058X,alaska,2017,NA
doi:10.18739/A20620,toolik,logger,NA
doi:10.18739/A20620,logger,data,NA
doi:10.18739/A20620,data,nims,NA
doi:10.18739/A20620,nims,2012,NA
doi:10.18739/A2063C,ground,ice,NA
doi:10.18739/A2063C,ice,data,NA
doi:10.18739/A2063C,data,barrow,NA
doi:10.18739/A20819,hydroxyl,oh,NA
doi:10.18739/A20819,oh,airglow,NA
doi:10.18739/A20819,airglow,image,NA
doi:10.18739/A20819,image,data,NA
doi:10.18739/A20819,data,alaska,NA
doi:10.18739/A20819,alaska,march,NA
doi:10.18739/A20819,march,5,NA
doi:10.18739/A20819,5,2012,NA
doi:10.18739/A2086350P,a,360,NA
doi:10.18739/A2086350P,360,year,NA
doi:10.18739/A2086350P,year,varve,NA
doi:10.18739/A2086350P,varve,based,NA
doi:10.18739/A2086350P,based,climate,NA
doi:10.18739/A2086350P,climate,reconstruction,NA
doi:10.18739/A2086350P,reconstruction,from,NA
doi:10.18739/A2086350P,from,linnévatnet,NA
doi:10.18739/A2086350P,linnévatnet,on,NA
doi:10.18739/A2086350P,on,western,NA
doi:10.18739/A2086350P,western,svalbard,NA
doi:10.18739/A2086350P,svalbard,2009,NA
doi:10.18739/A2086356K,arctic,alaska,NA
doi:10.18739/A2086356K,alaska,tundra,NA
doi:10.18739/A2086356K,tundra,and,NA
doi:10.18739/A2086356K,and,lake,NA
doi:10.18739/A2086356K,lake,snow,NA
doi:10.18739/A2086356K,snow,surveys,NA
doi:10.18739/A2086356K,surveys,from,NA
doi:10.18739/A2086356K,from,2012,NA
doi:10.18739/A2086356K,2012,2018,NA
doi:10.18739/A2086358J,diatom,and,NA
doi:10.18739/A2086358J,and,particle,NA
doi:10.18739/A2086358J,particle,size,NA
doi:10.18739/A2086358J,size,analysis,NA
doi:10.18739/A2086358J,analysis,from,NA
doi:10.18739/A2086358J,from,the,NA
doi:10.18739/A2086358J,the,bering,NA
doi:10.18739/A2086358J,bering,sea,NA
doi:10.18739/A2086358J,sea,shelf,NA
doi:10.18739/A20863591,bacterial,survival,NA
doi:10.18739/A20863591,survival,in,NA
doi:10.18739/A20863591,in,sea,NA
doi:10.18739/A20863591,sea,ice,NA
doi:10.18739/A20863591,ice,brines,NA
