identifier,word1,word2,word3
8fa6477d-f846-4daa-b053-c799a8b11825,water,NA,NA
8fa6477d-f846-4daa-b053-c799a8b11825,track,NA,NA
8fa6477d-f846-4daa-b053-c799a8b11825,site,NA,NA
8fa6477d-f846-4daa-b053-c799a8b11825,wt6,NA,NA
a9a09131-0f21-4b3a-81a9-392b25f9a641,subsurface,NA,NA
a9a09131-0f21-4b3a-81a9-392b25f9a641,uptake,NA,NA
a9a09131-0f21-4b3a-81a9-392b25f9a641,of,NA,NA
a9a09131-0f21-4b3a-81a9-392b25f9a641,inorganic,NA,NA
a9a09131-0f21-4b3a-81a9-392b25f9a641,nitrogen,NA,NA
a9a09131-0f21-4b3a-81a9-392b25f9a641,and,NA,NA
a9a09131-0f21-4b3a-81a9-392b25f9a641,phosphorus,NA,NA
arctic-data.13716.2,ctd,NA,NA
arctic-data.13716.2,transect,NA,NA
arctic-data.13716.2,along,NA,NA
arctic-data.13716.2,the,NA,NA
arctic-data.13716.2,distributed,NA,NA
arctic-data.13716.2,biological,NA,NA
arctic-data.13716.2,observatory,NA,NA
arctic-data.13716.2,line,NA,NA
arctic-data.13716.2,4,NA,NA
arctic-data.13716.2,dbo4,NA,NA
arctic-data.13716.2,september,NA,NA
arctic-data.13716.2,2016,NA,NA
arctic-data.14372.3,numerical,NA,NA
arctic-data.14372.3,simulations,NA,NA
arctic-data.14372.3,of,NA,NA
arctic-data.14372.3,hydrology,NA,NA
arctic-data.14372.3,permafrost,NA,NA
arctic-data.14372.3,and,NA,NA
arctic-data.14372.3,glaciers,NA,NA
arctic-data.14372.3,in,NA,NA
arctic-data.14372.3,the,NA,NA
arctic-data.14372.3,jarvis,NA,NA
arctic-data.14372.3,creek,NA,NA
arctic-data.14372.3,watershed,NA,NA
arctic-data.14372.3,interior,NA,NA
arctic-data.14372.3,alaska,NA,NA
arctic-data.14372.3,2013,NA,NA
arctic-data.14372.3,2016,NA,NA
arctic-data.14423.1,numerical,NA,NA
arctic-data.14423.1,simulations,NA,NA
arctic-data.14423.1,of,NA,NA
arctic-data.14423.1,hydrology,NA,NA
arctic-data.14423.1,permafrost,NA,NA
arctic-data.14423.1,and,NA,NA
arctic-data.14423.1,glaciers,NA,NA
arctic-data.14423.1,in,NA,NA
arctic-data.14423.1,the,NA,NA
arctic-data.14423.1,jarvis,NA,NA
arctic-data.14423.1,creek,NA,NA
arctic-data.14423.1,watershed,NA,NA
arctic-data.14423.1,interior,NA,NA
arctic-data.14423.1,alaska,NA,NA
arctic-data.14423.1,1991,NA,NA
arctic-data.14423.1,2100,NA,NA
arctic-data.14669.1,data,NA,NA
arctic-data.14669.1,set,NA,NA
arctic-data.14669.1,for,NA,NA
arctic-data.14669.1,tracking,NA,NA
arctic-data.14669.1,the,NA,NA
arctic-data.14669.1,fate,NA,NA
arctic-data.14669.1,of,NA,NA
arctic-data.14669.1,fresh,NA,NA
arctic-data.14669.1,carbon,NA,NA
arctic-data.14669.1,in,NA,NA
arctic-data.14669.1,the,NA,NA
arctic-data.14669.1,arctic,NA,NA
arctic-data.14669.1,tundra,NA,NA
arctic-data.14669.1,will,NA,NA
arctic-data.14669.1,shrub,NA,NA
arctic-data.14669.1,expansion,NA,NA
arctic-data.14669.1,alter,NA,NA
arctic-data.14669.1,responses,NA,NA
arctic-data.14669.1,of,NA,NA
arctic-data.14669.1,soil,NA,NA
arctic-data.14669.1,organic,NA,NA
arctic-data.14669.1,matter,NA,NA
arctic-data.14669.1,to,NA,NA
arctic-data.14669.1,warming,NA,NA
arctic-data.14730.2,toolik,NA,NA
arctic-data.14730.2,seasons,NA,NA
arctic-data.14730.2,plot,NA,NA
arctic-data.14730.2,thaw,NA,NA
arctic-data.14730.2,depth,NA,NA
arctic-data.14730.2,ndvi,NA,NA
arctic-data.14730.2,and,NA,NA
arctic-data.14730.2,phenology,NA,NA
arctic-data.14730.2,2017,NA,NA
arctic-data.14815.1,dynamical,NA,NA
arctic-data.14815.1,downscaling,NA,NA
arctic-data.14815.1,data,NA,NA
arctic-data.14815.1,at,NA,NA
arctic-data.14815.1,major,NA,NA
arctic-data.14815.1,observational,NA,NA
arctic-data.14815.1,sites,NA,NA
arctic-data.14815.1,on,NA,NA
arctic-data.14815.1,the,NA,NA
arctic-data.14815.1,north,NA,NA
arctic-data.14815.1,slope,NA,NA
arctic-data.14815.1,of,NA,NA
arctic-data.14815.1,alaksa,NA,NA
autogen.2016032220473125154.3,chemical,NA,NA
autogen.2016032220473125154.3,weathering,NA,NA
autogen.2016032220473125154.3,and,NA,NA
autogen.2016032220473125154.3,organic,NA,NA
autogen.2016032220473125154.3,carbon,NA,NA
autogen.2016032220473125154.3,geochemistry,NA,NA
autogen.2016032220473125154.3,of,NA,NA
autogen.2016032220473125154.3,six,NA,NA
autogen.2016032220473125154.3,arctic,NA,NA
autogen.2016032220473125154.3,watersheds,NA,NA
autogen.2016032220473125154.3,north,NA,NA
autogen.2016032220473125154.3,slope,NA,NA
autogen.2016032220473125154.3,alaska,NA,NA
autogen.2016032220473125154.3,2009,NA,NA
autogen.2016032220473125154.3,2010,NA,NA
autogen.2016032220541012460.5,regional_methane_and_carbon_dioxide_fluxes,NA,NA
autogen.2016032221252482863.7,collaborative,NA,NA
autogen.2016032221252482863.7,research,NA,NA
autogen.2016032221252482863.7,assessing,NA,NA
autogen.2016032221252482863.7,the,NA,NA
autogen.2016032221252482863.7,impact,NA,NA
autogen.2016032221252482863.7,of,NA,NA
autogen.2016032221252482863.7,small,NA,NA
autogen.2016032221252482863.7,canadian,NA,NA
autogen.2016032221252482863.7,arctic,NA,NA
autogen.2016032221252482863.7,river,NA,NA
autogen.2016032221252482863.7,flows,NA,NA
autogen.2016032221252482863.7,scarfs,NA,NA
autogen.2016032221252482863.7,to,NA,NA
autogen.2016032221252482863.7,the,NA,NA
autogen.2016032221252482863.7,freshwater,NA,NA
autogen.2016032221252482863.7,budget,NA,NA
autogen.2016032221252482863.7,of,NA,NA
autogen.2016032221252482863.7,the,NA,NA
autogen.2016032221252482863.7,canadian,NA,NA
autogen.2016032221252482863.7,archipelago,NA,NA
d9ad32dc-e716-4337-a15c-4055dbdf4a1c,snow,NA,NA
d9ad32dc-e716-4337-a15c-4055dbdf4a1c,density,NA,NA
d9ad32dc-e716-4337-a15c-4055dbdf4a1c,at,NA,NA
d9ad32dc-e716-4337-a15c-4055dbdf4a1c,water,NA,NA
d9ad32dc-e716-4337-a15c-4055dbdf4a1c,track,NA,NA
d9ad32dc-e716-4337-a15c-4055dbdf4a1c,sites,NA,NA
df52098f-4ed9-46ad-9fd4-2967c61747a0,manual,NA,NA
df52098f-4ed9-46ad-9fd4-2967c61747a0,thaw,NA,NA
df52098f-4ed9-46ad-9fd4-2967c61747a0,depths,NA,NA
df52098f-4ed9-46ad-9fd4-2967c61747a0,at,NA,NA
df52098f-4ed9-46ad-9fd4-2967c61747a0,water,NA,NA
df52098f-4ed9-46ad-9fd4-2967c61747a0,track,NA,NA
df52098f-4ed9-46ad-9fd4-2967c61747a0,sites,NA,NA
doi:10.18739/A2000001N,collaborative,NA,NA
doi:10.18739/A2000001N,research,NA,NA
doi:10.18739/A2000001N,sinking,NA,NA
doi:10.18739/A2000001N,rates,NA,NA
doi:10.18739/A2000001N,and,NA,NA
doi:10.18739/A2000001N,nutritional,NA,NA
doi:10.18739/A2000001N,quality,NA,NA
doi:10.18739/A2000001N,of,NA,NA
doi:10.18739/A2000001N,organic,NA,NA
doi:10.18739/A2000001N,matter,NA,NA
doi:10.18739/A2000001N,exported,NA,NA
doi:10.18739/A2000001N,from,NA,NA
doi:10.18739/A2000001N,sea,NA,NA
doi:10.18739/A2000001N,ice,NA,NA
doi:10.18739/A2000001N,the,NA,NA
doi:10.18739/A2000001N,importance,NA,NA
doi:10.18739/A2000001N,of,NA,NA
doi:10.18739/A2000001N,exopolymeric,NA,NA
doi:10.18739/A2000001N,substances,NA,NA
doi:10.18739/A20000024,nmc,NA,NA
doi:10.18739/A20000024,global,NA,NA
doi:10.18739/A20000024,tropospheric,NA,NA
doi:10.18739/A20000024,analyses,NA,NA
doi:10.18739/A20000024,tropopause,NA,NA
doi:10.18739/A20000024,subset,NA,NA
doi:10.18739/A20000024,daily,NA,NA
doi:10.18739/A20000024,1976,NA,NA
doi:10.18739/A20000024,july,NA,NA
doi:10.18739/A20000024,continuing,NA,NA
doi:10.18739/A20000081,nutrient,NA,NA
doi:10.18739/A20000081,oxygen,NA,NA
doi:10.18739/A20000081,18,NA,NA
doi:10.18739/A20000081,16,NA,NA
doi:10.18739/A20000081,ratio,NA,NA
doi:10.18739/A20000081,and,NA,NA
doi:10.18739/A20000081,chlorophyll,NA,NA
doi:10.18739/A20000081,data,NA,NA
doi:10.18739/A20000081,measured,NA,NA
doi:10.18739/A20000081,from,NA,NA
doi:10.18739/A20000081,water,NA,NA
doi:10.18739/A20000081,samples,NA,NA
doi:10.18739/A20000081,collected,NA,NA
doi:10.18739/A20000081,aboard,NA,NA
doi:10.18739/A20000081,the,NA,NA
doi:10.18739/A20000081,sir,NA,NA
doi:10.18739/A20000081,wilfred,NA,NA
doi:10.18739/A20000081,laurier,NA,NA
doi:10.18739/A20000081,bering,NA,NA
doi:10.18739/A20000081,and,NA,NA
doi:10.18739/A20000081,chukchi,NA,NA
doi:10.18739/A20000081,seas,NA,NA
doi:10.18739/A20000081,2015,NA,NA
doi:10.18739/A2000009H,snow,NA,NA
doi:10.18739/A2000009H,wind,NA,NA
doi:10.18739/A2000009H,and,NA,NA
doi:10.18739/A2000009H,time,NA,NA
doi:10.18739/A2000009H,project,NA,NA
doi:10.18739/A2000009H,terrestrial,NA,NA
doi:10.18739/A2000009H,lidar,NA,NA
doi:10.18739/A2000009H,scanner,NA,NA
doi:10.18739/A2000009H,snow,NA,NA
doi:10.18739/A2000009H,accumulation,NA,NA
doi:10.18739/A2000009H,maps,NA,NA
doi:10.18739/A2000009H,utqiagvik,NA,NA
doi:10.18739/A2000009H,ak,NA,NA
doi:10.18739/A2000009H,november,NA,NA
doi:10.18739/A2000009H,2016,NA,NA
doi:10.18739/A2000009H,june,NA,NA
doi:10.18739/A2000009H,2017,NA,NA
doi:10.18739/A2000010M,beaufort,NA,NA
doi:10.18739/A2000010M,gyre,NA,NA
doi:10.18739/A2000010M,exploration,NA,NA
doi:10.18739/A2000010M,project,NA,NA
doi:10.18739/A2000010M,mooring,NA,NA
doi:10.18739/A2000010M,d,NA,NA
doi:10.18739/A2000010M,2014,NA,NA
doi:10.18739/A2000010M,2015,NA,NA
doi:10.18739/A20000113,rogue,NA,NA
doi:10.18739/A20000113,borehole,NA,NA
doi:10.18739/A20000113,televiewer,NA,NA
doi:10.18739/A20000113,data,NA,NA
doi:10.18739/A2000012K,precipitation,NA,NA
doi:10.18739/A2000012K,occurrence,NA,NA
doi:10.18739/A2000012K,sensor,NA,NA
doi:10.18739/A2000012K,system,NA,NA
doi:10.18739/A2000012K,measurements,NA,NA
doi:10.18739/A2000012K,taken,NA,NA
doi:10.18739/A2000012K,at,NA,NA
doi:10.18739/A2000012K,summit,NA,NA
doi:10.18739/A2000012K,station,NA,NA
doi:10.18739/A2000012K,greenland,NA,NA
doi:10.18739/A2000012K,2017,NA,NA
doi:10.18739/A20000132,cloud,NA,NA
doi:10.18739/A20000132,microphysical,NA,NA
doi:10.18739/A20000132,properties,NA,NA
doi:10.18739/A20000132,at,NA,NA
doi:10.18739/A20000132,arctic,NA,NA
doi:10.18739/A20000132,atmospheric,NA,NA
doi:10.18739/A20000132,observatories,NA,NA
doi:10.18739/A20000132,barrow,NA,NA
doi:10.18739/A20000132,alaska,NA,NA
doi:10.18739/A2000014J,arctic,NA,NA
doi:10.18739/A2000014J,sea,NA,NA
doi:10.18739/A2000014J,ice,NA,NA
doi:10.18739/A2000014J,seasonal,NA,NA
doi:10.18739/A2000014J,transition,NA,NA
doi:10.18739/A2000014J,metrics,NA,NA
doi:10.18739/A2000014J,from,NA,NA
doi:10.18739/A2000014J,coupled,NA,NA
doi:10.18739/A2000014J,climate,NA,NA
doi:10.18739/A2000014J,model,NA,NA
doi:10.18739/A2000014J,simulations,NA,NA
doi:10.18739/A2000014J,1979,NA,NA
doi:10.18739/A2000014J,2013,NA,NA
doi:10.18739/A20005,whoi,NA,NA
doi:10.18739/A20005,ice,NA,NA
doi:10.18739/A20005,tethered,NA,NA
doi:10.18739/A20005,profiler,NA,NA
doi:10.18739/A20005,6,NA,NA
doi:10.18739/A2002X,uvsimn,NA,NA
doi:10.18739/A2002X,version2,NA,NA
doi:10.18739/A2002X,summit,NA,NA
doi:10.18739/A2002X,wavelength,NA,NA
doi:10.18739/A2002X,accuracy,NA,NA
doi:10.18739/A20052,meteorological,NA,NA
doi:10.18739/A20052,and,NA,NA
doi:10.18739/A20052,hydrographic,NA,NA
doi:10.18739/A20052,data,NA,NA
doi:10.18739/A20052,kuparuk,NA,NA
doi:10.18739/A20052,river,NA,NA
doi:10.18739/A20052,watershed,NA,NA
doi:10.18739/A2006F,lake,NA,NA
doi:10.18739/A2006F,sediment,NA,NA
doi:10.18739/A2006F,charcoal,NA,NA
doi:10.18739/A2006F,pollen,NA,NA
doi:10.18739/A2006F,and,NA,NA
doi:10.18739/A2006F,chronological,NA,NA
doi:10.18739/A2006F,data,NA,NA
doi:10.18739/A2006F,from,NA,NA
doi:10.18739/A2006F,alaskan,NA,NA
doi:10.18739/A2006F,tundra,NA,NA
doi:10.18739/A2006F,ecosystems,NA,NA
doi:10.18739/A2006F,little,NA,NA
doi:10.18739/A2006F,isac,NA,NA
doi:10.18739/A2006F,poktovik,NA,NA
doi:10.18739/A2006F,raven,NA,NA
doi:10.18739/A2006F,and,NA,NA
doi:10.18739/A2006F,uchugrak,NA,NA
doi:10.18739/A2006F,lakes,NA,NA
doi:10.18739/A2028PC41,hly,NA,NA
doi:10.18739/A2028PC41,03,NA,NA
doi:10.18739/A2028PC41,03,NA,NA
doi:10.18739/A2028PC41,service,NA,NA
doi:10.18739/A2028PC41,group,NA,NA
doi:10.18739/A2028PC41,bottle,NA,NA
doi:10.18739/A2028PC41,data,NA,NA
doi:10.18739/A2028PC7G,autonomous,NA,NA
doi:10.18739/A2028PC7G,ice,NA,NA
doi:10.18739/A2028PC7G,mass,NA,NA
doi:10.18739/A2028PC7G,balance,NA,NA
doi:10.18739/A2028PC7G,buoy,NA,NA
doi:10.18739/A2028PC7G,observations,NA,NA
doi:10.18739/A2028PC7G,buoy,NA,NA
doi:10.18739/A2028PC7G,2014e,NA,NA
doi:10.18739/A2028PC7G,central,NA,NA
doi:10.18739/A2028PC7G,arctic,NA,NA
doi:10.18739/A2028PC7G,2014,NA,NA
doi:10.18739/A2028PD2H,algal,NA,NA
doi:10.18739/A2028PD2H,pigment,NA,NA
doi:10.18739/A2028PD2H,concentrations,NA,NA
doi:10.18739/A2028PD2H,high,NA,NA
doi:10.18739/A2028PD2H,arctic,NA,NA
doi:10.18739/A2028PD2H,august,NA,NA
doi:10.18739/A2028PD2H,september,NA,NA
doi:10.18739/A2028PD2H,2018,NA,NA
doi:10.18739/A2028PD5Z,dietrich,NA,NA
doi:10.18739/A2028PD5Z,sap,NA,NA
doi:10.18739/A2028PD5Z,flux,NA,NA
doi:10.18739/A2028PD8D,soil,NA,NA
doi:10.18739/A2028PD8D,respiration,NA,NA
doi:10.18739/A2028PD8D,water,NA,NA
doi:10.18739/A2028PD8D,chemistry,NA,NA
doi:10.18739/A2028PD8D,and,NA,NA
doi:10.18739/A2028PD8D,soil,NA,NA
doi:10.18739/A2028PD8D,gas,NA,NA
doi:10.18739/A2028PD8D,data,NA,NA
doi:10.18739/A2028PD8D,for,NA,NA
doi:10.18739/A2028PD8D,thermokarst,NA,NA
doi:10.18739/A2028PD8D,features,NA,NA
doi:10.18739/A2028PD8D,and,NA,NA
doi:10.18739/A2028PD8D,undisturbed,NA,NA
doi:10.18739/A2028PD8D,tundra,NA,NA
doi:10.18739/A2028PD8D,on,NA,NA
doi:10.18739/A2028PD8D,the,NA,NA
doi:10.18739/A2028PD8D,north,NA,NA
doi:10.18739/A2028PD8D,slope,NA,NA
doi:10.18739/A2028PD8D,of,NA,NA
doi:10.18739/A2028PD8D,alaska,NA,NA
doi:10.18739/A20306,combatant,NA,NA
doi:10.18739/A20306,col,NA,NA
doi:10.18739/A20306,ice,NA,NA
doi:10.18739/A20306,core,NA,NA
doi:10.18739/A20306,trace,NA,NA
doi:10.18739/A20306,chemistry,NA,NA
doi:10.18739/A20306,and,NA,NA
doi:10.18739/A20306,oxygen,NA,NA
doi:10.18739/A20306,isotopes,NA,NA
doi:10.18739/A2033B,light,NA,NA
doi:10.18739/A2033B,and,NA,NA
doi:10.18739/A2033B,temperature,NA,NA
doi:10.18739/A2033B,measurements,NA,NA
doi:10.18739/A2033B,warm,NA,NA
doi:10.18739/A2033B,buoy,NA,NA
doi:10.18739/A2033B,1,NA,NA
doi:10.18739/A20353,limnology,NA,NA
doi:10.18739/A20353,of,NA,NA
doi:10.18739/A20353,arctic,NA,NA
doi:10.18739/A20353,tundra,NA,NA
doi:10.18739/A20353,ponds,NA,NA
doi:10.18739/A20353,in,NA,NA
doi:10.18739/A20353,barrow,NA,NA
doi:10.18739/A20353,ak,NA,NA
doi:10.18739/A20353,in,NA,NA
doi:10.18739/A20353,1970s,NA,NA
doi:10.18739/A20353,and,NA,NA
doi:10.18739/A20353,2000s,NA,NA
doi:10.18739/A2036G,arctic,NA,NA
doi:10.18739/A2036G,sea,NA,NA
doi:10.18739/A2036G,ice,NA,NA
doi:10.18739/A2036G,weekly,NA,NA
doi:10.18739/A2036G,1,NA,NA
doi:10.18739/A2036G,of,NA,NA
doi:10.18739/A2036G,4,NA,NA
doi:10.18739/A2036G,nic_weekly_1977_07_12_tot.v0,NA,NA
doi:10.18739/A2036G,bin,NA,NA
doi:10.18739/A2036G,to,NA,NA
doi:10.18739/A2036G,nic_weekly_1981_03_24_tot.v0,NA,NA
doi:10.18739/A2036G,bin,NA,NA
doi:10.18739/A2052N,hydroxyl,NA,NA
doi:10.18739/A2052N,oh,NA,NA
doi:10.18739/A2052N,airglow,NA,NA
doi:10.18739/A2052N,image,NA,NA
doi:10.18739/A2052N,data,NA,NA
doi:10.18739/A2052N,alaska,NA,NA
doi:10.18739/A2052N,december,NA,NA
doi:10.18739/A2052N,16,NA,NA
doi:10.18739/A2052N,2012,NA,NA
doi:10.18739/A20531,photogrammetric,NA,NA
doi:10.18739/A20531,scans,NA,NA
doi:10.18739/A20531,of,NA,NA
doi:10.18739/A20531,aerial,NA,NA
doi:10.18739/A20531,photographs,NA,NA
doi:10.18739/A20531,of,NA,NA
doi:10.18739/A20531,north,NA,NA
doi:10.18739/A20531,american,NA,NA
doi:10.18739/A20531,glaciers,NA,NA
doi:10.18739/A20531,1979,NA,NA
doi:10.18739/A20531,roll,NA,NA
doi:10.18739/A20531,1,NA,NA
doi:10.18739/A20531,jpegs,NA,NA
doi:10.18739/A2057CR7B,beringfall2013_video_beringflight,NA,NA
doi:10.18739/A2057CR99,autonomous,NA,NA
doi:10.18739/A2057CR99,ice,NA,NA
doi:10.18739/A2057CR99,mass,NA,NA
doi:10.18739/A2057CR99,balance,NA,NA
doi:10.18739/A2057CR99,buoy,NA,NA
doi:10.18739/A2057CR99,observations,NA,NA
doi:10.18739/A2057CR99,buoy,NA,NA
doi:10.18739/A2057CR99,2007k,NA,NA
doi:10.18739/A2057CR99,canadian,NA,NA
doi:10.18739/A2057CR99,arctic,NA,NA
doi:10.18739/A2057CR99,archipelago,NA,NA
doi:10.18739/A2057CR99,2007,NA,NA
doi:10.18739/A2057CS2C,bathymetric,NA,NA
doi:10.18739/A2057CS2C,data,NA,NA
doi:10.18739/A2057CS2C,from,NA,NA
doi:10.18739/A2057CS2C,i,NA,NA
doi:10.18739/A2057CS2C,7,NA,NA
doi:10.18739/A2057CS2C,lake,NA,NA
doi:10.18739/A2057CS2C,toolik,NA,NA
doi:10.18739/A2057CS2C,field,NA,NA
doi:10.18739/A2057CS2C,station,NA,NA
doi:10.18739/A2057CS2C,alaska,NA,NA
doi:10.18739/A2057CS2C,2013,NA,NA
doi:10.18739/A2057CS4B,ameriflux,NA,NA
doi:10.18739/A2057CS4B,ca,NA,NA
doi:10.18739/A2057CS4B,gro,NA,NA
doi:10.18739/A2057CS4B,ontario,NA,NA
doi:10.18739/A2057CS4B,groundhog,NA,NA
doi:10.18739/A2057CS4B,river,NA,NA
doi:10.18739/A2057CS4B,boreal,NA,NA
doi:10.18739/A2057CS4B,mixedwood,NA,NA
doi:10.18739/A2057CS4B,forest,NA,NA
doi:10.18739/A2057CS4B,2003,NA,NA
doi:10.18739/A2057CS69,nabos,NA,NA
doi:10.18739/A2057CS69,ii,NA,NA
doi:10.18739/A2057CS69,mooring,NA,NA
doi:10.18739/A2057CS69,m1_4a,NA,NA
doi:10.18739/A2057CS69,sbe,NA,NA
doi:10.18739/A2057CS69,37,NA,NA
doi:10.18739/A2057CS69,water,NA,NA
doi:10.18739/A2057CS69,quality,NA,NA
doi:10.18739/A2057CS69,and,NA,NA
doi:10.18739/A2057CS69,temperature,NA,NA
doi:10.18739/A2057CS69,data,NA,NA
doi:10.18739/A2057CS69,2013,NA,NA
doi:10.18739/A2057CS69,2015,NA,NA
doi:10.18739/A2057CS7S,ice,NA,NA
doi:10.18739/A2057CS7S,core,NA,NA
doi:10.18739/A2057CS7S,aerosol,NA,NA
doi:10.18739/A2057CS7S,measurements,NA,NA
doi:10.18739/A2057CS7S,in,NA,NA
doi:10.18739/A2057CS7S,the,NA,NA
doi:10.18739/A2057CS7S,tunu,NA,NA
doi:10.18739/A2057CS7S,n,NA,NA
doi:10.18739/A2057CS7S,ice,NA,NA
doi:10.18739/A2057CS7S,core,NA,NA
doi:10.18739/A2057CS88,education,NA,NA
doi:10.18739/A2057CS88,and,NA,NA
doi:10.18739/A2057CS88,community,NA,NA
doi:10.18739/A2057CS88,viability,NA,NA
doi:10.18739/A2057CS88,in,NA,NA
doi:10.18739/A2057CS88,western,NA,NA
doi:10.18739/A2057CS88,alaska,NA,NA
doi:10.18739/A2057CS88,2012,NA,NA
doi:10.18739/A2057CS88,2015,NA,NA
doi:10.18739/A2057CS9R,micropulse,NA,NA
doi:10.18739/A2057CS9R,lidar,NA,NA
doi:10.18739/A2057CS9R,mpl,NA,NA
doi:10.18739/A2057CS9R,measurements,NA,NA
doi:10.18739/A2057CS9R,taken,NA,NA
doi:10.18739/A2057CS9R,at,NA,NA
doi:10.18739/A2057CS9R,summit,NA,NA
doi:10.18739/A2057CS9R,station,NA,NA
doi:10.18739/A2057CS9R,greenland,NA,NA
doi:10.18739/A2057CS9R,2013,NA,NA
doi:10.18739/A2057CT0V,soil,NA,NA
doi:10.18739/A2057CT0V,temperature,NA,NA
doi:10.18739/A2057CT0V,nims,NA,NA
doi:10.18739/A2057CT0V,grid,NA,NA
doi:10.18739/A2057CT0V,atqasuk,NA,NA
doi:10.18739/A2057CT0V,alaska,NA,NA
doi:10.18739/A2057CT0V,2011,NA,NA
doi:10.18739/A2057CT1B,collaborative,NA,NA
doi:10.18739/A2057CT1B,research,NA,NA
doi:10.18739/A2057CT1B,interactions,NA,NA
doi:10.18739/A2057CT1B,between,NA,NA
doi:10.18739/A2057CT1B,air,NA,NA
doi:10.18739/A2057CT1B,temperature,NA,NA
doi:10.18739/A2057CT1B,permafrost,NA,NA
doi:10.18739/A2057CT1B,and,NA,NA
doi:10.18739/A2057CT1B,hydrology,NA,NA
doi:10.18739/A2057CT1B,in,NA,NA
doi:10.18739/A2057CT1B,the,NA,NA
doi:10.18739/A2057CT1B,high,NA,NA
doi:10.18739/A2057CT1B,latitudes,NA,NA
doi:10.18739/A2057CT1B,of,NA,NA
doi:10.18739/A2057CT1B,eurasia,NA,NA
doi:10.18739/A2058X,mobile,NA,NA
doi:10.18739/A2058X,instrumented,NA,NA
doi:10.18739/A2058X,sensor,NA,NA
